sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adams County,31001,-1,-1,623,-1,6,23,1.6,996,235,279,10.6,6.7,11,42,30,13,4,17,8,74,22,88,63,6,18,73,21,51,12,23,9,37,13,42,10,7,2,1,0,4,2,50,58,29,55,36,9,15,14,15,32,-1,-1,-1,-1,-1,NE,-1,-1,93,7,93,0,0
9,1,All HUD,-1,Antelope County,31003,-1,-1,61,-1,6,18,1.2,76,229,220,11.8,9.4,5,41,36,15,3,16,0,82,25,75,44,0,7,69,7,57,15,26,2,16,16,66,13,2,2,0,0,0,3,60,18,0,72,18,10,16,2,14,75,-1,-1,-1,-1,-1,NE,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Arthur County,31005,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,NE,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Banner County,31007,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,NE,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Blaine County,31009,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,NE,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Boone County,31011,-1,-1,78,-1,5,18,1.1,83,209,208,15.2,14.3,6,33,26,19,15,19,0,77,33,65,37,0,3,72,3,26,6,12,10,13,12,65,21,0,0,0,0,0,3,53,15,0,78,22,0,19,2,8,72,-1,-1,-1,-1,-1,NE,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Box Butte County,31013,-1,-1,242,-1,3,33,1.9,470,227,338,11.1,5.7,16,40,25,12,7,30,5,60,22,89,71,11,26,74,33,38,41,21,14,38,13,35,4,18,1,8,0,9,5,42,56,0,28,47,25,33,11,9,59,-1,-1,-1,-1,-1,NE,-1,-1,82,18,82,0,0
9,1,All HUD,-1,Boyd County,31015,-1,-1,16,-1,7,19,1.1,17,217,238,12.0,11.3,0,56,31,6,6,6,0,94,33,94,56,0,0,75,0,80,0,24,0,19,13,69,6,0,0,0,0,0,0,73,0,0,69,31,0,25,1,15,70,-1,-1,-1,-1,-1,NE,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Brown County,31017,-1,-1,30,-1,5,23,1.1,32,218,188,15.0,14.1,7,40,30,0,23,10,0,90,39,70,47,0,3,80,3,67,4,16,0,13,7,80,27,0,0,0,0,0,1,51,7,-2,87,13,0,7,2,11,69,-1,-1,-1,-1,-1,NE,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Buffalo County,31019,-1,-1,660,-1,5,33,1.8,1176,229,303,11.4,6.4,16,36,28,13,7,28,6,61,23,90,67,7,28,72,32,35,12,16,13,39,12,35,8,8,2,1,0,5,7,40,42,34,51,35,14,11,7,14,52,-1,-1,-1,-1,-1,NE,-1,-1,92,8,92,0,0
