gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,NE Nebraska,NE Gage County 31067,9,811/PRAC,9,,Gage County,31067,18,85,14,92,4,-1,1.0,14,275,-27,11437,11437,-1,43,43,14,-1,7,-1,93,27,100,71,-1,-1,29,-1,100,100,100,-1,29,57,14,-1,0,-1,-1,-1,43,-1,-1,-1,0,0,-1,62,-1,-1,100,-1,-1,-1,23,8,52,,,,,,NE,,,gage ne,0,43,57,0
County,NE Nebraska,NE Phelps County 31137,9,Project Based Section 8,5,,Phelps County,31137,48,92,44,100,6,14,1.0,45,242,235,12244,11972,-1,39,39,20,2,-1,-1,100,27,100,70,-1,-1,75,-1,100,6,29,2,11,11,75,9,0,-1,-1,-1,43,-1,-1,-1,0,0,-1,65,-1,-1,100,-1,-1,-1,7,5,72,,,,,,NE,,,phelps ne,0,43,57,0
County,NE Nebraska,NE Phelps County 31137,9,811/PRAC,9,,Phelps County,31137,16,95,15,97,5,7,1.0,15,266,319,11098,11098,-1,47,47,7,-1,-1,-1,100,24,100,87,-1,-1,27,-1,100,-1,100,-1,67,33,-1,-1,0,-1,-1,-1,73,-1,-1,-1,0,0,-1,71,-1,-1,93,7,-1,7,7,5,72,,,,,,NE,,,phelps ne,0,73,27,0
County,NE Nebraska,NE Sarpy County 31153,9,202/PRAC,8,,Sarpy County,31153,160,95,156,100,6,12,1.0,163,321,213,15726,15051,-1,7,40,39,14,-1,-1,100,31,99,51,-1,-1,83,-1,-1,4,4,-1,-1,-1,100,16,4,2,2,-1,73,-1,-1,1,1,1,-1,37,-1,-1,100,-1,-1,-1,2,10,88,,,,,,NE,,,sarpy ne,4,73,23,0
County,NE Nebraska,NE Lincoln County 31111,9,811/PRAC,9,,Lincoln County,31111,18,94,18,100,5,17,1.0,18,238,334,10374,10374,-1,56,39,6,-1,-1,-1,100,22,100,94,-1,-1,44,-1,100,100,100,6,61,28,6,-1,17,6,-1,-1,61,-1,11,-1,11,0,-1,81,6,63,72,28,-1,28,12,9,75,,,,,,NE,,,lincoln ne,17,61,22,0
County,NE Nebraska,NE Hall County 31079,9,Project Based Section 8,5,,Hall County,31079,330,94,317,100,6,21,1.7,543,273,383,12911,7537,8,25,33,21,13,26,1,70,28,93,56,2,35,78,36,31,26,17,13,32,12,43,9,11,0,1,-1,72,-1,8,2,10,1,-1,52,44,92,56,31,13,6,16,35,69,,,,,,NE,,,hall ne,11,72,17,0
County,NE Nebraska,NE Douglas County 31055,9,202/PRAC,8,,Douglas County,31055,212,97,215,100,6,15,1.0,221,312,170,13699,13327,1,23,40,25,10,0,-1,99,27,100,67,-1,-1,83,-1,-1,4,4,-1,-1,-1,100,23,31,28,1,-1,55,-1,-1,2,2,0,-1,59,-1,-1,100,-1,-1,-1,23,49,54,,,,,,NE,,,douglas ne,31,55,14,0
County,NE Nebraska,NE Dakota County 31043,9,202/PRAC,8,,Dakota County,31043,24,95,24,100,6,21,1.1,26,310,110,15132,13968,-1,21,25,38,17,-1,-1,100,36,92,33,-1,-1,67,-1,-1,46,42,-1,-1,-1,100,8,4,-1,-1,-1,83,4,-1,-1,4,0,-1,44,-1,-1,100,-1,-1,-1,28,66,57,,,,,,NE,,,dakota ne,4,83,13,0
County,NE Nebraska,NE Harlan County 31083,9,Project Based Section 8,5,,Harlan County,31083,18,97,16,92,6,13,1.1,17,246,231,11300,10635,-1,63,19,13,6,-1,-1,100,27,94,69,-1,-1,50,-1,100,13,53,-1,25,25,50,31,0,-1,-1,-1,88,-1,-1,-1,0,0,-1,95,-1,-1,100,-1,-1,-1,11,2,71,,,,,,NE,,,harlan ne,0,88,12,0
County,NE Nebraska,NE Buffalo County 31019,9,811/PRAC,9,,Buffalo County,31019,19,86,18,100,2,61,1.3,24,335,515,15493,11620,-1,33,22,11,33,11,-1,89,31,94,56,-1,-1,50,-1,100,100,79,-1,39,33,28,6,22,-1,-1,-1,67,-1,17,6,22,0,-1,52,-1,-1,50,50,-1,22,17,8,64,,,,,,NE,,,buffalo ne,22,67,11,0
