gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,UT Utah,UT Davis County 49011,9,S236/BMIR,7,,Davis County,49011,49,-5,14,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,UT,,,davis ut,-5,-5,0,0
County,UT Utah,UT Uintah County 49047,9,202/PRAC,8,,Uintah County,49047,49,82,47,100,7,32,1.0,48,295,186,13193,12918,2,26,45,19,9,-1,-1,100,28,100,57,-1,-1,77,-1,-1,-1,0,-1,-1,-1,100,13,2,-1,-1,-1,81,-1,-1,2,2,0,-1,43,100,63,100,-1,-1,-1,11,12,70,,,,,,UT,,,uintah ut,2,81,17,0
County,UT Utah,UT Utah County 49049,9,Project Based Section 8,5,,Utah County,49049,124,95,125,100,5,26,2.5,307,297,613,12917,5259,8,29,30,17,16,51,1,44,24,97,70,24,43,62,46,30,75,15,15,63,12,10,-1,19,-1,1,2,74,-1,6,10,17,1,-1,55,82,74,24,54,22,3,28,24,37,,,,,,UT,,,utah ut,19,74,7,0
County,UT Utah,UT Cache County 49005,9,811/PRAC,9,,Cache County,49005,21,98,21,100,5,5,1.0,22,252,511,11061,10558,-1,52,38,5,5,-1,-1,100,27,100,71,-1,-1,86,-1,100,100,100,-1,19,5,76,5,5,-1,-1,-1,90,-1,-1,5,5,0,-1,86,-1,-1,-1,100,-1,95,8,9,63,,,,,,UT,,,cache ut,5,90,5,0
County,UT Utah,UT Salt Lake County 49035,9,Project Based Section 8,5,,Salt Lake County,49035,1848,97,1856,100,6,16,1.4,2544,247,546,10876,7935,10,42,28,13,8,14,1,81,22,99,80,3,12,61,13,47,17,22,5,23,16,56,6,27,7,1,6,69,0,10,3,13,2,-1,74,50,53,83,13,3,1,24,35,32,,,,,,UT,,,salt lake ut,27,69,4,0
County,UT Utah,UT Beaver County 49001,9,Summary of All HUD Programs,1,,Beaver County,49001,45,63,43,100,6,30,1.4,59,277,591,11762,8572,2,44,35,14,5,9,2,88,27,98,70,2,12,72,12,86,59,61,2,19,28,51,2,12,-1,2,2,88,-1,7,-1,7,0,24,47,53,108,67,16,16,23,20,14,80,,,,,,UT,,,beaver ut,12,88,0,0
County,UT Utah,UT Beaver County 49001,9,Housing Choice Vouchers,3,,Beaver County,49001,19,-5,20,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,UT,,,beaver ut,14,86,0,1
County,UT Utah,UT Beaver County 49001,9,Public Housing,2,,Beaver County,49001,18,100,18,100,7,39,1.1,19,258,195,11170,10582,-1,56,33,6,6,17,-1,83,27,94,67,-1,6,67,6,67,33,42,6,6,22,67,6,17,-1,-1,-1,83,-1,17,-1,17,0,5,39,-1,-1,100,-1,-1,-1,24,14,75,,,,,,UT,,,beaver ut,17,83,0,0
County,UT Utah,UT Box Elder County 49003,9,Summary of All HUD Programs,1,,Box Elder County,49003,282,92,289,100,5,20,1.8,519,287,569,11856,6602,6,35,34,17,9,17,1,79,24,99,74,4,26,75,27,67,37,36,7,39,26,28,2,14,1,0,1,86,-1,8,2,11,0,11,53,52,119,47,33,20,20,9,15,72,,,,,,UT,,,box elder ut,14,86,0,0
County,UT Utah,UT Box Elder County 49003,9,Housing Choice Vouchers,3,,Box Elder County,49003,153,88,160,100,5,19,2.2,347,304,559,11939,5505,6,40,26,16,12,23,1,71,23,98,76,7,36,83,38,66,91,36,4,54,28,14,-1,16,1,-1,1,84,-1,12,2,14,0,11,51,85,125,26,38,37,33,9,15,72,,,,,,UT,,,box elder ut,16,84,0,0
