State,County_Name,Ttl_Incarc,Ttl_Minority_Incarc,Ttl_White_Incarc
Montana,Beaverhead County,0,0,0
Montana,Big Horn County,0,0,0
Montana,Blaine County,0,0,0
Montana,Broadwater County,0,0,0
Montana,Carbon County,0,0,0
Montana,Carter County,0,0,0
Montana,Cascade County,0,0,0
Montana,Chouteau County,0,0,0
Montana,Custer County,0,0,0
Montana,Daniels County,0,0,0
Montana,Dawson County,174,67,107
Montana,Deer Lodge County,0,0,0
Montana,Fallon County,0,0,0
Montana,Fergus County,0,0,0
Montana,Flathead County,0,0,0
Montana,Gallatin County,0,0,0
Montana,Garfield County,0,0,0
Montana,Glacier County,0,0,0
Montana,Golden Valley County,0,0,0
Montana,Granite County,0,0,0
Montana,Hill County,0,0,0
Montana,Jefferson County,14,7,7
Montana,Judith Basin County,0,0,0
Montana,Lake County,0,0,0
Montana,Lewis and Clark County,0,0,0
Montana,Liberty County,0,0,0
Montana,Lincoln County,0,0,0
Montana,McCone County,0,0,0
Montana,Madison County,0,0,0
Montana,Meagher County,0,0,0
Montana,Mineral County,0,0,0
Montana,Missoula County,0,0,0
Montana,Musselshell County,0,0,0
Montana,Park County,0,0,0
Montana,Petroleum County,0,0,0
Montana,Phillips County,0,0,0
Montana,Pondera County,0,0,0
Montana,Powder River County,0,0,0
Montana,Powell County,1473,370,1103
Montana,Prairie County,0,0,0
Montana,Ravalli County,0,0,0
Montana,Richland County,0,0,0
Montana,Roosevelt County,0,0,0
Montana,Rosebud County,0,0,0
Montana,Sanders County,0,0,0
Montana,Sheridan County,0,0,0
Montana,Silver Bow County,0,0,0
Montana,Stillwater County,0,0,0
Montana,Sweet Grass County,0,0,0
Montana,Teton County,0,0,0
Montana,Toole County,644,202,442
Montana,Treasure County,0,0,0
Montana,Valley County,0,0,0
Montana,Wheatland County,0,0,0
Montana,Wibaux County,0,0,0
Montana,Yellowstone County,164,62,102
