State code,PUMA,County code,State abbr.,County_Name,allocation factor
30,100,30029,MT,Flathead MT,0.7569
30,100,30035,MT,Glacier MT,0.1001
30,100,30053,MT,Lincoln MT,0.143
30,200,30029,MT,Flathead MT,0.9791
30,200,30053,MT,Lincoln MT,0.0209
30,400,30035,MT,Glacier MT,1.0
30,100,30047,MT,Lake MT,0.4674
30,100,30089,MT,Sanders MT,0.5326
30,200,30047,MT,Lake MT,0.1875
30,200,30061,MT,Mineral MT,0.0273
30,200,30063,MT,Missoula MT,0.7107
30,200,30089,MT,Sanders MT,0.0745
30,300,30063,MT,Missoula MT,1.0
30,200,30039,MT,Granite MT,0.0026
30,200,30081,MT,Ravalli MT,0.9974
30,300,30001,MT,Beaverhead MT,0.129
30,300,30023,MT,Deer Lodge MT,0.1297
30,300,30039,MT,Granite MT,0.044
30,300,30057,MT,Madison MT,0.1181
30,300,30077,MT,Powell MT,0.0956
30,300,30093,MT,Silver Bow MT,0.4837
30,500,30057,MT,Madison MT,1.0
30,300,30031,MT,Gallatin MT,1.0
30,500,30031,MT,Gallatin MT,1.0
30,300,30013,MT,Cascade MT,0.0005
30,300,30049,MT,Lewis and Clark MT,0.9995
30,400,30013,MT,Cascade MT,0.9998
30,400,30049,MT,Lewis and Clark MT,0.0002
30,300,30007,MT,Broadwater MT,0.3564
30,300,30043,MT,Jefferson MT,0.6432
30,300,30059,MT,Meagher MT,0.0004
30,400,30005,MT,Blaine MT,0.1063
30,400,30007,MT,Broadwater MT,0.0
30,400,30015,MT,Chouteau MT,0.089
30,400,30027,MT,Fergus MT,0.1728
30,400,30037,MT,Golden Valley MT,0.0001
30,400,30041,MT,Hill MT,0.2462
30,400,30045,MT,Judith Basin MT,0.0305
30,400,30051,MT,Liberty MT,0.0296
30,400,30059,MT,Meagher MT,0.029
30,400,30069,MT,Petroleum MT,0.007
30,400,30071,MT,Phillips MT,0.0003
30,400,30073,MT,Pondera MT,0.089
30,400,30099,MT,Teton MT,0.094
30,400,30101,MT,Toole MT,0.075
30,400,30107,MT,Wheatland MT,0.0312
30,500,30007,MT,Broadwater MT,0.0019
30,500,30009,MT,Carbon MT,0.2563
30,500,30067,MT,Park MT,0.4302
30,500,30095,MT,Stillwater MT,0.2196
30,500,30097,MT,Sweet Grass MT,0.092
30,600,30009,MT,Carbon MT,0.0419
30,600,30037,MT,Golden Valley MT,0.1498
30,600,30069,MT,Petroleum MT,0.0059
30,600,30071,MT,Phillips MT,0.768
30,600,30095,MT,Stillwater MT,0.0346
30,400,30033,MT,Garfield MT,0.1667
30,400,30065,MT,Musselshell MT,0.8333
30,500,30111,MT,Yellowstone MT,1.0
30,600,30003,MT,Big Horn MT,0.0887
30,600,30011,MT,Carter MT,0.0096
30,600,30017,MT,Custer MT,0.0802
30,600,30019,MT,Daniels MT,0.0112
30,600,30021,MT,Dawson MT,0.0604
30,600,30025,MT,Fallon MT,0.0206
30,600,30033,MT,Garfield MT,0.0079
30,600,30055,MT,McCone MT,0.0117
30,600,30065,MT,Musselshell MT,0.0319
30,600,30075,MT,Powder River MT,0.0115
30,600,30079,MT,Prairie MT,0.0074
30,600,30083,MT,Richland MT,0.0777
30,600,30085,MT,Roosevelt MT,0.073
30,600,30087,MT,Rosebud MT,0.0563
30,600,30091,MT,Sheridan MT,0.0239
30,600,30103,MT,Treasure MT,0.0052
30,600,30105,MT,Valley MT,0.0512
30,600,30109,MT,Wibaux MT,0.0063
30,600,30111,MT,Yellowstone MT,0.3653
30,700,30111,MT,Yellowstone MT,1.0
30,600,30111,MT,Yellowstone MT,1.0
30,700,30111,MT,Yellowstone MT,1.0
