State code,PUMA,County code,State abbr.,County_Name,allocation factor
42,101,42049,PA,Erie PA,1.0
42,102,42049,PA,Erie PA,1.0
42,102,42049,PA,Erie PA,1.0
42,200,42049,PA,Erie PA,1.0
42,102,42039,PA,Crawford PA,1.0
42,200,42039,PA,Crawford PA,0.6826
42,200,42123,PA,Warren PA,0.3174
42,300,42123,PA,Warren PA,1.0
42,1300,42039,PA,Crawford PA,1.0
42,1400,42039,PA,Crawford PA,1.0
42,200,42083,PA,Mc Kean PA,1.0
42,300,42023,PA,Cameron PA,0.0265
42,300,42033,PA,Clearfield PA,0.4625
42,300,42047,PA,Elk PA,0.1805
42,300,42083,PA,Mc Kean PA,0.235
42,300,42105,PA,Potter PA,0.0955
42,1200,42033,PA,Clearfield PA,1.0
42,1300,42047,PA,Elk PA,1.0
42,2100,42033,PA,Clearfield PA,1.0
42,400,42015,PA,Bradford PA,0.5603
42,400,42113,PA,Sullivan PA,0.0545
42,400,42115,PA,Susquehanna PA,0.0009
42,400,42117,PA,Tioga PA,0.3843
42,500,42015,PA,Bradford PA,0.0012
42,500,42115,PA,Susquehanna PA,0.9988
42,702,42015,PA,Bradford PA,0.8734
42,702,42113,PA,Sullivan PA,0.1266
42,900,42113,PA,Sullivan PA,1.0
42,500,42103,PA,Pike PA,0.5337
42,500,42127,PA,Wayne PA,0.4663
42,600,42127,PA,Wayne PA,1.0
42,600,42089,PA,Monroe PA,1.0
42,801,42089,PA,Monroe PA,1.0
42,701,42069,PA,Lackawanna PA,1.0
42,801,42069,PA,Lackawanna PA,1.0
42,500,42131,PA,Wyoming PA,1.0
42,701,42069,PA,Lackawanna PA,1.0
42,702,42069,PA,Lackawanna PA,0.8018
42,702,42131,PA,Wyoming PA,0.1982
42,801,42069,PA,Lackawanna PA,0.6788
42,801,42131,PA,Wyoming PA,0.3212
42,803,42131,PA,Wyoming PA,1.0
42,600,42079,PA,Luzerne PA,1.0
42,701,42079,PA,Luzerne PA,1.0
42,702,42079,PA,Luzerne PA,1.0
42,801,42079,PA,Luzerne PA,1.0
42,802,42079,PA,Luzerne PA,1.0
42,803,42079,PA,Luzerne PA,1.0
42,2801,42079,PA,Luzerne PA,1.0
42,801,42079,PA,Luzerne PA,1.0
42,802,42079,PA,Luzerne PA,1.0
42,803,42079,PA,Luzerne PA,1.0
42,2600,42079,PA,Luzerne PA,1.0
42,2801,42079,PA,Luzerne PA,1.0
42,400,42037,PA,Columbia PA,0.55
42,400,42079,PA,Luzerne PA,0.45
42,702,42079,PA,Luzerne PA,1.0
42,801,42079,PA,Luzerne PA,1.0
42,802,42079,PA,Luzerne PA,1.0
42,803,42037,PA,Columbia PA,0.5211
42,803,42079,PA,Luzerne PA,0.4789
42,1000,42037,PA,Columbia PA,1.0
42,2600,42079,PA,Luzerne PA,1.0
42,900,42035,PA,Clinton PA,0.2467
42,900,42081,PA,Lycoming PA,0.7533
42,1000,42081,PA,Lycoming PA,1.0
42,1200,42035,PA,Clinton PA,1.0
42,803,42093,PA,Montour PA,0.0102
42,803,42097,PA,Northumberland PA,0.9898
42,900,42097,PA,Northumberland PA,1.0
42,1000,42093,PA,Montour PA,0.1658
42,1000,42097,PA,Northumberland PA,0.8342
42,2600,42097,PA,Northumberland PA,1.0
42,1000,42109,PA,Snyder PA,0.3201
42,1000,42119,PA,Union PA,0.6799
42,1100,42067,PA,Juniata PA,0.1551
42,1100,42087,PA,Mifflin PA,0.3032
42,1100,42109,PA,Snyder PA,0.2615
42,1100,42119,PA,Union PA,0.2802
42,1200,42087,PA,Mifflin PA,1.0
42,300,42027,PA,Centre PA,1.0
42,900,42027,PA,Centre PA,1.0
42,1100,42027,PA,Centre PA,1.0
42,1200,42027,PA,Centre PA,1.0
42,2200,42027,PA,Centre PA,1.0
42,200,42121,PA,Venango PA,1.0
42,1300,42031,PA,Clarion PA,0.2684
42,1300,42053,PA,Forest PA,0.0503
42,1300,42065,PA,Jefferson PA,0.3207
42,1300,42121,PA,Venango PA,0.3607
42,1600,42121,PA,Venango PA,1.0
42,200,42085,PA,Mercer PA,1.0
42,1400,42085,PA,Mercer PA,1.0
42,1600,42085,PA,Mercer PA,1.0
42,1400,42073,PA,Lawrence PA,1.0
42,1501,42007,PA,Beaver PA,0.1542
42,1501,42073,PA,Lawrence PA,0.8458
42,1502,42007,PA,Beaver PA,1.0
42,1600,42007,PA,Beaver PA,1.0
42,1501,42007,PA,Beaver PA,1.0
42,1502,42007,PA,Beaver PA,1.0
42,1600,42007,PA,Beaver PA,1.0
42,1801,42007,PA,Beaver PA,1.0
42,1802,42007,PA,Beaver PA,1.0
42,1300,42019,PA,Butler PA,1.0
42,1400,42019,PA,Butler PA,1.0
42,1501,42019,PA,Butler PA,1.0
42,1502,42019,PA,Butler PA,1.0
42,1600,42019,PA,Butler PA,1.0
42,1802,42019,PA,Butler PA,1.0
42,1900,42019,PA,Butler PA,1.0
42,1701,42003,PA,Allegheny PA,1.0
42,1803,42003,PA,Allegheny PA,1.0
42,1804,42003,PA,Allegheny PA,1.0
42,1702,42003,PA,Allegheny PA,1.0
42,1801,42003,PA,Allegheny PA,1.0
42,1805,42003,PA,Allegheny PA,1.0
42,1806,42003,PA,Allegheny PA,1.0
42,1502,42003,PA,Allegheny PA,1.0
42,1702,42003,PA,Allegheny PA,1.0
42,1801,42003,PA,Allegheny PA,1.0
42,1806,42003,PA,Allegheny PA,1.0
42,1807,42003,PA,Allegheny PA,1.0
42,4001,42003,PA,Allegheny PA,1.0
42,1502,42003,PA,Allegheny PA,1.0
42,1600,42003,PA,Allegheny PA,1.0
42,1802,42003,PA,Allegheny PA,1.0
42,1803,42003,PA,Allegheny PA,1.0
42,1701,42003,PA,Allegheny PA,1.0
42,1802,42003,PA,Allegheny PA,1.0
42,1803,42003,PA,Allegheny PA,1.0
42,1701,42003,PA,Allegheny PA,1.0
42,1804,42003,PA,Allegheny PA,1.0
42,1805,42003,PA,Allegheny PA,1.0
42,2001,42003,PA,Allegheny PA,1.0
42,1702,42003,PA,Allegheny PA,1.0
42,1804,42003,PA,Allegheny PA,1.0
42,1805,42003,PA,Allegheny PA,1.0
42,1806,42003,PA,Allegheny PA,1.0
42,1807,42003,PA,Allegheny PA,1.0
42,2001,42003,PA,Allegheny PA,1.0
42,2002,42003,PA,Allegheny PA,1.0
42,1702,42003,PA,Allegheny PA,1.0
42,1801,42003,PA,Allegheny PA,1.0
42,1805,42003,PA,Allegheny PA,1.0
42,1806,42003,PA,Allegheny PA,1.0
42,1807,42003,PA,Allegheny PA,1.0
42,1801,42003,PA,Allegheny PA,1.0
42,1805,42003,PA,Allegheny PA,1.0
42,1806,42003,PA,Allegheny PA,1.0
42,1807,42003,PA,Allegheny PA,1.0
42,4001,42003,PA,Allegheny PA,1.0
42,1600,42005,PA,Armstrong PA,1.0
42,1900,42005,PA,Armstrong PA,0.4405
42,1900,42063,PA,Indiana PA,0.5595
42,2100,42063,PA,Indiana PA,1.0
42,1804,42129,PA,Westmoreland PA,1.0
42,1805,42129,PA,Westmoreland PA,1.0
42,2001,42129,PA,Westmoreland PA,1.0
42,2003,42129,PA,Westmoreland PA,1.0
42,1805,42129,PA,Westmoreland PA,1.0
42,2002,42129,PA,Westmoreland PA,1.0
42,1805,42129,PA,Westmoreland PA,1.0
42,2002,42129,PA,Westmoreland PA,1.0
42,2003,42129,PA,Westmoreland PA,1.0
42,2100,42129,PA,Westmoreland PA,1.0
42,3900,42129,PA,Westmoreland PA,1.0
42,300,42021,PA,Cambria PA,1.0
42,1900,42021,PA,Cambria PA,1.0
42,2003,42021,PA,Cambria PA,1.0
42,2100,42021,PA,Cambria PA,1.0
42,2200,42021,PA,Cambria PA,1.0
42,3800,42021,PA,Cambria PA,1.0
42,1200,42061,PA,Huntingdon PA,1.0
42,2100,42013,PA,Blair PA,1.0
42,2200,42013,PA,Blair PA,0.7363
42,2200,42061,PA,Huntingdon PA,0.2637
42,2301,42041,PA,Cumberland PA,0.676
42,2301,42099,PA,Perry PA,0.324
42,2302,42099,PA,Perry PA,1.0
42,3602,42041,PA,Cumberland PA,1.0
42,3701,42041,PA,Cumberland PA,1.0
42,2302,42041,PA,Cumberland PA,1.0
42,2401,42043,PA,Dauphin PA,1.0
42,2402,42043,PA,Dauphin PA,1.0
42,1000,42043,PA,Dauphin PA,1.0
42,2401,42043,PA,Dauphin PA,1.0
42,2402,42043,PA,Dauphin PA,1.0
42,2500,42043,PA,Dauphin PA,1.0
42,2500,42075,PA,Lebanon PA,1.0
