gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,RI Rhode Island,RI Providence County 44007,9,202/PRAC,8,,Providence County,44007,597,99,593,100,6,8,1.1,644,321,483,14784,13613,2,27,27,24,20,1,-1,99,29,95,58,-1,-1,75,-1,-1,9,9,-1,-1,0,100,23,25,7,1,0,68,1,8,8,17,0,-1,80,56,34,100,-1,-1,-1,14,28,48,,,,,,RI,,,providence ri,25,68,7,0
County,RI Rhode Island,RI Providence County 44007,9,811/PRAC,9,,Providence County,44007,363,97,351,99,6,10,1.2,437,290,676,12360,9928,4,44,28,12,12,4,3,91,23,97,79,1,5,47,5,98,100,85,2,43,41,14,1,27,13,1,1,67,1,5,6,12,1,-1,89,-1,-1,75,22,3,9,26,44,29,,,,,,RI,,,providence ri,27,67,6,0
County,RI Rhode Island,RI Bristol County 44001,9,Summary of All HUD Programs,1,,Bristol County,44001,944,90,834,98,6,14,1.5,1266,371,485,16427,10821,3,21,30,20,26,16,0,83,30,89,60,1,17,69,17,54,13,23,1,24,16,59,11,5,3,0,0,95,0,1,-1,2,0,18,94,40,172,71,18,11,7,14,5,48,,,,,,RI,,,bristol ri,5,95,0,0
County,RI Rhode Island,RI Bristol County 44001,9,Housing Choice Vouchers,3,,Bristol County,44001,493,82,391,97,6,18,2.0,767,362,681,13821,7046,5,30,29,17,19,30,1,66,24,98,75,3,35,73,36,50,67,31,3,48,30,19,1,9,5,0,1,91,0,3,-1,3,1,16,84,86,172,39,37,24,16,15,6,39,,,,,,RI,,,bristol ri,9,91,0,0
County,RI Rhode Island,RI Bristol County 44001,9,Public Housing,2,,Bristol County,44001,345,100,345,100,6,10,1.2,398,395,224,19742,17113,0,12,29,22,37,3,-1,97,38,79,43,-1,-1,64,-1,100,5,9,-1,1,4,94,19,1,-1,-1,-1,99,-1,1,-1,1,0,20,105,-1,-1,99,1,-1,-1,10,4,64,,,,,,RI,,,bristol ri,1,99,0,0
County,RI Rhode Island,RI Bristol County 44001,9,202/PRAC,8,,Bristol County,44001,96,93,88,98,6,8,1.0,91,333,622,15661,15145,-1,15,39,28,18,1,-1,99,31,93,55,-1,-1,76,-1,-1,-1,0,-1,-1,-1,100,27,1,1,-1,-1,97,-1,-1,-1,0,0,-1,92,-1,-1,100,-1,-1,-1,22,7,28,,,,,,RI,,,bristol ri,3,97,0,0
County,RI Rhode Island,RI Kent County 44003,9,Summary of All HUD Programs,1,,Kent County,44003,4309,89,3947,100,6,11,1.4,5470,360,595,15825,11419,2,25,28,21,24,9,0,90,30,91,59,1,11,71,12,71,25,35,1,21,20,57,11,7,2,1,1,92,0,2,1,3,1,21,92,31,80,79,15,6,3,12,10,50,,,,,,RI,,,kent ri,8,92,0,0
County,RI Rhode Island,RI Kent County 44003,9,Housing Choice Vouchers,3,,Kent County,44003,1088,65,775,100,5,11,2.1,1595,384,728,15156,7364,4,30,27,16,23,24,1,73,26,94,69,3,36,82,37,55,56,33,1,51,29,19,2,11,4,1,1,89,1,5,-1,6,1,31,100,75,117,38,38,24,13,11,8,61,,,,,,RI,,,kent ri,11,89,0,0
County,RI Rhode Island,RI Kent County 44003,9,Public Housing,2,,Kent County,44003,991,99,978,100,6,13,1.2,1189,357,265,16086,13231,1,25,31,19,23,5,1,93,31,90,60,1,5,65,5,83,27,42,1,14,23,62,10,4,1,1,0,96,-1,2,-1,2,0,16,84,24,48,92,4,4,1,14,9,62,,,,,,RI,,,kent ri,4,96,0,0
County,RI Rhode Island,RI Kent County 44003,9,Project Based Section 8,5,,Kent County,44003,1986,97,1949,100,6,10,1.2,2426,352,738,15832,12719,2,25,26,22,24,5,0,94,30,91,57,0,6,70,6,79,23,36,2,15,17,66,13,6,2,1,1,91,0,2,1,3,1,-1,96,10,42,85,13,2,1,10,11,41,,,,,,RI,,,kent ri,9,91,0,0
County,RI Rhode Island,RI Kent County 44003,9,202/PRAC,8,,Kent County,44003,225,99,225,100,8,11,1.1,239,372,364,17359,16343,-1,11,27,33,29,1,-1,99,34,93,39,-1,-1,76,-1,-1,7,7,-1,-1,-1,100,22,7,3,2,0,93,-1,2,-1,2,1,-1,63,100,48,100,-1,-1,-1,14,10,50,,,,,,RI,,,kent ri,7,93,0,0
County,RI Rhode Island,RI Kent County 44003,9,811/PRAC,9,,Kent County,44003,20,99,20,100,3,5,1.1,21,264,812,11121,10592,5,55,30,5,5,-1,-1,100,22,100,90,-1,-1,40,-1,100,100,95,-1,50,45,5,-1,5,5,-1,-1,95,-1,-1,-1,0,0,-1,46,-1,-1,85,15,-1,10,19,10,51,,,,,,RI,,,kent ri,5,95,0,0
County,RI Rhode Island,RI MISSING 44XXX,9,Summary of All HUD Programs,1,,Missing County,44XXX,27,86,23,99,6,9,2.6,59,146,819,17308,6747,-1,32,27,14,27,48,-1,39,-1,-1,-1,4,52,83,57,29,50,19,17,52,22,9,-1,30,13,4,-1,57,-1,4,9,13,0,41,23,17,54,57,17,4,-1,-1,-1,-1,,,,,,RI,,,missing ri,50,50,0,1
County,RI Rhode Island,RI MISSING 44XXX,9,Housing Choice Vouchers,3,,Missing County,44XXX,21,83,17,97,5,-1,3.0,51,87,803,18653,6218,-1,25,31,13,31,53,-1,29,-1,-1,-1,6,65,82,71,19,100,16,18,59,18,6,-1,24,12,6,-1,65,-1,6,-1,6,0,41,18,12,46,47,18,6,-1,-1,-1,-1,,,,,,RI,,,missing ri,50,50,0,1
County,RI Rhode Island,RI Newport County 44005,9,Summary of All HUD Programs,1,,Newport County,44005,2765,92,2537,100,6,11,2.0,4957,362,764,15265,7812,6,26,25,16,27,30,3,62,22,93,74,4,32,76,33,32,36,20,6,41,19,34,4,31,16,2,1,68,1,8,3,12,2,80,96,51,105,49,30,21,9,11,25,43,,,,,,RI,,,newport ri,32,68,0,0
County,RI Rhode Island,RI Newport County 44005,9,Housing Choice Vouchers,3,,Newport County,44005,948,87,819,99,6,7,2.5,2044,426,901,16190,6487,10,23,21,15,31,41,3,53,22,96,76,5,50,85,52,28,54,17,3,59,22,15,1,35,19,2,1,65,1,10,2,13,1,54,91,69,155,21,41,39,16,11,24,45,,,,,,RI,,,newport ri,35,65,0,0
County,RI Rhode Island,RI Newport County 44005,9,Public Housing,2,,Newport County,44005,881,88,771,99,6,16,1.8,1384,357,538,16326,9095,3,30,23,16,28,27,2,66,22,84,67,3,24,71,23,42,48,28,5,33,20,42,5,30,17,2,0,70,2,7,1,10,2,96,111,22,101,59,25,16,6,11,26,41,,,,,,RI,,,newport ri,30,70,0,0
County,RI Rhode Island,RI Newport County 44005,9,Mod Rehab,4,,Newport County,44005,38,145,54,98,3,28,1.0,54,160,913,6434,6434,11,57,30,3,-1,17,-1,52,10,100,100,-1,-1,24,-1,40,42,41,4,30,44,22,-1,13,2,7,2,87,-1,2,-1,2,4,2,55,-1,-1,100,-1,-1,-1,18,10,35,,,,,,RI,,,newport ri,13,87,0,0
County,RI Rhode Island,RI Newport County 44005,9,Project Based Section 8,5,,Newport County,44005,701,98,699,100,6,12,1.8,1268,309,929,13290,7326,8,26,29,17,21,29,3,60,19,98,82,5,31,74,33,25,26,15,13,39,15,33,3,37,17,3,1,60,2,7,7,16,3,-1,92,66,58,55,32,13,5,12,27,40,,,,,,RI,,,newport ri,40,60,0,0
