Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,RI Rhode Island,"RI Missing, Rhode Island 44XXX",9,Summary of All HUD Programs,1,,Missing County,44XXX,28,86,24,98,6,-1,2.4,57,54,946,14785,6225,-1,45,23,5,27,50,-1,42,-1,-1,-1,4,50,83,50,36,50,19,8,58,25,8,-1,38,8,4,-1,54,92.0,8,8,8,25,4,-1,29,21,73,46,21,8,-1,-1,-1,-1,,,,,,RI,,,nan ri,48,52,0,1
2019-12-31 00:00:00,County,RI Rhode Island,RI Providence County 44007,9,Summary of All HUD Programs,1,,Providence County,44007,27500,94,25882,100,6,9,1.7,44704,356,815,15068,8724,6,33,22,15,24,19,1,77,24,95,74,3,21,71,22,49,37,29,2,31,21,47,6,53,14,1,1,45,98.0,2,26,9,38,1,17,103,32,129,60,22,18,11,25,48,28,,,,,,RI,,,providence ri,55,45,0,0
2019-12-31 00:00:00,County,RI Rhode Island,RI Kent County 44003,9,Summary of All HUD Programs,1,,Kent County,44003,4459,91,3977,99,6,9,1.4,5465,384,715,16767,12202,2,23,27,21,28,9,0,90,28,93,63,1,10,69,11,70,31,37,1,20,19,61,9,10,3,1,1,89,99.0,0,3,1,5,1,16,98,29,88,79,14,7,3,11,10,49,,,,,,RI,,,kent ri,11,89,0,0
2019-12-31 00:00:00,County,RI Rhode Island,RI Washington County 44009,9,Summary of All HUD Programs,1,,Washington County,44009,2458,93,2272,100,6,11,1.7,3849,408,834,17544,10356,2,20,24,21,32,19,1,79,28,93,61,3,21,74,22,45,31,25,1,29,16,53,7,17,5,4,1,82,99.0,1,4,1,6,2,17,93,49,99,64,23,13,5,15,10,59,,,,,,RI,,,washington ri,18,82,0,0
2019-12-31 00:00:00,County,RI Rhode Island,RI Newport County 44005,9,Summary of All HUD Programs,1,,Newport County,44005,2802,90,2436,96,7,10,1.9,4669,417,852,17649,9208,4,23,24,16,34,31,2,63,24,94,72,4,29,72,28,33,41,22,4,40,18,38,4,36,17,3,1,63,99.0,2,9,5,15,3,33,103,49,115,51,28,20,9,15,25,41,,,,,,RI,,,newport ri,37,63,0,0
2019-12-31 00:00:00,County,RI Rhode Island,RI Bristol County 44001,9,Summary of All HUD Programs,1,,Bristol County,44001,1052,88,908,98,6,13,1.5,1328,437,568,19236,13152,1,17,23,24,36,15,1,84,32,88,55,1,15,67,15,54,20,26,2,21,17,60,10,7,4,0,1,93,100.0,1,2,-1,3,1,14,95,38,171,72,19,9,7,11,6,49,,,,,,RI,,,bristol ri,7,93,0,0
2019-12-31 00:00:00,County,RI Rhode Island,RI Bristol County 44001,9,Public Housing,2,,Bristol County,44001,346,100,345,100,7,7,1.1,396,460,323,22420,19533,-1,10,19,27,45,2,-1,98,38,79,40,-1,-1,60,-1,100,10,14,-1,1,4,94,19,2,1,-1,-1,98,,-1,1,-1,1,0,19,104,-1,-1,99,1,-1,-1,7,4,62,,,,,,RI,,,bristol ri,2,98,0,0
2019-12-31 00:00:00,County,RI Rhode Island,RI Bristol County 44001,9,Housing Choice Vouchers,3,,Bristol County,44001,545,78,405,95,5,19,1.9,761,440,713,17430,9276,2,21,25,20,32,32,1,66,27,94,67,3,33,72,33,49,66,32,3,44,32,21,-1,12,6,0,1,88,,1,3,-1,4,1,11,92,85,171,40,41,20,17,14,6,40,,,,,,RI,,,bristol ri,12,88,0,0
2019-12-31 00:00:00,County,RI Rhode Island,RI Bristol County 44001,9,Project Based Section 8,5,,Bristol County,44001,55,97,55,100,2,7,1.1,61,385,917,16791,15140,-1,16,36,24,24,-1,-1,100,29,91,62,2,2,69,2,94,18,39,-1,13,18,69,11,13,9,-1,-1,84,,2,2,-1,4,2,-1,88,-1,-1,91,9,-1,2,4,7,90,,,,,,RI,,,bristol ri,16,84,0,0
2019-12-31 00:00:00,County,RI Rhode Island,RI Bristol County 44001,9,202/PRAC,8,,Bristol County,44001,96,96,96,100,7,11,1.1,103,377,631,17101,15939,-1,16,24,32,28,-1,-1,100,30,97,54,-1,-1,73,-1,-1,10,11,-1,-1,-1,100,22,2,1,-1,-1,97,,-1,1,-1,1,0,-1,84,-1,-1,100,-1,-1,-1,18,7,21,,,,,,RI,,,bristol ri,3,97,0,0
