gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,DE Delaware,DE Sussex County 10005,9,811/PRAC,9,,Sussex County,10005,75,95,72,100,7,17,1.0,72,255,364,10612,10612,14,24,47,11,4,4,14,82,24,96,76,-1,-1,46,-1,100,100,100,4,46,38,13,1,17,13,-1,3,75,1,-1,-1,1,1,-1,94,-1,-1,100,-1,-1,-1,10,29,78,,,,,,DE,,,sussex de,17,75,8,0
County,DE Delaware,DE New Castle County 10003,9,202/PRAC,8,,New Castle County,10003,101,100,96,95,6,7,1.1,101,304,698,13186,12533,2,43,23,15,17,5,2,92,24,97,78,-1,1,69,1,100,13,13,-1,-1,1,99,11,91,67,1,-1,4,5,9,8,23,1,-1,90,-1,-1,100,-1,-1,-1,35,84,8,,,,,,DE,,,new castle de,91,4,5,0
County,DE Delaware,DE New Castle County 10003,9,Project Based Section 8,5,,New Castle County,10003,3242,95,3140,100,6,12,1.7,5415,300,754,13449,7799,8,28,27,19,19,20,3,72,23,97,74,2,27,80,27,26,13,12,7,27,12,54,9,62,52,0,2,34,1,6,2,8,0,-1,85,62,96,64,20,16,4,24,61,20,,,,,,DE,,,new castle de,62,34,4,0
County,DE Delaware,DE Kent County 10001,9,Summary of All HUD Programs,1,,Kent County,10001,2340,92,2192,100,6,12,2.0,4417,304,765,12825,6365,9,33,25,16,17,23,5,69,25,94,70,3,34,80,35,47,30,23,7,38,21,34,4,68,62,1,1,31,1,3,1,5,1,30,80,65,149,43,31,25,16,19,47,50,,,,,,DE,,,kent de,69,31,0,0
County,DE Delaware,DE Kent County 10001,9,Housing Choice Vouchers,3,,Kent County,10001,836,82,719,100,6,7,2.0,1431,346,1248,13315,6690,5,39,23,15,18,17,3,78,26,95,70,3,27,78,28,69,63,38,2,39,29,29,3,72,67,1,0,28,1,3,0,4,1,43,98,98,154,28,41,31,34,15,46,58,,,,,,DE,,,kent de,72,28,0,0
County,DE Delaware,DE Kent County 10001,9,Public Housing,2,,Kent County,10001,619,97,598,100,5,17,2.7,1613,284,534,12694,4706,14,34,22,14,18,39,9,46,23,93,77,6,58,84,58,35,65,16,6,62,23,9,1,83,78,-1,1,17,2,2,1,5,0,25,68,70,154,22,33,45,10,19,47,51,,,,,,DE,,,kent de,83,17,0,0
County,DE Delaware,DE Kent County 10001,9,Project Based Section 8,5,,Kent County,10001,637,97,626,100,6,13,1.8,1111,268,661,11907,6709,12,30,27,15,15,21,5,69,24,94,70,1,33,82,33,29,15,14,16,26,14,44,6,63,57,1,1,36,1,2,1,4,1,-1,73,47,129,58,32,10,6,24,51,43,,,,,,DE,,,kent de,64,36,0,0
County,DE Delaware,DE Kent County 10001,9,202/PRAC,8,,Kent County,10001,193,99,195,100,7,12,1.1,208,335,179,15023,14084,2,23,29,29,18,1,1,98,33,93,46,-1,-1,76,-1,100,1,1,-1,-1,1,99,16,43,31,1,4,55,1,5,2,8,1,-1,66,-1,-1,100,-1,-1,-1,13,45,38,,,,,,DE,,,kent de,45,55,0,0
County,DE Delaware,DE Kent County 10001,9,811/PRAC,9,,Kent County,10001,55,93,54,100,7,11,1.0,54,251,396,10461,10461,11,19,61,7,2,4,6,91,23,100,85,-1,-1,57,-1,100,100,100,2,35,39,24,-1,17,15,-1,-1,83,-1,2,-1,2,2,-1,84,-1,-1,100,-1,-1,-1,15,40,63,,,,,,DE,,,kent de,17,83,0,0
County,DE Delaware,DE MISSING 10XXX,9,Summary of All HUD Programs,1,,Missing County,10XXX,16,90,15,100,8,7,3.5,52,1,718,18000,5192,13,-1,40,20,27,53,13,33,-1,-1,-1,7,73,100,80,21,-1,6,-1,80,13,7,-1,80,80,-1,-1,20,-1,-1,-1,0,0,-1,15,-1,-1,13,13,73,13,-1,-1,-1,,,,,,DE,,,missing de,80,20,0,0
