sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Kent County,10001,-1,-1,1181,-1,5,15,2.0,2397,243,414,11.5,5.7,17,36,23,15,9,24,8,63,24,95,69,6,35,83,39,30,15,14,10,40,11,38,6,60,54,1,0,5,21,66,31,9,51,24,25,8,36,14,34,-1,-1,-1,-1,-1,DE,-1,-1,40,60,40,0,0
9,1,All HUD,-1,New Castle County,10003,-1,-1,7858,-1,6,15,2.2,16899,286,642,12.4,5.8,16,34,21,14,15,27,7,62,20,98,79,9,36,83,44,31,23,15,8,48,13,31,4,75,68,0,0,6,14,77,69,57,46,27,28,7,55,20,19,-1,-1,-1,-1,-1,DE,-1,-1,25,75,25,0,0
9,1,All HUD,-1,Sussex County,10005,-1,-1,826,-1,6,15,2.0,1688,215,528,9.5,4.7,26,36,22,11,5,26,6,64,19,91,70,4,41,81,43,27,18,12,23,38,12,27,4,64,61,0,1,3,-2,61,63,58,50,29,22,4,25,14,53,-1,-1,-1,-1,-1,DE,-1,-1,36,64,36,0,0
9,1,All HUD,-1,Missing County,10999,-1,-1,1,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,3,VO,-1,Kent County,10001,-1,-1,176,-1,3,19,2.5,432,304,526,12.5,5.1,11,31,30,16,12,38,9,50,26,94,69,10,45,87,53,24,43,15,5,55,13,28,1,84,74,1,0,9,26,55,98,139,28,28,44,19,47,14,40,-1,-1,-1,-1,-1,DE,-1,-1,16,84,16,0,0
9,3,VO,-1,New Castle County,10003,-1,-1,3254,-1,6,17,2.6,8448,328,639,12.9,5.0,15,34,20,13,19,37,8,53,20,98,79,15,46,88,60,29,54,14,4,67,14,14,1,89,81,0,0,7,14,66,92,133,26,35,39,10,55,17,26,-1,-1,-1,-1,-1,DE,-1,-1,11,89,11,0,0
9,3,VO,-1,Sussex County,10005,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,3,VO,-1,Missing County,10999,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,4,MR,-1,Kent County,10001,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,4,MR,-1,New Castle County,10003,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,4,MR,-1,Sussex County,10005,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,4,MR,-1,Missing County,10999,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,6,S236,-1,New Castle County,10003,0,0,2,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,6,S236,-1,Sussex County,10005,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,5,S8 NC/SR,-1,Missing County,10999,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,6,S236,-1,Missing County,10999,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,7,MF/Other,-1,Missing County,10999,0,0,1,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,2,PH,-1,Missing County,10999,0,0,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,6,S236,-1,Kent County,10001,78,84,42,100,6,17,2.5,103,190,498,9.2,3.7,31,31,29,5,5,36,10,40,17,98,90,5,60,81,60,10,67,13,31,45,17,7,0,88,79,0,0,10,-1,40,100,51,21,60,19,7,52,12,43,-1,-1,-1,-1,-1,DE,-1,-1,12,88,12,0,0
9,2,PH,-1,Sussex County,10005,156,100,0,-4,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,DE,-1,-1,-4,-4,-4,0,0
9,7,MF/Other,-1,Kent County,10001,277,71,193,100,7,15,1.5,296,224,257,10.9,7.3,15,37,27,16,4,16,2,77,24,99,67,3,18,79,19,44,3,17,10,34,7,49,9,15,13,0,0,2,-1,66,0,0,76,15,9,2,35,14,34,-1,-1,-1,-1,-1,DE,-1,-1,85,15,85,0,0
9,7,MF/Other,-1,Sussex County,10005,313,83,268,100,6,22,1.8,483,207,482,9.1,5.1,25,41,22,9,3,20,6,70,18,88,71,4,34,80,37,36,12,16,26,35,12,28,3,57,56,0,0,1,-1,59,47,36,57,22,21,4,24,15,57,-1,-1,-1,-1,-1,DE,-1,-1,43,57,43,0,0
9,5,S8 NC/SR,-1,Kent County,10001,524,94,491,100,6,12,1.6,773,237,465,11.3,7.4,14,38,23,17,8,12,4,79,26,93,65,2,23,80,25,40,10,15,9,26,8,57,10,49,45,1,1,2,-1,66,8,9,69,24,7,4,37,16,32,-1,-1,-1,-1,-1,DE,-1,-1,51,49,51,0,0
9,5,S8 NC/SR,-1,Sussex County,10005,588,91,558,100,6,12,2.2,1205,219,550,9.7,4.5,27,33,21,12,6,28,7,61,20,92,70,4,44,82,46,23,21,11,22,39,13,27,4,67,63,0,1,4,-1,62,71,68,46,32,22,4,28,14,57,-1,-1,-1,-1,-1,DE,-1,-1,33,67,33,0,0
9,2,PH,-1,Kent County,10001,637,100,279,44,5,19,2.8,793,237,350,11.8,4.2,25,34,15,11,14,40,17,35,22,93,73,14,56,91,65,21,48,11,15,59,17,9,1,91,84,0,0,8,18,76,38,41,19,24,57,11,33,13,35,-1,-1,-1,-1,-1,DE,-1,-1,9,91,9,0,0
9,7,MF/Other,-1,New Castle County,10003,1394,92,1069,98,6,15,1.6,1748,235,569,10.9,6.9,19,40,21,11,10,16,6,72,19,98,83,2,30,74,31,39,7,16,17,33,8,42,8,65,55,0,1,9,-1,58,31,27,66,27,7,2,60,23,24,-1,-1,-1,-1,-1,DE,-1,-1,35,65,35,0,0
9,2,PH,-1,New Castle County,10003,1871,70,1239,95,5,15,2.1,2561,248,677,11.9,5.8,21,36,19,11,13,31,10,53,19,97,82,8,33,80,39,34,47,21,12,42,20,26,2,94,87,0,0,7,13,122,49,80,48,21,31,12,77,36,4,-1,-1,-1,-1,-1,DE,-1,-1,6,94,6,0,0
