sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Atlantic County,34001,-1,-1,5723,-1,7,9,1.9,11104,281,633,12.7,6.6,12,37,22,13,16,26,8,63,24,94,71,7,29,77,35,31,28,18,5,41,15,39,5,74,59,0,2,14,21,106,65,37,51,32,17,9,67,23,21,-1,-1,-1,-1,-1,NJ,-1,-1,26,74,26,0,0
9,1,All HUD,-1,Bergen County,34003,-1,-1,10225,-1,6,9,1.8,17980,354,712,14.8,8.4,5,31,27,16,21,22,3,75,22,97,80,9,16,75,22,39,14,17,1,30,14,55,10,43,19,1,5,19,40,95,76,31,64,23,13,7,39,8,30,-1,-1,-1,-1,-1,NJ,-1,-1,57,43,57,0,0
9,1,All HUD,-1,Burlington County,34005,-1,-1,1570,-1,7,12,2.1,3232,364,503,15.0,7.3,5,30,25,18,22,27,4,68,26,95,67,12,25,84,35,36,22,18,3,43,13,41,6,55,49,0,1,4,24,78,78,30,55,24,21,6,30,6,42,-1,-1,-1,-1,-1,NJ,-1,-1,45,55,45,0,0
9,1,All HUD,-1,Camden County,34007,-1,-1,8845,-1,7,11,2.1,18167,282,636,12.8,6.2,12,36,22,15,16,24,9,64,22,96,77,9,31,82,38,27,20,15,7,43,13,38,6,70,47,0,1,21,25,77,80,39,52,28,21,6,56,23,27,-1,-1,-1,-1,-1,NJ,-1,-1,30,70,30,0,0
9,1,All HUD,-1,Cape May County,34009,-1,-1,1301,-1,6,14,1.9,2492,341,461,14.1,7.4,6,32,27,16,20,20,3,75,28,91,65,12,20,76,29,42,22,21,4,36,17,43,6,35,19,0,0,15,29,79,58,26,53,28,19,11,19,13,40,-1,-1,-1,-1,-1,NJ,-1,-1,65,35,65,0,0
9,1,All HUD,-1,Cumberland County,34011,-1,-1,4497,-1,5,13,2.3,10180,287,530,12.5,5.5,11,38,21,14,15,24,9,65,27,92,66,12,32,80,42,31,23,17,10,43,14,32,3,75,40,0,0,35,15,75,62,44,44,28,28,8,44,17,40,-1,-1,-1,-1,-1,NJ,-1,-1,25,75,25,0,0
9,1,All HUD,-1,Essex County,34013,-1,-1,29231,-1,6,10,2.0,58884,297,767,12.9,6.4,14,37,20,12,17,24,10,64,19,97,83,10,27,78,35,28,23,15,4,42,15,38,5,88,74,0,0,14,31,102,61,28,53,25,23,8,87,30,10,-1,-1,-1,-1,-1,NJ,-1,-1,12,88,12,0,0
9,1,All HUD,-1,Gloucester County,34015,-1,-1,3512,-1,6,14,2.1,7366,318,578,13.4,6.4,8,35,24,15,17,28,9,63,23,96,76,9,35,82,41,33,33,18,7,49,14,30,4,52,46,0,0,6,32,68,95,41,47,33,20,5,22,10,51,-1,-1,-1,-1,-1,NJ,-1,-1,48,52,48,0,0
9,1,All HUD,-1,Hudson County,34017,-1,-1,21927,-1,6,9,2.0,43785,322,754,14.4,7.2,7,37,21,14,21,29,6,64,28,90,68,12,21,77,30,26,23,15,2,36,17,45,6,74,26,0,2,47,45,118,55,26,50,30,20,9,66,19,5,-1,-1,-1,-1,-1,NJ,-1,-1,26,74,26,0,0
9,1,All HUD,-1,Hunterdon County,34019,-1,-1,599,-1,2,10,1.5,920,395,740,16.0,10.4,2,25,31,19,24,21,2,78,22,98,81,6,15,79,19,56,27,32,2,36,16,46,9,11,6,0,1,5,25,84,89,52,63,27,10,14,9,4,45,-1,-1,-1,-1,-1,NJ,-1,-1,89,11,89,0,0
9,1,All HUD,-1,Mercer County,34021,-1,-1,6633,-1,6,14,1.8,11977,306,666,13.3,7.4,11,36,23,13,18,22,9,66,20,97,83,7,23,74,28,35,15,18,5,38,16,41,6,74,65,1,1,8,23,89,52,28,62,22,16,7,68,20,19,-1,-1,-1,-1,-1,NJ,-1,-1,26,74,26,0,0
9,1,All HUD,-1,Middlesex County,34023,-1,-1,9157,-1,6,10,2.1,18774,380,759,16.0,7.8,5,29,23,16,26,29,4,66,21,97,81,11,25,79,33,29,20,15,2,40,13,45,7,57,27,0,2,27,31,80,77,33,53,26,21,5,47,11,36,-1,-1,-1,-1,-1,NJ,-1,-1,43,57,43,0,0
9,1,All HUD,-1,Monmouth County,34025,-1,-1,9303,-1,6,10,1.9,17874,367,689,15.4,8.0,5,29,25,17,24,27,4,69,24,96,73,10,21,79,29,30,13,13,2,36,12,50,9,48,38,0,1,9,36,92,68,22,61,22,17,5,44,17,37,-1,-1,-1,-1,-1,NJ,-1,-1,52,48,52,0,0
9,1,All HUD,-1,Morris County,34027,-1,-1,3585,-1,5,13,1.6,5805,388,568,16.7,10.3,3,25,27,17,28,23,1,75,26,94,69,8,13,72,18,42,13,18,1,29,13,57,11,34,16,0,5,13,19,75,79,46,70,18,13,6,27,5,44,-1,-1,-1,-1,-1,NJ,-1,-1,66,34,66,0,0
9,1,All HUD,-1,Ocean County,34029,-1,-1,5163,-1,6,10,3.6,18542,415,819,16.2,4.5,4,27,24,18,27,48,2,49,21,97,80,40,17,56,26,21,23,7,2,60,13,25,4,26,15,0,0,11,36,90,79,49,35,21,44,7,25,18,44,-1,-1,-1,-1,-1,NJ,-1,-1,74,26,74,0,0
9,1,All HUD,-1,Passaic County,34031,-1,-1,9230,-1,6,11,2.1,18948,335,716,14.0,6.8,9,35,21,14,21,27,8,64,20,98,83,13,23,78,34,27,24,15,3,40,16,41,6,77,42,0,1,34,61,98,58,18,52,27,21,6,75,21,15,-1,-1,-1,-1,-1,NJ,-1,-1,23,77,23,0,0
