gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,ND North Dakota,ND Wells County 38103,9,Project Based Section 8,5,,Wells County,38103,60,-5,22,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,ND,,,wells nd,-5,-5,0,0
County,ND North Dakota,ND Bottineau County 38009,9,Project Based Section 8,5,,Bottineau County,38009,38,85,31,96,6,26,1.5,45,235,333,12963,8930,3,16,58,16,6,19,-1,81,27,100,65,3,26,90,26,18,-1,7,13,16,6,65,29,6,-1,3,-1,87,-1,-1,3,3,0,-1,44,-1,-1,65,35,-1,6,10,8,77,,,,,,ND,,,bottineau nd,6,87,7,0
County,ND North Dakota,ND Burleigh County 38015,9,811/PRAC,9,,Burleigh County,38015,8,100,16,100,8,-1,1.0,16,225,219,10015,10015,-1,63,38,-1,-1,-1,-1,100,19,100,100,-1,-1,69,-1,100,100,100,-1,63,13,25,-1,6,-1,6,-1,88,-1,-1,-1,0,0,-1,79,-1,-1,100,-1,-1,-1,15,13,34,,,,,,ND,,,burleigh nd,6,88,6,0
County,ND North Dakota,ND Grand Forks County 38035,9,Project Based Section 8,5,,Grand Forks County,38035,617,88,543,100,6,27,1.6,865,252,409,11444,7184,13,33,29,15,9,21,3,74,22,98,78,4,23,58,24,55,36,32,11,42,20,27,3,25,10,8,2,71,0,2,3,5,2,-1,58,37,75,67,26,7,4,24,13,36,,,,,,ND,,,grand forks nd,25,71,4,0
County,ND North Dakota,ND Sargent County 38081,9,Project Based Section 8,5,,Sargent County,38081,26,71,24,100,6,17,1.3,30,252,376,11041,8833,17,25,38,17,4,17,-1,83,23,100,79,4,13,54,4,54,18,33,21,13,21,46,4,4,-1,4,-1,92,-1,-1,-1,0,0,-1,67,-1,-1,100,-1,-1,-1,9,3,79,,,,,,ND,,,sargent nd,4,92,4,0
County,ND North Dakota,ND Walsh County 38099,9,Project Based Section 8,5,,Walsh County,38099,76,64,40,82,5,33,2.2,86,190,369,8145,3789,32,24,32,11,3,20,3,73,15,100,90,-1,48,70,40,20,20,10,15,60,13,13,3,28,3,13,-1,68,3,10,-1,13,0,-1,51,43,159,28,53,20,15,13,14,65,,,,,,ND,,,walsh nd,28,68,4,0
County,ND North Dakota,ND Adams County 38001,9,Project Based Section 8,5,,Adams County,38001,24,62,14,94,4,43,1.4,19,267,219,12039,8870,7,36,29,14,14,21,-1,79,25,100,71,7,-1,36,7,33,13,21,7,21,14,57,14,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,72,-1,-1,86,14,-1,-1,10,3,74,,,,,,ND,,,adams nd,0,100,0,0
County,ND North Dakota,ND Adams County 38001,9,Summary of All HUD Programs,1,,Adams County,38001,34,60,17,83,5,35,1.3,22,249,235,11586,8953,6,41,29,12,12,18,-1,82,24,100,76,6,-1,47,6,43,20,27,6,18,18,59,12,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,71,18,20,88,12,-1,-1,10,3,74,,,,,,ND,,,adams nd,0,100,0,0
County,ND North Dakota,ND Barnes County 38003,9,Summary of All HUD Programs,1,,Barnes County,38003,280,94,251,96,5,43,1.9,470,263,370,11984,6400,7,33,30,15,15,31,-1,60,23,95,71,2,37,69,34,35,26,19,10,45,17,28,6,12,9,2,-1,88,1,1,-1,2,1,3,46,52,85,41,45,14,17,13,6,57,,,,,,ND,,,barnes nd,12,88,0,0
County,ND North Dakota,ND Barnes County 38003,9,Housing Choice Vouchers,3,,Barnes County,38003,212,92,188,96,6,52,2.0,382,257,436,11544,5681,9,33,29,15,14,35,-1,55,22,96,74,2,45,73,41,33,17,16,11,50,18,21,4,16,12,2,-1,84,1,1,-1,2,1,2,42,64,88,28,57,15,19,13,6,57,,,,,,ND,,,barnes nd,16,84,0,0
County,ND North Dakota,ND Barnes County 38003,9,Public Housing,2,,Barnes County,38003,50,96,48,100,5,19,1.5,72,267,217,12984,8656,-1,42,24,16,18,23,-1,71,26,94,63,2,15,60,15,21,34,19,4,21,15,60,13,0,-1,-1,-1,100,-1,-1,-1,0,0,20,56,17,68,75,10,15,13,13,5,60,,,,,,ND,,,barnes nd,0,100,0,0
County,ND North Dakota,ND Barnes County 38003,9,811/PRAC,9,,Barnes County,38003,14,95,12,90,5,8,1.0,12,332,-33,14582,14582,-1,-1,67,17,17,8,-1,92,31,100,58,-1,-1,50,-1,100,100,100,8,58,17,17,-1,8,-1,8,-1,92,-1,-1,-1,0,8,-1,70,-1,-1,100,-1,-1,-1,13,8,51,,,,,,ND,,,barnes nd,8,92,0,0
County,ND North Dakota,ND Benson County 38005,9,Summary of All HUD Programs,1,,Benson County,38005,51,74,37,98,4,30,1.5,57,241,339,12757,8281,17,29,26,9,20,27,5,59,25,95,70,3,19,43,16,35,14,21,16,27,19,38,8,19,-1,19,-1,81,-1,-1,-1,0,0,-1,43,30,154,76,14,11,-1,43,56,73,,,,,,ND,,,benson nd,19,81,0,0
County,ND North Dakota,ND Benson County 38005,9,Housing Choice Vouchers,3,,Benson County,38005,16,81,11,85,4,27,2.3,25,246,519,10830,4765,10,40,20,10,20,18,-1,64,20,100,73,9,55,55,45,38,-1,20,18,36,18,27,-1,18,-1,18,-1,82,-1,-1,-1,0,0,-1,29,91,153,27,45,27,-1,30,32,79,,,,,,ND,,,benson nd,18,82,0,0
County,ND North Dakota,ND Benson County 38005,9,Public Housing,2,,Benson County,38005,25,68,17,100,4,35,1.4,23,231,255,14317,10582,25,19,25,6,25,41,6,47,28,88,71,-1,6,35,6,25,-1,13,24,24,24,29,18,18,-1,18,-1,82,-1,-1,-1,0,0,-1,47,6,170,94,-1,6,-1,56,82,68,,,,,,ND,,,benson nd,18,82,0,0
County,ND North Dakota,ND Bottineau County 38009,9,Summary of All HUD Programs,1,,Bottineau County,38009,77,67,50,97,6,20,1.6,79,250,326,12086,7650,4,23,52,10,10,28,-1,68,24,98,72,2,28,86,28,21,8,11,8,24,16,52,18,6,-1,2,2,90,-1,-1,2,2,0,3,59,28,101,58,32,10,10,10,8,78,,,,,,ND,,,bottineau nd,7,93,0,1
County,ND North Dakota,ND Bottineau County 38009,9,Housing Choice Vouchers,3,,Bottineau County,38009,39,-5,19,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,ND,,,bottineau nd,5,95,0,1
County,ND North Dakota,ND Bowman County 38011,9,Summary of All HUD Programs,1,,Bowman County,38011,66,60,29,73,6,41,1.1,32,246,263,11084,10045,7,45,31,17,-1,7,-1,93,23,100,79,-1,7,48,7,85,25,47,7,34,3,55,7,0,-1,-1,-1,100,-1,-1,-1,0,0,2,35,38,116,86,14,-1,7,8,4,82,,,,,,ND,,,bowman nd,0,100,0,0
