Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2023-12-31 00:00:00,County,HI Hawaii,HI Hawaii County 15001,9,811/PRAC,9,,Hawaii County,15001,42,80,35,100,7,31,1.0,35,304,538,12609,12609,-1,21,53,9,18,9,17,71,18,100,83,-1,-1,37,-1,100,100,100,-1,43,20,37,-1,46,-1,-1,40,54,-1,-1,6,6,23,-1,38,-1,-1,100,-1,-1,-1,13,61,49,,,,,,HI,,,hawaii hi,46,54,0,0
2023-12-31 00:00:00,County,HI Hawaii,HI Hawaii County 15001,9,202/PRAC,8,,Hawaii County,15001,97,98,92,97,7,2,1.1,100,403,379,17916,16483,1,3,35,28,33,-1,1,99,26,98,71,-1,-1,73,-1,-1,4,5,-1,-1,-1,100,21,49,1,1,38,39,-1,3,5,9,9,-1,110,100,91,100,-1,-1,-1,10,79,88,,,,,,HI,,,hawaii hi,49,39,12,0
2023-12-31 00:00:00,County,HI Hawaii,HI Hawaii County 15001,9,Project Based Section 8,5,,Hawaii County,15001,428,91,391,100,7,9,2.0,770,441,786,18720,9506,3,9,36,16,37,25,4,69,24,97,72,10,19,63,21,37,32,19,2,29,13,55,6,64,4,2,49,28,0,1,8,9,16,-1,102,49,114,64,23,13,3,29,77,62,,,,,,HI,,,hawaii hi,64,28,8,0
2023-12-31 00:00:00,County,HI Hawaii,HI Hawaii County 15001,9,Public Housing,2,,Hawaii County,15001,641,94,601,100,8,10,2.6,1566,531,959,22641,8689,3,6,34,13,44,34,5,58,26,91,67,19,21,61,27,36,58,20,1,39,20,39,3,77,1,1,64,23,-1,4,7,11,3,39,122,73,127,44,23,32,8,19,63,52,,,,,,HI,,,hawaii hi,77,23,0,0
2023-12-31 00:00:00,County,HI Hawaii,HI Hawaii County 15001,9,Housing Choice Vouchers,3,,Hawaii County,15001,2208,99,2414,100,6,17,2.5,6109,470,1239,19396,7664,6,10,33,14,38,32,7,58,23,95,74,17,29,72,38,33,61,20,3,47,16,34,1,74,3,4,49,26,1,5,12,19,26,10,97,78,188,35,32,33,19,15,57,54,,,,,,HI,,,hawaii hi,74,26,0,0
2023-12-31 00:00:00,County,HI Hawaii,HI Hawaii County 15001,9,Summary of All HUD Programs,1,,Hawaii County,15001,3416,97,3533,100,6,15,2.4,8580,474,1103,19767,8140,5,9,34,14,38,30,6,60,23,95,73,16,26,69,33,34,53,20,3,42,16,39,2,72,2,3,51,27,1,4,11,16,20,14,102,74,169,42,28,30,14,17,61,56,,,,,,HI,,,hawaii hi,73,27,0,0
2023-12-31 00:00:00,County,HI Hawaii,HI Honolulu County 15003,9,Mod Rehab,4,,Honolulu County,15003,40,82,29,88,7,3,1.0,29,260,257,10745,10745,7,14,69,7,3,7,7,86,12,100,100,-1,-1,34,-1,73,67,69,-1,17,21,62,3,66,7,10,31,34,-1,-1,17,17,17,22,130,-1,-1,100,-1,-1,-1,11,84,8,,,,,,HI,,,honolulu hi,66,34,0,0
2023-12-31 00:00:00,County,HI Hawaii,HI Honolulu County 15003,9,811/PRAC,9,,Honolulu County,15003,111,91,111,100,6,28,1.0,116,310,558,13881,13283,3,21,47,13,17,8,12,78,15,98,93,1,1,29,1,99,100,95,-1,44,25,31,-1,69,5,2,50,21,-1,5,8,13,14,-1,76,21,145,95,5,-1,1,9,87,56,,,,,,HI,,,honolulu hi,69,21,10,0
2023-12-31 00:00:00,County,HI Hawaii,HI Honolulu County 15003,9,202/PRAC,8,,Honolulu County,15003,313,96,289,96,6,4,1.1,322,399,439,16904,15172,3,9,38,23,27,3,1,96,18,99,89,-1,-1,65,-1,-1,12,11,-1,-1,-1,100,19,73,2,1,65,15,-1,1,4,5,7,-1,99,88,76,100,-1,-1,-1,11,92,52,,,,,,HI,,,honolulu hi,73,15,12,0
2023-12-31 00:00:00,County,HI Hawaii,HI Honolulu County 15003,9,S236/BMIR,7,,Honolulu County,15003,399,-5,31,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,HI,,,honolulu hi,-5,-5,0,0
2023-12-31 00:00:00,County,HI Hawaii,HI Honolulu County 15003,9,Project Based Section 8,5,,Honolulu County,15003,2141,94,2059,100,6,6,1.6,3314,415,1431,17343,10775,4,10,41,19,26,20,1,78,17,98,89,5,6,62,7,34,20,16,1,13,12,74,13,88,2,1,79,7,1,1,4,6,7,-1,159,61,79,73,25,2,5,20,91,20,,,,,,HI,,,honolulu hi,88,7,5,0
2023-12-31 00:00:00,County,HI Hawaii,HI Honolulu County 15003,9,Public Housing,2,,Honolulu County,15003,3564,95,3286,97,6,5,2.7,8989,552,959,22936,8384,6,10,31,13,40,39,4,56,20,96,82,18,22,65,29,25,63,19,1,32,22,45,5,92,1,0,84,8,0,3,4,7,2,49,170,70,132,38,27,36,12,23,94,17,,,,,,HI,,,honolulu hi,92,8,0,0
2023-12-31 00:00:00,County,HI Hawaii,HI Honolulu County 15003,9,Housing Choice Vouchers,3,,Honolulu County,15003,9451,79,7223,97,7,10,2.6,18921,601,1455,23010,8784,6,9,27,13,44,37,5,56,20,96,79,14,26,67,33,31,55,19,2,40,21,37,2,84,5,1,65,16,1,4,9,13,15,19,123,70,352,40,32,28,11,13,73,23,,,,,,HI,,,honolulu hi,84,16,0,0
