sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Hawaii County,15001,-1,-1,2932.0,-1.0,4.0,16.0,2.6,7723.0,351.0,641.0,13.9,5.3,6.0,37.0,23.0,15.0,19.0,31.0,19.0,48.0,24.0,92.0,73.0,25.0,26.0,75.0,45.0,41.0,40.0,18.0,7.0,52.0,18.0,23.0,2.0,44.0,2.0,3.0,20.0,19.0,27.0,68.0,71.0,37.0,37.0,28.0,35.0,12.0,55,16,33,-1,-1,-1,-1,-1,HI,-1,-1,hawaii hi,56.0,44.0,56.0,0,0
9,1,All HUD,-1,Honolulu County,15003,-1,-1,12192.0,-1.0,5.0,11.0,2.7,32832.0,393.0,739.0,16.9,6.3,5.0,34.0,19.0,13.0,29.0,39.0,12.0,48.0,20.0,96.0,82.0,26.0,19.0,67.0,34.0,33.0,28.0,14.0,2.0,45.0,20.0,33.0,4.0,63.0,2.0,1.0,51.0,9.0,54.0,109.0,63.0,24.0,40.0,33.0,27.0,7.0,85,21,17,-1,-1,-1,-1,-1,HI,-1,-1,honolulu hi,37.0,63.0,37.0,0,0
9,1,All HUD,-1,Kalawao County,15005,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,HI,-1,-1,kalawao hi,-4.0,-4.0,-4.0,0,0
9,1,All HUD,-1,Kauai County,15007,-1,-1,1083.0,-1.0,4.0,16.0,2.2,2395.0,381.0,744.0,15.9,7.2,6.0,32.0,22.0,16.0,24.0,34.0,9.0,56.0,27.0,89.0,66.0,18.0,21.0,68.0,33.0,40.0,35.0,20.0,4.0,42.0,23.0,31.0,4.0,42.0,1.0,1.0,29.0,11.0,14.0,86.0,69.0,35.0,44.0,24.0,31.0,13.0,70,9,47,-1,-1,-1,-1,-1,HI,-1,-1,kauai hi,58.0,42.0,58.0,0,0
9,1,All HUD,-1,Maui County,15009,-1,-1,2130.0,-1.0,4.0,10.0,2.3,4909.0,388.0,872.0,16.3,7.1,7.0,29.0,22.0,15.0,27.0,33.0,9.0,55.0,24.0,91.0,68.0,19.0,26.0,75.0,38.0,38.0,23.0,16.0,4.0,46.0,18.0,32.0,4.0,43.0,2.0,3.0,25.0,13.0,23.0,71.0,67.0,69.0,43.0,28.0,29.0,10.0,72,11,42,-1,-1,-1,-1,-1,HI,-1,-1,maui hi,57.0,43.0,57.0,0,0
9,1,All HUD,-1,Missing County,15999,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,HI,-1,-1,nan hi,-4.0,-4.0,-4.0,0,0
9,5,S8 NC/SR,-1,Hawaii County,15001,369,91,346.0,100.0,6.0,11.0,1.8,607.0,279.0,528.0,12.3,7.1,4.0,43.0,27.0,13.0,12.0,16.0,4.0,79.0,24.0,96.0,76.0,12.0,13.0,64.0,21.0,41.0,22.0,18.0,8.0,27.0,10.0,55.0,5.0,58.0,1.0,0.0,49.0,7.0,-1.0,69.0,56.0,43.0,72.0,14.0,14.0,1.0,67,19,35,-1,-1,-1,-1,-1,HI,-1,-1,hawaii hi,42.0,58.0,42.0,0,0
9,6,S236,-1,Hawaii County,15001,119,87,74.0,100.0,6.0,26.0,2.4,180.0,288.0,657.0,12.3,5.0,9.0,39.0,18.0,20.0,14.0,35.0,27.0,35.0,22.0,96.0,80.0,26.0,36.0,82.0,54.0,18.0,33.0,9.0,14.0,61.0,14.0,12.0,1.0,81.0,1.0,1.0,62.0,16.0,-1.0,50.0,0.0,0.0,26.0,68.0,7.0,7.0,74,27,29,-1,-1,-1,-1,-1,HI,-1,-1,hawaii hi,19.0,81.0,19.0,0,0
9,7,MF/Other,-1,Hawaii County,15001,103,91,100.0,100.0,6.0,37.0,1.0,102.0,242.0,414.0,11.2,10.9,1.0,49.0,33.0,11.0,6.0,2.0,12.0,86.0,24.0,96.0,75.0,0.0,0.0,53.0,0.0,100.0,3.0,39.0,3.0,20.0,15.0,62.0,8.0,33.0,1.0,4.0,18.0,10.0,-1.0,41.0,60.0,45.0,100.0,0.0,0.0,0.0,29,9,21,-1,-1,-1,-1,-1,HI,-1,-1,hawaii hi,67.0,33.0,67.0,0,0
9,5,S8 NC/SR,-1,Honolulu County,15003,1795,90,1616.0,100.0,6.0,7.0,1.6,2608.0,284.0,761.0,12.3,7.6,4.0,48.0,22.0,12.0,13.0,21.0,2.0,76.0,17.0,100.0,91.0,9.0,6.0,66.0,9.0,43.0,9.0,14.0,2.0,19.0,16.0,64.0,9.0,83.0,1.0,0.0,76.0,5.0,-1.0,120.0,65.0,33.0,79.0,21.0,0.0,2.0,89,18,19,-1,-1,-1,-1,-1,HI,-1,-1,honolulu hi,17.0,83.0,17.0,0,0
