gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,HI Hawaii,HI Honolulu County 15003,9,S236/BMIR,7,,Honolulu County,15003,707,-5,132,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,HI,,,honolulu hi,-5,-5,0,0
County,HI Hawaii,HI Hawaii County 15001,9,202/PRAC,8,,Hawaii County,15001,97,98,97,100,7,46,1.1,103,318,416,14234,13405,1,27,29,30,13,2,2,96,30,97,55,-1,-1,70,-1,-1,-1,0,-1,-1,-1,100,10,41,1,1,27,23,-1,3,9,12,9,-1,58,100,75,100,-1,-1,-1,21,78,73,,,,,,HI,,,hawaii hi,41,23,36,0
County,HI Hawaii,HI Hawaii County 15001,9,Project Based Section 8,5,,Hawaii County,15001,428,92,413,100,6,16,2.0,840,310,683,13343,6560,8,34,25,18,15,24,7,68,25,95,69,13,21,65,26,32,26,15,7,33,14,46,6,60,2,1,48,23,0,1,7,9,15,-1,82,46,103,61,25,14,2,28,79,57,,,,,,HI,,,hawaii hi,60,23,17,0
County,HI Hawaii,HI Honolulu County 15003,9,202/PRAC,8,,Honolulu County,15003,313,98,304,100,6,7,1.2,359,309,396,13509,11440,3,39,30,12,17,1,2,97,20,99,84,-1,-1,59,-1,-1,5,4,-1,-1,-1,100,11,70,2,1,60,18,-1,2,5,7,4,-1,70,89,75,100,-1,-1,-1,11,90,62,,,,,,HI,,,honolulu hi,70,18,12,0
County,HI Hawaii,HI Honolulu County 15003,9,811/PRAC,9,,Honolulu County,15003,114,94,108,100,6,26,1.0,112,225,427,9718,9371,7,66,19,6,3,4,6,91,14,100,97,-1,-1,38,-1,100,100,96,4,53,38,6,-1,63,4,1,52,26,-1,3,4,6,9,-1,64,15,136,95,5,-1,4,9,86,59,,,,,,HI,,,honolulu hi,63,26,11,0
County,HI Hawaii,HI Kauai County 15007,9,Project Based Section 8,5,,Kauai County,15007,97,97,98,100,6,18,1.1,103,309,1012,13429,12777,2,37,28,18,15,1,2,97,21,100,86,-1,-1,70,-1,100,12,20,-1,3,5,92,17,64,1,2,57,27,-1,3,1,4,5,-1,81,-1,-1,100,-1,-1,-1,13,80,70,,,,,,HI,,,kauai hi,64,27,9,0
County,HI Hawaii,HI Maui County 15009,9,202/PRAC,8,,Maui County,15009,172,99,175,100,7,13,1.1,187,353,477,15697,14690,-1,27,26,20,27,1,-1,99,27,97,62,-1,-1,71,-1,-1,2,2,-1,-1,-1,100,17,41,1,2,29,51,-1,3,6,9,3,-1,69,100,74,100,-1,-1,-1,12,74,69,,,,,,HI,,,maui hi,41,51,8,0
County,HI Hawaii,HI Maui County 15009,9,Project Based Section 8,5,,Maui County,15009,485,98,481,100,6,12,1.6,766,361,877,15617,9807,4,25,26,19,25,16,1,81,26,93,71,7,11,67,15,43,12,14,2,23,11,65,10,64,1,1,53,30,-1,2,7,9,13,-1,83,88,91,78,17,5,2,11,88,63,,,,,,HI,,,maui hi,64,30,6,0
County,HI Hawaii,HI Kauai County 15007,9,811/PRAC,9,,Kauai County,15007,19,98,19,100,5,42,1.0,19,203,341,8602,8602,21,58,21,-1,-1,11,21,68,14,100,100,-1,-1,42,-1,100,100,100,-1,74,16,11,-1,63,-1,-1,47,32,-1,5,11,16,16,-1,39,-1,-1,100,-1,-1,-1,10,61,85,,,,,,HI,,,kauai hi,63,32,5,0
County,HI Hawaii,HI Honolulu County 15003,9,Project Based Section 8,5,,Honolulu County,15003,2159,94,2075,100,6,6,1.8,3650,337,926,14315,8138,3,40,25,13,19,24,2,72,19,98,87,8,8,64,10,33,15,13,2,17,18,63,11,88,2,2,78,8,0,1,5,7,7,-1,137,62,80,72,26,2,3,17,89,25,,,,,,HI,,,honolulu hi,88,8,4,0
