gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,MD Maryland,MD Baltimore City County 24510,9,Mod Rehab,4,,Baltimore city County,24510,170,-5,302,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,MD,,,baltimore city md,-5,-5,0,0
County,MD Maryland,MD Baltimore County 24005,9,S236/BMIR,7,,Baltimore County,24005,160,-5,140,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,MD,,,baltimore md,-5,-5,0,0
County,MD Maryland,MD Howard County 24027,9,S236/BMIR,7,,Howard County,24027,128,-5,100,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,MD,,,howard md,-5,-5,0,0
County,MD Maryland,MD Montgomery County 24031,9,RentSup/RAP,6,,Montgomery County,24031,175,-5,79,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,MD,,,montgomery md,-5,-5,0,0
County,MD Maryland,MD Montgomery County 24031,9,S236/BMIR,7,,Montgomery County,24031,537,-5,483,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,MD,,,montgomery md,-5,-5,0,0
County,MD Maryland,MD Somerset County 24039,9,S236/BMIR,7,,Somerset County,24039,66,-5,23,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,MD,,,somerset md,-5,-5,0,0
County,MD Maryland,MD Harford County 24025,9,202/PRAC,8,,Harford County,24025,191,99,196,100,7,12,1.1,208,333,288,16423,15476,-1,18,28,28,26,1,-1,99,28,99,59,-1,-1,79,-1,-1,-1,0,-1,-1,-1,100,16,19,17,1,1,59,-1,-1,-1,0,1,-1,56,80,76,100,-1,-1,-1,9,27,43,,,,,,MD,,,harford md,19,59,22,0
County,MD Maryland,MD Anne Arundel County 24003,9,202/PRAC,8,,Anne Arundel County,24003,223,98,223,100,7,13,1.0,233,355,269,16924,16198,-1,17,24,27,32,0,-1,100,29,99,57,-1,-1,79,-1,-1,0,0,-1,-1,-1,100,17,23,17,0,5,67,-1,-1,-1,0,0,-1,69,61,77,100,-1,-1,-1,8,38,32,,,,,,MD,,,anne arundel md,23,67,10,0
County,MD Maryland,MD Frederick County 24021,9,Project Based Section 8,5,,Frederick County,24021,409,98,401,100,6,9,1.6,637,260,853,12677,7981,6,30,30,19,15,14,2,77,16,100,93,2,23,76,24,41,21,20,7,30,17,47,7,29,23,0,2,61,0,1,2,3,2,-1,81,55,96,69,25,6,3,10,38,41,,,,,,MD,,,frederick md,29,61,10,0
County,MD Maryland,MD Baltimore County 24005,9,202/PRAC,8,,Baltimore County,24005,1367,97,1339,100,7,16,1.1,1422,317,296,14924,14052,2,26,29,22,21,1,0,98,25,98,69,-1,-1,78,-1,-1,1,1,-1,-1,0,100,22,46,40,-1,5,47,0,0,-1,1,0,-1,70,45,72,100,-1,-1,-1,10,45,44,,,,,,MD,,,baltimore md,46,47,7,0
