Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,MD Maryland,MD Harford County 24025,9,Summary of All HUD Programs,1,,Harford County,24025,3287,86,2854,100,6,13,1.9,5486,361,819,15510,8069,6,25,23,17,29,24,2,67,20,98,81,2,37,79,37,39,42,24,5,43,17,35,4,55,50,1,1,40,95.0,1,2,1,4,2,39,85,92,115,42,39,19,16,16,39,38,,,,,,MD,,,harford md,56,44,0,1
2019-12-31 00:00:00,County,MD Maryland,MD Baltimore County 24005,9,Summary of All HUD Programs,1,,Baltimore County,24005,12145,83,11036,100,7,8,2.1,23692,424,983,16948,7895,5,27,21,16,31,28,3,66,21,97,78,1,39,82,39,35,44,24,2,44,16,39,6,71,68,0,2,25,96.0,0,1,0,1,0,35,102,87,128,40,27,32,15,13,47,34,,,,,,MD,,,baltimore md,73,27,0,1
2019-12-31 00:00:00,County,MD Maryland,MD Anne Arundel County 24003,9,Summary of All HUD Programs,1,,Anne Arundel County,24003,6030,87,4996,95,7,7,2.1,10720,423,840,17915,8349,6,24,21,14,34,34,3,60,22,95,75,1,40,81,40,33,54,22,2,45,21,32,3,74,70,0,2,23,97.0,0,1,0,2,0,58,112,75,138,41,25,34,15,11,41,41,,,,,,MD,,,anne arundel md,77,23,0,0
2019-12-31 00:00:00,County,MD Maryland,MD Montgomery County 24031,9,Summary of All HUD Programs,1,,Montgomery County,24031,12666,92,12049,100,6,5,2.2,26054,465,1248,18761,8676,8,28,18,12,34,35,2,61,19,96,81,5,28,75,30,29,27,16,1,40,19,40,7,80,57,0,11,18,98.0,2,8,2,12,0,28,112,70,190,45,31,24,10,10,62,30,,,,,,MD,,,montgomery md,82,18,0,0
2019-12-31 00:00:00,County,MD Maryland,MD Howard County 24027,9,Summary of All HUD Programs,1,,Howard County,24027,3740,83,3639,100,7,6,2.5,9076,515,1246,19975,8009,6,23,18,12,40,43,3,50,24,92,71,3,48,83,48,24,46,17,1,58,16,24,4,85,73,0,10,13,98.0,1,1,1,3,1,46,110,92,171,31,34,35,9,8,51,31,,,,,,MD,,,howard md,87,13,0,0
2019-12-31 00:00:00,County,MD Maryland,MD Baltimore city 24510,9,Summary of All HUD Programs,1,,Baltimore city County,24510,34985,88,29961,97,9,9,1.9,56112,327,979,13933,7439,9,39,20,12,20,22,7,68,18,98,86,1,30,72,30,47,55,32,2,40,24,34,3,92,91,0,1,6,98.0,1,0,0,1,0,28,115,57,146,53,25,22,11,31,82,8,,,,,,MD,,,baltimore city md,94,6,0,0
2019-12-31 00:00:00,County,MD Maryland,MD Washington County 24043,9,Summary of All HUD Programs,1,,Washington County,24043,3362,96,3184,99,6,14,2.0,6249,327,572,14260,7266,9,27,25,17,22,23,4,68,24,95,70,5,32,72,33,44,45,26,6,39,21,34,3,33,26,0,1,66,99.0,1,4,0,6,2,19,82,73,110,48,23,28,13,25,24,38,,,,,,MD,,,washington md,34,66,0,0
2019-12-31 00:00:00,County,MD Maryland,MD Cecil County 24015,9,Summary of All HUD Programs,1,,Cecil County,24015,1092,91,1004,100,6,13,2.0,1985,371,689,15519,7849,7,25,25,17,25,23,1,74,22,97,78,4,31,69,31,47,62,32,2,41,24,33,2,37,32,1,1,62,99.0,1,3,0,3,2,33,75,75,143,42,32,26,20,18,18,51,,,,,,MD,,,cecil md,38,62,0,0
2019-12-31 00:00:00,County,MD Maryland,MD Allegany County 24001,9,Public Housing,2,,Allegany County,24001,598,94,563,100,6,15,1.8,992,271,441,12915,7330,9,39,23,12,17,20,8,64,24,93,76,2,27,61,24,46,56,31,8,39,23,30,3,13,13,-1,1,87,,-1,-1,-1,0,1,7,95,61,36,59,23,19,8,25,12,50,,,,,,MD,,,allegany md,13,87,0,0
2019-12-31 00:00:00,County,MD Maryland,MD Allegany County 24001,9,Housing Choice Vouchers,3,,Allegany County,24001,647,86,564,100,5,15,2.2,1249,293,731,11505,5195,9,40,26,14,11,23,9,64,21,98,81,7,37,78,41,34,57,22,2,53,21,24,2,14,12,0,1,86,,0,0,-1,0,1,19,92,93,148,24,40,37,30,22,10,60,,,,,,MD,,,allegany md,14,86,0,0
