gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,AR Arkansas,AR Independence County 05063,9,Mod Rehab,4,,Independence County,05063,0,-5,26,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AR,,,independence ar,-5,-5,0,0
County,AR Arkansas,AR Lafayette County 05073,9,811/PRAC,9,,Lafayette County,05073,9,-5,12,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AR,,,lafayette ar,-5,-5,0,0
County,AR Arkansas,AR Pulaski County 05119,9,Mod Rehab,4,,Pulaski County,05119,0,-5,53,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AR,,,pulaski ar,-5,-5,0,0
County,AR Arkansas,AR Sebastian County 05131,9,S236/BMIR,7,,Sebastian County,05131,87,-5,29,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AR,,,sebastian ar,-5,-5,0,0
County,AR Arkansas,AR Washington County 05143,9,S236/BMIR,7,,Washington County,05143,63,-5,25,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AR,,,washington ar,-5,-5,0,0
County,AR Arkansas,AR St. Francis County 05123,9,202/PRAC,8,,St. Francis County,05123,47,91,46,100,6,20,1.0,48,256,291,10959,10502,-1,52,39,4,4,-1,-1,100,35,91,48,-1,-1,52,-1,91,14,31,-1,7,17,76,9,37,33,2,-1,48,-1,2,-1,2,2,-1,37,100,62,100,-1,-1,-1,22,43,65,,,,,,AR,,,st. francis ar,37,48,15,0
County,AR Arkansas,AR Dallas County 05039,9,811/PRAC,9,,Dallas County,05039,14,91,14,100,7,29,1.0,14,240,111,10369,10369,-1,57,36,7,-1,43,-1,57,33,93,57,-1,-1,43,-1,100,100,100,7,64,21,7,-1,36,36,-1,-1,50,-1,-1,-1,0,0,-1,46,-1,-1,100,-1,-1,-1,25,56,70,,,,,,AR,,,dallas ar,36,50,14,0
County,AR Arkansas,AR Faulkner County 05045,9,811/PRAC,9,,Faulkner County,05045,51,87,47,100,7,21,1.0,49,233,304,9770,9371,-1,74,17,9,-1,-1,-1,98,23,100,89,-1,2,38,2,95,100,92,9,62,23,6,-1,17,17,-1,-1,74,-1,-1,-1,0,0,-1,62,60,53,91,9,-1,6,19,21,58,,,,,,AR,,,faulkner ar,17,74,9,0
County,AR Arkansas,AR Arkansas County 05001,9,811/PRAC,9,,Arkansas County,05001,14,100,14,100,7,7,1.0,14,233,408,9692,9692,-1,71,29,-1,-1,-1,-1,100,26,100,86,-1,-1,57,-1,92,100,93,-1,79,14,7,-1,71,71,-1,-1,21,-1,-1,-1,0,0,-1,77,100,73,100,-1,-1,-1,13,26,86,,,,,,AR,,,arkansas ar,71,21,8,0
County,AR Arkansas,AR Craighead County 05031,9,811/PRAC,9,,Craighead County,05031,38,95,37,100,5,14,1.0,37,249,230,10603,10603,-1,68,19,11,3,3,-1,97,29,95,76,-1,-1,16,-1,100,100,100,5,59,27,8,-1,41,41,-1,-1,51,-1,-1,-1,0,8,-1,63,-1,-1,100,-1,-1,-1,49,40,47,,,,,,AR,,,craighead ar,41,51,8,0
County,AR Arkansas,AR Cleburne County 05023,9,202/PRAC,8,,Cleburne County,05023,16,80,16,100,7,31,1.0,16,261,207,11753,11753,-1,31,50,19,-1,-1,-1,100,34,100,31,-1,-1,100,-1,-1,-1,0,-1,-1,-1,100,6,0,-1,-1,-1,94,-1,-1,-1,0,0,-1,55,100,73,100,-1,-1,-1,11,4,72,,,,,,AR,,,cleburne ar,0,94,6,0
County,AR Arkansas,AR Mississippi County 05093,9,811/PRAC,9,,Mississippi County,05093,18,96,17,98,6,18,1.1,19,213,261,9030,8079,-1,88,12,-1,-1,-1,-1,100,28,100,82,-1,-1,76,-1,100,100,89,6,59,18,18,-1,35,35,-1,-1,59,-1,-1,-1,0,0,-1,40,100,68,100,-1,-1,-1,16,26,66,,,,,,AR,,,mississippi ar,35,59,6,0
County,AR Arkansas,AR Saline County 05125,9,202/PRAC,8,,Saline County,05125,20,100,20,100,7,20,1.0,20,283,119,13480,13480,-1,25,55,10,10,-1,-1,100,32,95,50,-1,-1,80,-1,-1,-1,0,-1,-1,-1,100,5,0,-1,-1,-1,95,-1,-1,-1,0,0,-1,41,100,55,100,-1,-1,-1,16,16,55,,,,,,AR,,,saline ar,0,95,5,0
County,AR Arkansas,AR Carroll County 05015,9,202/PRAC,8,,Carroll County,05015,53,94,48,96,7,21,1.0,48,243,209,10832,10832,-1,44,50,6,-1,-1,-1,100,34,96,29,-1,-1,75,-1,-1,2,2,-1,-1,-1,100,2,2,-1,2,-1,94,-1,-1,-1,0,0,-1,42,100,58,100,-1,-1,-1,19,23,74,,,,,,AR,,,carroll ar,2,94,4,0
County,AR Arkansas,AR Lonoke County 05085,9,Project Based Section 8,5,,Lonoke County,05085,100,92,94,100,7,17,1.1,101,260,541,11498,10701,1,46,36,13,4,2,-1,98,27,99,71,-1,-1,54,-1,92,41,56,2,11,26,62,6,22,17,1,1,74,-1,3,-1,3,1,-1,65,89,63,100,-1,-1,-1,16,20,75,,,,,,AR,,,lonoke ar,22,74,4,0
County,AR Arkansas,AR Sebastian County 05131,9,Project Based Section 8,5,,Sebastian County,05131,711,94,692,100,6,27,1.8,1223,229,503,10318,5838,16,35,29,15,5,21,1,75,29,91,55,5,33,79,34,19,11,11,18,30,13,39,5,29,21,2,1,67,-1,2,1,4,3,-1,48,59,46,54,26,19,6,28,42,62,,,,,,AR,,,sebastian ar,29,67,4,0
County,AR Arkansas,AR Arkansas County 05001,9,Summary of All HUD Programs,1,,Arkansas County,05001,764,68,510,98,6,19,2.3,1148,266,449,11442,5083,18,35,22,14,10,28,1,71,27,94,66,3,51,85,52,26,34,14,14,48,18,20,2,67,66,-1,0,33,0,0,0,1,0,31,63,97,154,24,33,43,22,21,42,72,,,,,,AR,,,arkansas ar,67,33,0,0
County,AR Arkansas,AR Arkansas County 05001,9,Housing Choice Vouchers,3,,Arkansas County,05001,450,52,227,97,6,17,2.7,603,294,489,11003,4142,21,34,19,15,10,31,1,68,25,96,69,2,66,94,67,21,50,10,12,63,17,9,-1,73,72,-1,-1,27,0,1,-1,1,0,40,70,99,221,8,35,57,26,20,40,74,,,,,,AR,,,arkansas ar,73,27,0,0
County,AR Arkansas,AR Arkansas County 05001,9,Public Housing,2,,Arkansas County,05001,116,89,103,100,6,19,2.1,213,268,393,14144,6839,9,31,26,15,19,30,-1,67,33,85,52,4,40,76,39,35,25,24,14,35,28,23,1,48,48,-1,-1,52,-1,-1,-1,0,0,9,56,87,154,38,21,41,19,18,22,73,,,,,,AR,,,arkansas ar,48,52,0,0
County,AR Arkansas,AR Arkansas County 05001,9,Project Based Section 8,5,,Arkansas County,05001,168,92,150,97,5,25,2.0,302,224,456,10387,5159,23,35,22,13,7,27,-1,73,25,95,69,5,47,83,48,20,32,12,19,37,16,27,3,69,67,-1,1,31,-1,-1,1,1,1,-1,52,100,71,24,44,32,23,25,56,69,,,,,,AR,,,arkansas ar,69,31,0,0
County,AR Arkansas,AR Arkansas County 05001,9,202/PRAC,8,,Arkansas County,05001,16,100,16,100,6,6,1.0,16,275,194,11710,11710,-1,31,50,19,-1,6,-1,94,32,100,50,-1,-1,50,-1,100,27,31,-1,-1,6,94,25,75,75,-1,-1,25,-1,-1,-1,0,0,-1,85,100,49,100,-1,-1,-1,27,68,63,,,,,,AR,,,arkansas ar,75,25,0,0
County,AR Arkansas,AR Ashley County 05003,9,Summary of All HUD Programs,1,,Ashley County,05003,442,89,394,100,5,23,1.9,753,272,298,11595,6067,2,50,30,13,5,23,-1,77,29,95,65,1,39,81,38,43,32,25,11,43,17,29,2,74,74,-1,-1,26,-1,0,-1,0,0,9,70,89,123,37,34,29,22,16,36,75,,,,,,AR,,,ashley ar,74,26,0,0
County,AR Arkansas,AR Ashley County 05003,9,Housing Choice Vouchers,3,,Ashley County,05003,220,92,202,100,6,23,2.1,426,294,337,11578,5490,1,47,33,15,4,25,-1,75,29,98,67,1,44,86,44,47,50,27,7,55,20,18,1,79,79,-1,-1,21,-1,-1,-1,0,0,10,75,99,143,16,45,39,37,17,34,73,,,,,,AR,,,ashley ar,79,21,0,0
