sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adams County,18001,-1,-1,297,-1,5,26,2.2,641,227,395,10.0,4.7,18,38,26,13,4,27,7,65,21,99,79,10,41,74,46,37,20,19,16,48,13,23,5,5,0,0,0,5,6,42,81,96,30,45,25,17,6,7,63,-1,-1,-1,-1,-1,IN,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Allen County,18003,-1,-1,4713,-1,5,19,2.2,10559,221,374,11.0,4.9,26,35,20,9,10,26,14,51,20,96,80,9,40,79,45,33,35,16,14,53,13,20,3,59,55,0,1,3,19,59,73,27,42,28,31,9,38,17,49,-1,-1,-1,-1,-1,IN,-1,-1,41,59,41,0,0
9,1,All HUD,-1,Bartholomew County,18005,-1,-1,1256,-1,4,21,1.8,2226,259,354,11.4,6.5,11,40,29,13,8,24,2,71,21,87,66,8,26,77,31,49,25,26,9,43,17,32,4,7,5,0,1,1,31,54,83,36,55,28,17,8,10,10,46,-1,-1,-1,-1,-1,IN,-1,-1,93,7,93,0,0
9,1,All HUD,-1,Benton County,18007,-1,-1,15,-1,8,40,1.3,19,255,244,11.9,9.4,0,47,27,20,7,13,0,87,16,67,47,0,7,80,7,80,30,42,7,13,13,67,7,0,0,0,0,0,36,37,87,40,53,47,0,33,3,3,45,-1,-1,-1,-1,-1,IN,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Blackford County,18009,-1,-1,151,-1,5,25,1.6,249,176,378,8.4,5.1,25,42,26,7,1,11,10,79,19,89,68,5,26,88,31,36,15,18,16,34,10,40,8,1,1,0,0,1,12,44,91,46,58,39,3,6,3,9,68,-1,-1,-1,-1,-1,IN,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Boone County,18011,-1,-1,278,-1,6,22,1.2,346,234,393,11.0,8.9,6,46,29,13,5,8,1,89,23,100,80,1,7,75,8,72,19,34,1,18,21,61,9,8,6,0,1,1,13,60,97,46,84,12,4,6,3,7,66,-1,-1,-1,-1,-1,IN,-1,-1,92,8,92,0,0
9,1,All HUD,-1,Brown County,18013,-1,-1,27,-1,7,30,2.8,76,253,539,10.5,3.9,11,44,26,15,4,22,11,63,13,74,67,26,33,85,56,48,50,30,0,78,15,7,4,0,0,0,0,0,32,61,93,-2,26,19,56,19,3,9,72,-1,-1,-1,-1,-1,IN,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Carroll County,18015,-1,-1,16,-1,8,25,1.5,24,246,269,9.0,5.9,13,63,13,13,0,38,0,56,9,56,50,6,19,50,25,77,67,50,0,63,19,19,0,0,0,0,0,0,12,41,44,0,56,31,13,19,5,7,68,-1,-1,-1,-1,-1,IN,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Cass County,18017,-1,-1,616,-1,6,26,1.8,1091,226,321,10.7,6.0,17,37,27,13,6,22,6,68,20,79,55,8,25,75,29,49,25,26,11,39,12,38,9,7,4,1,0,2,13,46,75,34,59,26,15,7,11,8,61,-1,-1,-1,-1,-1,IN,-1,-1,93,7,93,0,0
9,1,All HUD,-1,Clark County,18019,-1,-1,1987,-1,6,28,1.8,3524,229,364,11.0,6.2,12,43,27,10,7,21,4,71,23,97,76,6,27,77,31,50,37,28,9,40,17,34,4,20,19,0,0,1,6,59,62,28,57,26,17,7,17,13,48,-1,-1,-1,-1,-1,IN,-1,-1,80,20,80,0,0
9,1,All HUD,-1,Clay County,18021,-1,-1,340,-1,5,34,1.8,620,212,282,10.1,5.5,17,42,28,8,6,19,14,66,24,95,72,6,28,76,33,43,31,23,6,37,19,38,7,2,1,0,0,1,5,47,42,-2,63,24,14,1,2,12,56,-1,-1,-1,-1,-1,IN,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Clinton County,18023,-1,-1,190,-1,6,15,1.5,288,239,359,11.5,7.6,4,38,37,13,7,7,6,87,26,98,68,5,12,79,16,64,18,26,1,22,16,61,8,2,0,0,0,2,17,66,93,47,71,22,7,8,7,9,67,-1,-1,-1,-1,-1,IN,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Crawford County,18025,-1,-1,113,-1,7,19,1.4,155,209,452,9.8,7.2,7,49,35,8,2,7,3,89,21,81,57,4,9,74,12,71,11,27,1,20,21,58,15,0,0,0,0,0,20,60,99,88,75,19,6,7,1,18,60,-1,-1,-1,-1,-1,IN,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Daviess County,18027,-1,-1,566,-1,6,28,1.9,1073,200,314,10.1,5.3,22,38,21,11,8,18,9,70,20,81,63,8,31,78,36,35,13,15,13,37,15,35,5,2,1,0,0,1,7,38,49,34,54,28,18,4,5,12,61,-1,-1,-1,-1,-1,IN,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Dearborn County,18029,-1,-1,268,-1,6,17,1.8,495,215,438,10.0,5.5,22,38,25,9,6,19,5,68,19,100,85,9,29,78,36,41,31,23,18,35,13,33,5,1,1,0,0,0,36,56,75,39,50,33,17,10,4,10,56,-1,-1,-1,-1,-1,IN,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Decatur County,18031,-1,-1,257,-1,7,25,1.3,346,223,309,11.1,8.4,7,42,35,12,4,10,0,86,21,74,49,2,9,69,10,73,10,30,5,25,15,56,5,1,0,0,0,1,23,54,56,23,77,15,8,10,4,12,59,-1,-1,-1,-1,-1,IN,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Dekalb County,18033,-1,-1,104,-1,7,7,1.4,150,267,316,12.4,8.6,4,28,41,22,5,9,2,89,28,99,57,3,17,88,19,42,13,16,1,21,3,75,24,1,0,0,0,1,-2,80,32,0,72,20,8,8,3,3,73,-1,-1,-1,-1,-1,IN,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Delaware County,18035,-1,-1,2056,-1,5,29,2.1,4238,204,406,9.2,4.4,26,41,20,9,4,24,14,57,20,98,79,9,37,82,44,33,32,17,15,47,15,22,3,30,29,0,0,1,19,44,83,54,37,34,29,15,25,20,52,-1,-1,-1,-1,-1,IN,-1,-1,70,30,70,0,0
9,1,All HUD,-1,Dubois County,18037,-1,-1,297,-1,7,24,1.3,376,206,311,10.4,8.2,6,49,31,13,2,6,2,91,19,84,67,2,7,73,8,78,11,33,2,26,16,56,8,0,0,0,0,0,12,55,57,25,89,6,4,1,3,6,69,-1,-1,-1,-1,-1,IN,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Elkhart County,18039,-1,-1,2344,-1,5,22,2.1,4882,229,396,10.9,5.3,25,31,22,14,8,20,15,56,21,97,74,7,37,84,41,31,17,15,13,42,13,32,6,38,34,0,0,3,14,51,59,21,50,27,24,5,30,13,49,-1,-1,-1,-1,-1,IN,-1,-1,62,38,62,0,0
9,1,All HUD,-1,Fayette County,18041,-1,-1,481,-1,5,40,1.7,794,215,346,9.5,5.8,19,45,25,10,2,19,5,72,21,91,68,6,26,81,30,43,22,23,14,37,15,35,5,5,4,0,0,2,8,40,91,47,55,35,10,11,3,11,55,-1,-1,-1,-1,-1,IN,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Floyd County,18043,-1,-1,1855,-1,5,31,2.2,4000,201,419,9.5,4.4,30,35,21,9,6,23,18,53,19,98,81,7,44,81,48,34,40,19,18,47,12,23,3,26,24,0,0,1,7,51,77,59,34,38,28,12,16,26,46,-1,-1,-1,-1,-1,IN,-1,-1,74,26,74,0,0
9,1,All HUD,-1,Fountain County,18045,-1,-1,77,-1,7,29,1.6,121,219,320,10.4,6.7,12,40,30,16,3,12,3,84,18,69,45,5,19,77,23,40,28,22,3,30,6,61,17,4,0,1,0,3,22,48,96,32,68,18,14,6,2,8,69,-1,-1,-1,-1,-1,IN,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Franklin County,18047,-1,-1,61,-1,1,2,2.0,122,236,300,10.3,5.2,7,48,31,13,2,16,3,80,19,97,87,15,10,61,15,61,48,32,2,38,23,38,2,0,0,0,0,0,-2,80,97,0,46,31,23,18,3,7,52,-1,-1,-1,-1,-1,IN,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Fulton County,18049,-1,-1,136,-1,4,18,2.1,290,225,332,9.6,4.5,24,34,29,10,4,24,24,51,22,96,68,7,42,79,46,36,26,18,4,51,20,25,1,4,2,1,0,1,6,48,91,84,34,44,22,10,5,10,59,-1,-1,-1,-1,-1,IN,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Gibson County,18051,-1,-1,354,-1,5,27,1.9,688,208,403,9.2,4.8,19,47,21,9,3,27,5,67,19,93,77,10,31,83,38,35,20,18,16,39,14,31,2,8,5,1,1,1,27,35,99,59,47,35,18,8,7,11,54,-1,-1,-1,-1,-1,IN,-1,-1,92,8,92,0,0
9,1,All HUD,-1,Grant County,18053,-1,-1,1289,-1,5,20,1.8,2334,225,316,10.8,6.0,16,37,27,14,5,19,10,68,25,90,63,7,27,77,32,44,24,22,9,39,13,38,6,27,25,0,0,2,26,58,63,32,61,19,19,5,18,15,58,-1,-1,-1,-1,-1,IN,-1,-1,73,27,73,0,0
9,1,All HUD,-1,Greene County,18055,-1,-1,443,-1,6,37,1.8,789,199,300,9.3,5.4,20,46,24,7,3,19,4,74,19,85,70,9,25,74,30,42,28,22,12,41,14,33,3,0,0,0,0,0,4,39,71,38,45,39,16,19,3,11,59,-1,-1,-1,-1,-1,IN,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Hamilton County,18057,-1,-1,617,-1,6,18,2.0,1209,224,469,10.6,5.6,21,36,22,13,7,21,5,67,19,99,80,7,35,83,39,38,30,21,15,43,14,29,3,14,12,0,0,2,25,50,75,32,41,41,17,10,6,9,60,-1,-1,-1,-1,-1,IN,-1,-1,86,14,86,0,0
9,1,All HUD,-1,Hancock County,18059,-1,-1,157,-1,7,15,1.4,226,242,436,11.1,7.8,6,39,37,14,4,6,3,90,23,100,80,6,8,78,12,72,14,31,1,28,15,56,15,18,0,0,18,0,34,63,49,11,72,18,10,11,2,5,62,-1,-1,-1,-1,-1,IN,-1,-1,82,18,82,0,0
9,1,All HUD,-1,Harrison County,18061,-1,-1,130,-1,6,11,1.4,186,231,419,10.3,7.2,8,47,30,12,3,10,7,83,24,99,77,5,9,76,12,62,19,27,0,23,19,58,8,2,2,0,0,0,46,63,98,67,75,15,11,8,3,8,65,-1,-1,-1,-1,-1,IN,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Hendricks County,18063,-1,-1,228,-1,7,11,1.3,298,236,378,11.2,8.6,5,42,33,17,3,9,2,88,24,100,73,1,13,76,13,63,17,29,4,23,12,61,9,4,1,0,1,1,56,73,97,53,77,19,4,7,3,6,64,-1,-1,-1,-1,-1,IN,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Henry County,18065,-1,-1,627,-1,5,28,1.9,1183,197,379,9.3,4.9,23,44,23,6,4,18,12,65,19,88,70,9,29,79,35,38,32,21,10,43,15,33,3,5,3,0,0,2,9,53,72,53,52,33,14,3,4,11,63,-1,-1,-1,-1,-1,IN,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Howard County,18067,-1,-1,1580,-1,6,24,2.0,3237,213,373,9.6,4.7,26,39,20,11,5,27,13,53,18,99,84,9,41,83,46,33,35,18,17,48,13,22,3,30,26,0,0,3,26,59,74,60,40,39,20,7,19,15,51,-1,-1,-1,-1,-1,IN,-1,-1,70,30,70,0,0
9,1,All HUD,-1,Huntington County,18069,-1,-1,155,-1,7,19,1.5,229,222,470,10.2,6.9,11,41,36,8,3,16,2,82,23,99,75,5,21,74,23,44,16,21,11,28,12,49,8,1,0,0,1,1,50,55,98,66,71,23,6,3,3,8,60,-1,-1,-1,-1,-1,IN,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Jackson County,18071,-1,-1,463,-1,4,22,1.9,894,227,398,10.1,5.3,21,38,22,14,5,20,3,72,21,89,67,8,34,84,38,43,38,24,13,42,16,29,3,1,1,0,0,1,15,52,84,48,38,43,20,16,8,9,40,-1,-1,-1,-1,-1,IN,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Jasper County,18073,-1,-1,91,-1,6,22,1.6,146,227,364,10.4,6.6,16,48,25,3,7,14,1,74,16,82,69,3,23,71,24,57,19,33,5,45,21,29,3,2,0,0,0,2,55,55,85,60,58,34,8,9,5,8,65,-1,-1,-1,-1,-1,IN,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Jay County,18075,-1,-1,69,-1,6,43,2.1,148,190,373,7.8,3.7,33,43,19,3,1,16,6,70,15,90,80,9,48,80,49,29,36,15,20,52,12,16,1,3,0,0,0,3,15,41,100,80,33,41,26,9,5,8,62,-1,-1,-1,-1,-1,IN,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Jefferson County,18077,-1,-1,392,-1,7,25,1.8,709,173,384,7.6,4.2,29,47,18,6,1,16,6,76,16,88,75,5,35,83,38,40,33,23,20,34,17,30,4,4,3,0,1,0,36,48,86,64,47,37,16,9,5,11,61,-1,-1,-1,-1,-1,IN,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Jennings County,18079,-1,-1,61,-1,7,46,2.0,120,209,285,9.2,4.6,20,56,16,5,3,11,13,70,17,75,69,11,21,72,33,75,75,42,13,59,21,7,2,2,2,0,0,0,20,20,57,4,48,30,23,16,3,9,49,-1,-1,-1,-1,-1,IN,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Johnson County,18081,-1,-1,675,-1,6,16,1.7,1121,250,387,11.0,6.6,15,37,30,10,8,16,5,76,22,99,81,4,27,85,30,39,19,19,12,31,13,45,7,4,3,0,0,0,22,56,74,53,59,28,13,6,3,9,52,-1,-1,-1,-1,-1,IN,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Knox County,18083,-1,-1,1280,-1,4,34,1.9,2448,200,337,9.3,4.9,23,42,24,8,4,26,10,60,20,92,73,9,31,78,37,34,28,19,15,42,16,27,4,4,3,0,0,0,7,45,68,33,44,39,17,12,5,20,48,-1,-1,-1,-1,-1,IN,-1,-1,96,4,96,0,0
