Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,NC North Carolina,NC Polk County 37149,9,Summary of All HUD Programs,1,,Polk County,37149,131,93,121,99,5,12,1.6,190,296,444,12900,8215,7,25,36,22,11,12,-1,85,29,93,55,1,20,66,20,47,23,24,2,27,17,55,2,14,12,-1,-1,79,93.0,-1,2,-1,2,0,6,81,89,173,61,26,13,15,10,11,65,,,,,,NC,,,polk nc,13,87,0,1
2019-12-31 00:00:00,County,NC North Carolina,NC Rockingham County 37157,9,Summary of All HUD Programs,1,,Rockingham County,37157,861,91,783,100,6,19,2.0,1563,247,475,10643,5332,21,32,24,14,8,24,1,72,25,95,68,4,37,80,39,30,44,19,8,43,18,31,2,56,53,1,0,38,94.0,0,1,1,2,2,9,73,82,115,42,33,24,11,21,36,72,,,,,,NC,,,rockingham nc,61,39,0,1
2019-12-31 00:00:00,County,NC North Carolina,NC Jackson County 37099,9,Summary of All HUD Programs,1,,Jackson County,37099,375,91,339,100,6,16,1.8,625,292,499,12234,6636,9,34,31,17,10,21,-1,78,28,94,61,5,25,72,26,63,42,31,3,36,26,35,1,2,1,-1,-1,93,95.0,-1,1,-1,1,0,6,69,95,109,35,47,19,28,18,13,70,,,,,,NC,,,jackson nc,5,95,0,1
2019-12-31 00:00:00,County,NC North Carolina,NC Person County 37145,9,Summary of All HUD Programs,1,,Person County,37145,551,92,495,98,6,27,2.1,1037,243,547,10016,4781,15,37,26,14,8,23,0,67,23,96,70,3,41,82,43,27,42,16,7,45,19,29,2,73,71,0,-1,23,96.0,-1,1,1,2,0,27,77,55,132,35,27,38,20,27,47,65,,,,,,NC,,,person nc,81,19,0,1
2019-12-31 00:00:00,County,NC North Carolina,NC Chowan County 37041,9,Summary of All HUD Programs,1,,Chowan County,37041,477,83,388,98,6,15,2.2,857,310,466,13656,6182,13,29,23,16,18,41,-1,58,31,88,56,4,47,86,49,22,44,15,8,49,20,23,1,88,87,-1,1,9,97.0,1,-1,-1,1,2,8,84,73,142,14,46,40,34,24,47,67,,,,,,NC,,,chowan nc,91,9,0,0
2019-12-31 00:00:00,County,NC North Carolina,NC Clay County 37043,9,Summary of All HUD Programs,1,,Clay County,37043,120,95,110,97,6,17,1.5,165,279,383,11785,7857,-1,47,34,13,6,14,-1,86,29,94,66,5,12,68,13,74,46,44,2,24,27,47,3,4,3,-1,1,94,98.0,-1,-1,-1,0,0,2,71,94,101,50,37,13,28,16,5,75,,,,,,NC,,,clay nc,6,94,0,0
2019-12-31 00:00:00,County,NC North Carolina,NC Buncombe County 37021,9,Summary of All HUD Programs,1,,Buncombe County,37021,4408,85,3763,100,6,13,1.8,6813,265,615,11118,6141,8,35,28,14,15,19,0,64,22,95,74,1,30,68,29,40,58,28,4,41,23,33,2,48,43,1,1,50,98.0,1,2,0,3,3,9,71,52,117,49,28,23,19,20,30,51,,,,,,NC,,,buncombe nc,50,50,0,0
2019-12-31 00:00:00,County,NC North Carolina,NC Catawba County 37035,9,Summary of All HUD Programs,1,,Catawba County,37035,1644,91,1516,100,5,13,2.1,3169,279,471,11206,5361,17,31,27,14,11,21,0,74,26,94,64,3,39,82,38,36,46,21,4,45,21,31,2,56,48,1,1,42,98.0,1,4,2,6,1,12,77,74,129,32,40,28,23,20,39,58,,,,,,NC,,,catawba nc,58,42,0,0
2019-12-31 00:00:00,County,NC North Carolina,NC Gaston County 37071,9,Summary of All HUD Programs,1,,Gaston County,37071,2632,96,2449,97,6,15,2.1,5243,308,501,13095,6117,14,26,27,17,16,25,1,73,21,98,80,2,42,85,43,33,37,18,4,46,16,34,3,65,62,0,1,33,98.0,0,2,0,3,1,15,78,78,136,37,35,28,16,23,40,67,,,,,,NC,,,gaston nc,67,33,0,0
2019-12-31 00:00:00,County,NC North Carolina,NC Rowan County 37159,9,Summary of All HUD Programs,1,,Rowan County,37159,2010,95,1874,98,6,15,2.3,4221,274,526,11623,5160,19,28,25,14,15,27,1,65,24,93,68,2,46,84,47,28,40,15,7,49,20,25,2,78,75,0,0,20,98.0,1,2,0,2,1,32,67,73,148,32,34,34,16,24,54,65,,,,,,NC,,,rowan nc,80,20,0,0
