sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Alamance County,37001,-1,-1,2439,-1,5,31,2.1,5184,222,400,9.9,4.7,19,42,23,10,6,27,10,60,21,98,79,8,42,85,48,32,29,17,11,47,14,27,3,63,60,0,0,2,9,55,89,51,40,32,28,7,38,15,50,-1,-1,-1,-1,-1,NC,-1,-1,37,63,37,0,0
9,1,All HUD,-1,Alexander County,37003,-1,-1,123,-1,7,42,2.1,260,209,367,8.5,4.0,24,53,15,5,3,17,15,66,20,99,87,11,35,79,44,46,67,26,7,58,18,17,2,18,15,1,0,2,7,46,87,0,21,43,36,32,13,9,47,-1,-1,-1,-1,-1,NC,-1,-1,82,18,82,0,0
9,1,All HUD,-1,Alleghany County,37005,-1,-1,215,-1,6,33,1.9,411,185,347,8.5,4.5,25,47,20,7,1,25,3,66,18,83,65,10,29,77,36,37,48,23,6,53,20,21,2,3,2,0,0,1,8,43,97,70,27,48,26,30,7,14,55,-1,-1,-1,-1,-1,NC,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Anson County,37007,-1,-1,336,-1,4,30,2.1,719,204,326,9.5,4.5,17,49,20,9,5,26,2,70,23,88,68,5,45,85,49,32,45,18,8,50,15,26,2,86,85,0,0,1,19,62,93,69,35,30,36,17,55,21,56,-1,-1,-1,-1,-1,NC,-1,-1,14,86,14,0,0
9,1,All HUD,-1,Ashe County,37009,-1,-1,374,-1,6,30,1.9,706,209,326,9.1,4.8,16,49,24,9,2,28,2,69,20,82,62,11,29,79,37,41,26,21,10,52,14,25,2,1,1,0,0,1,6,42,91,47,29,44,28,32,4,11,52,-1,-1,-1,-1,-1,NC,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Avery County,37011,-1,-1,192,-1,6,26,2.0,385,202,365,9.4,4.7,22,44,22,7,4,26,1,67,20,80,59,15,24,77,35,49,58,28,7,49,22,22,1,2,1,1,0,1,9,46,94,0,35,40,25,20,5,13,48,-1,-1,-1,-1,-1,NC,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Beaufort County,37013,-1,-1,806,-1,5,19,2.0,1639,209,324,9.8,4.9,15,54,20,7,5,21,6,66,23,89,70,11,29,80,38,41,48,25,6,44,16,33,4,78,77,0,0,1,10,76,84,38,41,26,33,17,44,25,41,-1,-1,-1,-1,-1,NC,-1,-1,22,78,22,0,0
9,1,All HUD,-1,Bertie County,37015,-1,-1,218,-1,7,26,2.1,464,236,304,8.5,4.1,16,59,21,5,0,20,1,76,16,73,61,9,36,89,44,44,33,21,2,56,15,27,5,91,90,1,0,0,18,70,97,22,6,39,54,50,43,16,34,-1,-1,-1,-1,-1,NC,-1,-1,9,91,9,0,0
9,1,All HUD,-1,Bladen County,37017,-1,-1,446,-1,4,35,2.4,1070,201,366,8.9,3.7,28,41,19,6,5,27,6,63,21,91,74,9,53,86,61,30,46,15,16,60,12,12,0,77,77,0,0,0,24,46,97,69,17,41,42,22,38,19,44,-1,-1,-1,-1,-1,NC,-1,-1,23,77,23,0,0
9,1,All HUD,-1,Brunswick County,37019,-1,-1,474,-1,4,29,2.0,947,244,439,10.5,5.3,13,46,21,13,7,24,1,73,24,99,73,7,33,83,39,50,74,33,5,52,18,25,3,40,38,0,0,1,25,49,97,64,16,43,41,42,22,13,45,-1,-1,-1,-1,-1,NC,-1,-1,60,40,60,0,0
