sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Alamance County,37001,-1,-1,2330.0,-1.0,6.0,23.0,2.1,4890.0,227.0,447.0,10.2,4.9,19.0,40.0,25.0,11.0,6.0,24.0,12.0,61.0,22.0,98.0,77.0,8.0,40.0,83.0,46.0,34.0,31.0,18.0,12.0,45.0,16.0,28.0,2.0,60.0,58.0,0.0,0.0,2.0,10.0,60.0,88.0,56.0,39.0,33.0,28.0,10.0,43,16,48,-1,-1,-1,-1,-1,NC,-1,-1,alamance nc,40.0,60.0,40.0,0,0
9,1,All HUD,-1,Alexander County,37003,-1,-1,122.0,-1.0,7.0,23.0,1.9,226.0,223.0,378.0,9.3,5.0,9.0,57.0,27.0,7.0,1.0,11.0,7.0,81.0,23.0,100.0,81.0,7.0,27.0,70.0,30.0,65.0,70.0,38.0,2.0,56.0,20.0,22.0,2.0,16.0,14.0,1.0,1.0,1.0,18.0,59.0,89.0,0.0,21.0,47.0,32.0,42.0,14,10,52,-1,-1,-1,-1,-1,NC,-1,-1,alexander nc,84.0,16.0,84.0,0,0
9,1,All HUD,-1,Alleghany County,37005,-1,-1,201.0,-1.0,6.0,10.0,2.1,418.0,209.0,378.0,9.5,4.6,19.0,48.0,20.0,9.0,4.0,23.0,1.0,72.0,24.0,98.0,74.0,15.0,26.0,78.0,36.0,40.0,40.0,22.0,8.0,47.0,19.0,26.0,2.0,4.0,2.0,0.0,0.0,1.0,3.0,55.0,97.0,77.0,28.0,43.0,29.0,27.0,8,15,58,-1,-1,-1,-1,-1,NC,-1,-1,alleghany nc,96.0,4.0,96.0,0,0
9,1,All HUD,-1,Anson County,37007,-1,-1,336.0,-1.0,4.0,18.0,2.2,753.0,189.0,415.0,8.7,3.9,19.0,50.0,22.0,6.0,2.0,22.0,1.0,75.0,22.0,99.0,78.0,4.0,48.0,86.0,52.0,33.0,51.0,18.0,12.0,48.0,15.0,25.0,3.0,87.0,86.0,0.0,0.0,1.0,16.0,68.0,96.0,55.0,33.0,31.0,36.0,16.0,50,20,58,-1,-1,-1,-1,-1,NC,-1,-1,anson nc,13.0,87.0,13.0,0,0
9,1,All HUD,-1,Ashe County,37009,-1,-1,347.0,-1.0,6.0,10.0,1.9,651.0,216.0,361.0,9.5,5.0,15.0,48.0,23.0,11.0,2.0,22.0,2.0,75.0,25.0,98.0,70.0,13.0,24.0,76.0,35.0,45.0,30.0,23.0,7.0,49.0,17.0,27.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,57.0,93.0,56.0,28.0,41.0,31.0,35.0,4,11,53,-1,-1,-1,-1,-1,NC,-1,-1,ashe nc,98.0,2.0,98.0,0,0
9,1,All HUD,-1,Avery County,37011,-1,-1,180.0,-1.0,5.0,12.0,2.0,361.0,211.0,395.0,9.9,5.0,17.0,46.0,24.0,9.0,3.0,23.0,1.0,72.0,25.0,97.0,72.0,18.0,18.0,73.0,31.0,51.0,63.0,30.0,6.0,43.0,23.0,27.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,63.0,93.0,0.0,35.0,41.0,24.0,24.0,5,13,50,-1,-1,-1,-1,-1,NC,-1,-1,avery nc,99.0,1.0,99.0,0,0
9,1,All HUD,-1,Beaufort County,37013,-1,-1,805.0,-1.0,5.0,13.0,2.0,1617.0,225.0,404.0,10.6,5.3,16.0,46.0,22.0,9.0,6.0,23.0,8.0,61.0,26.0,94.0,68.0,9.0,30.0,79.0,37.0,39.0,51.0,24.0,6.0,42.0,18.0,34.0,3.0,80.0,78.0,0.0,0.0,1.0,14.0,84.0,84.0,37.0,41.0,26.0,33.0,20.0,44,25,45,-1,-1,-1,-1,-1,NC,-1,-1,beaufort nc,20.0,80.0,20.0,0,0
9,1,All HUD,-1,Bertie County,37015,-1,-1,264.0,-1.0,7.0,12.0,2.2,579.0,237.0,352.0,9.5,4.3,18.0,51.0,17.0,8.0,6.0,27.0,2.0,71.0,24.0,95.0,77.0,7.0,39.0,89.0,45.0,38.0,33.0,19.0,7.0,50.0,20.0,23.0,4.0,93.0,92.0,1.0,0.0,0.0,15.0,85.0,96.0,77.0,11.0,40.0,49.0,42.0,44,17,35,-1,-1,-1,-1,-1,NC,-1,-1,bertie nc,7.0,93.0,7.0,0,0
9,1,All HUD,-1,Bladen County,37017,-1,-1,452.0,-1.0,4.0,26.0,2.4,1078.0,205.0,446.0,9.3,3.9,23.0,46.0,18.0,8.0,5.0,26.0,7.0,63.0,22.0,96.0,80.0,10.0,50.0,86.0,58.0,34.0,46.0,16.0,15.0,58.0,15.0,12.0,0.0,77.0,75.0,1.0,0.0,1.0,19.0,51.0,96.0,88.0,19.0,41.0,40.0,23.0,39,21,50,-1,-1,-1,-1,-1,NC,-1,-1,bladen nc,23.0,77.0,23.0,0,0
9,1,All HUD,-1,Brunswick County,37019,-1,-1,457.0,-1.0,5.0,22.0,2.1,981.0,238.0,498.0,10.4,4.9,11.0,49.0,23.0,12.0,4.0,19.0,0.0,76.0,22.0,99.0,80.0,10.0,33.0,85.0,41.0,49.0,76.0,31.0,7.0,49.0,19.0,25.0,2.0,42.0,39.0,0.0,0.0,3.0,22.0,60.0,98.0,75.0,15.0,42.0,43.0,41.0,21,13,46,-1,-1,-1,-1,-1,NC,-1,-1,brunswick nc,58.0,42.0,58.0,0,0
