Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,CA California,CA Alpine County 06003,9,Summary of All HUD Programs,1,,Alpine County,06003,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,alpine ca,-4,-4,0,0
2019-12-31 00:00:00,County,CA California,CA Mono County 06051,9,Summary of All HUD Programs,1,,Mono County,06051,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,mono ca,-4,-4,0,0
2019-12-31 00:00:00,County,CA California,CA Sierra County 06091,9,Summary of All HUD Programs,1,,Sierra County,06091,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,sierra ca,-4,-4,0,0
2019-12-31 00:00:00,County,CA California,CA Alameda County 06001,9,Public Housing,2,,Alameda County,06001,1726,94,1621,100,12,2,2.2,3610,454,1078,19078,8567,8,11,35,16,30,33,9,56,19,95,84,8,28,68,29,24,39,17,1,39,19,40,5,94,59,0,27,4,,1,6,1,8,1,-1,117,93,76,38,37,26,14,32,86,27,,,,,,CA,,,alameda ca,96,4,0,0
2019-12-31 00:00:00,County,CA California,CA Alameda County 06001,9,Housing Choice Vouchers,3,,Alameda County,06001,24802,85,21527,100,7,4,2.2,48355,593,1632,21661,9643,4,8,35,14,39,35,6,56,21,94,79,6,27,73,28,34,70,27,1,38,25,37,3,87,58,0,20,13,,1,6,1,8,1,32,160,93,111,30,37,33,20,17,77,41,,,,,,CA,,,alameda ca,87,13,0,0
2019-12-31 00:00:00,County,CA California,CA Alameda County 06001,9,Mod Rehab,4,,Alameda County,06001,289,118,280,82,7,10,1.1,311,299,561,12417,11179,8,9,61,9,13,15,5,72,14,98,95,0,6,38,4,55,84,58,2,26,39,33,0,84,68,1,8,16,,1,6,0,8,0,13,95,23,49,97,3,-1,0,25,74,18,,,,,,CA,,,alameda ca,84,16,0,0
2019-12-31 00:00:00,County,CA California,CA Alameda County 06001,9,Project Based Section 8,5,,Alameda County,06001,5960,96,5842,100,7,6,1.4,8383,364,1592,15301,10663,4,7,53,20,16,11,4,83,17,99,92,2,8,62,8,33,10,11,0,12,7,81,21,81,26,1,47,14,,0,3,3,7,1,-1,133,54,38,85,10,6,5,20,73,25,,,,,,CA,,,alameda ca,84,16,0,1
2019-12-31 00:00:00,County,CA California,CA Alameda County 06001,9,S236/BMIR,7,,Alameda County,06001,142,-5,40,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,CA,,,alameda ca,-5,-5,0,0
2019-12-31 00:00:00,County,CA California,CA Alameda County 06001,9,202/PRAC,8,,Alameda County,06001,1043,99,1018,99,7,6,1.3,1283,338,481,14401,11426,4,6,53,25,12,2,3,94,16,100,96,-1,-1,62,-1,100,4,4,-1,0,0,100,24,85,18,1,54,12,,1,8,3,11,1,-1,106,96,28,100,-1,-1,-1,15,73,45,,,,,,CA,,,alameda ca,88,12,0,0
2019-12-31 00:00:00,County,CA California,CA Alameda County 06001,9,811/PRAC,9,,Alameda County,06001,164,97,156,98,7,5,1.2,183,368,577,15329,13067,2,4,61,14,20,12,3,83,18,98,90,-1,6,47,4,97,92,83,1,40,35,24,1,68,50,1,8,29,,2,4,2,8,0,-1,133,83,35,83,17,-1,4,15,69,44,,,,,,CA,,,alameda ca,71,29,0,0
