sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Accomack County,51001,-1,-1,319,-1,4,19,2.6,820,289,382,10.8,4.2,13,43,22,14,7,35,14,50,24,92,68,11,50,86,59,40,89,23,8,62,18,12,0,87,86,0,0,0,24,57,96,16,12,32,56,27,30,13,40,-1,-1,-1,-1,-1,VA,-1,-1,13,87,13,0,0
9,1,All HUD,-1,Albemarle County,51003,-1,-1,507,-1,5,22,2.2,1130,326,504,14.1,6.4,11,31,23,16,20,42,4,49,24,96,69,10,44,85,53,26,42,16,9,57,10,25,3,58,55,0,1,2,17,53,92,75,31,39,30,12,20,7,40,-1,-1,-1,-1,-1,VA,-1,-1,42,58,42,0,0
9,1,All HUD,-1,Alleghany County,51005,-1,-1,5,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,VA,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Amelia County,51007,-1,-1,0,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,VA,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Amherst County,51009,-1,-1,74,-1,6,20,2.2,164,233,342,9.1,4.2,27,39,20,11,3,15,7,70,20,100,80,12,42,81,54,35,57,18,5,62,14,19,3,58,57,0,0,1,13,86,86,3,8,57,35,35,20,8,55,-1,-1,-1,-1,-1,VA,-1,-1,42,58,42,0,0
9,1,All HUD,-1,Appomattox County,51011,-1,-1,64,-1,5,11,2.3,144,201,361,9.3,4.1,20,48,25,3,3,17,3,67,17,88,73,11,42,92,52,30,70,17,5,52,28,16,2,77,77,0,0,0,24,118,94,0,8,47,45,33,14,9,42,-1,-1,-1,-1,-1,VA,-1,-1,23,77,23,0,0
9,1,All HUD,-1,Arlington County,51013,-1,-1,2580,-1,6,12,1.7,4403,349,737,15.0,8.8,7,35,21,12,25,32,2,65,21,96,77,9,13,71,18,30,12,14,2,30,14,54,9,69,36,0,18,15,42,74,54,23,66,23,11,5,53,11,21,-1,-1,-1,-1,-1,VA,-1,-1,31,69,31,0,0
9,1,All HUD,-1,Augusta County,51015,-1,-1,206,-1,5,15,1.7,341,223,353,10.9,6.7,11,37,35,12,4,14,6,78,24,95,69,6,23,80,26,51,16,23,8,32,15,45,6,6,5,0,0,1,6,64,74,42,63,20,17,7,5,7,66,-1,-1,-1,-1,-1,VA,-1,-1,94,6,94,0,0
9,1,All HUD,-1,Bath County,51017,-1,-1,1,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,VA,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Bedford County,51019,-1,-1,20,-1,3,25,2.6,52,249,425,9.6,3.8,25,50,5,10,10,10,20,60,19,100,80,25,50,85,65,32,100,13,10,70,15,5,0,40,30,5,0,5,8,72,95,-2,10,35,55,20,7,8,59,-1,-1,-1,-1,-1,VA,-1,-1,60,40,60,0,0
9,1,All HUD,-1,Bland County,51021,-1,-1,1,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,VA,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Botetourt County,51023,-1,-1,4,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,VA,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Brunswick County,51025,-1,-1,72,-1,6,10,2.7,196,195,492,9.2,3.3,42,25,15,10,8,26,14,44,17,92,71,3,75,90,78,14,0,6,35,56,7,3,0,86,86,0,0,0,-2,56,100,104,13,40,47,11,65,17,56,-1,-1,-1,-1,-1,VA,-1,-1,14,86,14,0,0
