sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Albany County,36001,-1,-1,7325,-1,6,19,1.8,13549,325,409,13.8,7.4,5,35,26,17,18,32,5,63,26,95,68,8,25,73,31,39,26,21,6,44,16,34,5,51,41,0,1,8,17,61,68,53,57,21,23,9,40,25,18,-1,-1,-1,-1,-1,NY,-1,-1,49,51,49,0,0
9,1,All HUD,-1,Allegany County,36003,-1,-1,201,-1,5,23,1.9,375,260,271,10.0,5.4,7,60,24,4,4,14,8,76,21,82,65,14,15,70,25,75,95,46,3,53,24,19,1,5,4,0,0,1,19,52,86,-2,34,43,22,30,3,15,57,-1,-1,-1,-1,-1,NY,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Bronx County,36005,-1,-1,101149,-1,6,6,2.4,239960,325,701,15.2,6.4,6,39,20,13,23,36,14,49,26,90,73,18,29,81,44,22,49,17,3,51,19,27,2,96,35,0,0,60,24,138,54,40,33,41,26,16,93,40,1,-1,-1,-1,-1,-1,NY,-1,-1,4,96,4,0,0
9,1,All HUD,-1,Broome County,36007,-1,-1,2320,-1,6,19,1.9,4397,288,335,12.5,6.7,5,39,30,17,10,21,5,72,29,94,63,11,20,73,26,49,26,24,5,36,18,42,8,25,19,0,2,5,13,72,65,72,56,25,19,11,18,24,19,-1,-1,-1,-1,-1,NY,-1,-1,75,25,75,0,0
9,1,All HUD,-1,Cattaraugus County,36009,-1,-1,918,-1,5,24,2.0,1792,284,320,12.4,6.4,5,43,28,15,10,26,3,69,24,72,46,12,23,72,31,50,28,24,6,47,16,31,3,10,5,3,0,2,6,53,72,65,50,21,29,17,10,17,53,-1,-1,-1,-1,-1,NY,-1,-1,90,10,90,0,0
9,1,All HUD,-1,Cayuga County,36011,-1,-1,1520,-1,5,22,1.9,2859,307,337,12.9,6.9,8,34,29,17,12,26,4,68,28,93,61,12,21,77,29,41,20,20,5,39,17,39,9,13,9,0,0,3,9,65,74,67,45,31,24,18,10,17,38,-1,-1,-1,-1,-1,NY,-1,-1,87,13,87,0,0
9,1,All HUD,-1,Chautauqua County,36013,-1,-1,2475,-1,5,18,1.8,4508,268,334,11.3,6.2,5,44,32,14,4,19,7,73,29,95,61,9,21,75,28,51,31,26,5,38,16,40,7,24,6,1,0,17,18,65,79,54,56,26,18,9,15,22,41,-1,-1,-1,-1,-1,NY,-1,-1,76,24,76,0,0
9,1,All HUD,-1,Chemung County,36015,-1,-1,1851,-1,5,20,1.8,3283,262,331,11.1,6.3,10,43,29,13,6,22,7,68,27,95,68,8,25,79,30,43,24,23,11,39,16,34,5,21,18,0,0,3,13,66,27,3,49,33,18,15,16,28,36,-1,-1,-1,-1,-1,NY,-1,-1,79,21,79,0,0
9,1,All HUD,-1,Chenango County,36017,-1,-1,582,-1,5,25,1.8,1056,245,355,11.1,6.3,13,42,26,12,7,18,2,74,26,88,59,12,18,75,25,52,15,24,8,39,17,36,7,4,1,0,0,2,5,58,65,23,63,20,16,4,3,17,42,-1,-1,-1,-1,-1,NY,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Clinton County,36019,-1,-1,1427,-1,5,19,1.8,2621,292,293,12.3,6.7,7,38,31,16,9,20,5,73,26,88,59,12,21,77,28,50,32,26,7,39,15,39,6,4,2,0,0,1,14,66,78,50,52,27,20,12,6,20,36,-1,-1,-1,-1,-1,NY,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Columbia County,36021,-1,-1,868,-1,5,16,2.0,1703,309,390,12.5,6.4,9,37,26,15,13,28,3,65,23,85,59,10,27,75,33,37,26,20,7,43,16,33,4,33,25,0,1,7,29,66,85,85,47,33,20,9,26,19,29,-1,-1,-1,-1,-1,NY,-1,-1,67,33,67,0,0
9,1,All HUD,-1,Cortland County,36023,-1,-1,741,-1,5,20,1.5,1132,273,300,12.1,8.0,6,37,35,15,8,16,3,79,29,81,44,7,12,70,16,61,30,31,6,27,17,50,11,7,4,0,0,3,18,64,68,71,74,14,12,7,5,23,39,-1,-1,-1,-1,-1,NY,-1,-1,93,7,93,0,0
9,1,All HUD,-1,Delaware County,36025,-1,-1,612,-1,5,24,1.8,1090,283,359,11.7,6.6,6,39,37,12,6,25,1,72,27,85,49,11,19,74,25,40,30,23,5,38,14,42,6,4,1,0,0,3,9,44,92,88,50,31,19,20,3,11,52,-1,-1,-1,-1,-1,NY,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Dutchess County,36027,-1,-1,3424,-1,6,11,2.2,7404,357,580,15.3,7.1,7,30,24,16,23,33,4,61,25,95,70,13,30,81,39,33,30,18,4,47,16,33,5,56,41,0,1,13,29,79,65,26,48,27,25,7,45,20,27,-1,-1,-1,-1,-1,NY,-1,-1,44,56,44,0,0
9,1,All HUD,-1,Erie County,36029,-1,-1,22036,-1,5,16,2.0,43363,286,448,11.5,5.9,11,42,25,14,8,24,8,64,24,97,74,9,28,77,35,40,32,22,6,46,16,31,5,61,50,1,1,10,35,73,66,54,41,28,30,21,45,25,30,-1,-1,-1,-1,-1,NY,-1,-1,39,61,39,0,0
9,1,All HUD,-1,Essex County,36031,-1,-1,527,-1,5,17,1.6,867,305,362,11.8,7.2,3,44,29,17,7,19,3,78,27,84,50,11,14,71,20,57,38,34,5,37,14,43,7,2,0,0,0,1,9,64,94,42,61,26,14,11,9,11,56,-1,-1,-1,-1,-1,NY,-1,-1,98,2,98,0,0
