gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,WA Washington,WA King County 53033,9,Mod Rehab,4,,King County,53033,465,-5,591,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,WA,,,king wa,-5,-5,0,0
County,WA Washington,WA Whitman County 53075,9,Project Based Section 8,5,,Whitman County,53075,133,94,129,100,6,21,1.1,144,248,483,11304,10126,6,41,31,13,9,5,5,85,25,97,74,1,4,62,5,91,32,59,7,25,22,46,5,14,-1,5,5,74,-1,2,2,4,5,-1,53,45,48,90,10,-1,4,31,13,53,,,,,,WA,,,whitman wa,14,74,12,0
County,WA Washington,WA Benton County 53005,9,811/PRAC,9,,Benton County,53005,42,96,43,100,7,37,1.0,43,267,236,11242,11242,2,49,35,9,5,2,2,93,24,100,81,-1,-1,49,-1,100,100,100,12,56,26,7,-1,12,7,2,-1,79,-1,-1,2,2,2,-1,42,100,56,100,-1,-1,-1,17,28,52,,,,,,WA,,,benton wa,12,79,9,0
County,WA Washington,WA Lewis County 53041,9,202/PRAC,8,,Lewis County,53041,75,99,75,100,6,12,1.0,78,268,388,12758,12267,-1,35,37,24,4,1,-1,99,32,95,51,-1,-1,80,-1,-1,4,4,-1,-1,-1,100,13,4,1,3,-1,87,-1,-1,-1,0,0,-1,67,100,31,100,-1,-1,-1,13,17,63,,,,,,WA,,,lewis wa,4,87,9,0
County,WA Washington,WA Whitman County 53075,9,202/PRAC,8,,Whitman County,53075,11,95,12,100,10,8,1.2,14,330,258,14738,12633,-1,25,33,25,17,8,-1,92,32,100,42,-1,-1,67,-1,-1,17,14,-1,-1,-1,100,17,8,-1,8,-1,83,-1,-1,-1,0,0,-1,76,100,67,100,-1,-1,-1,14,5,83,,,,,,WA,,,whitman wa,8,83,9,0
County,WA Washington,WA Douglas County 53017,9,Project Based Section 8,5,,Douglas County,53017,18,80,13,91,6,15,3.2,41,281,359,10897,3455,23,31,23,15,8,38,8,54,22,100,77,31,38,77,54,-1,50,5,31,46,8,15,-1,54,-1,-1,-1,38,-1,46,8,54,0,-1,69,100,37,-1,54,46,31,26,57,63,,,,,,WA,,,douglas wa,54,38,8,0
County,WA Washington,WA Stevens County 53065,9,202/PRAC,8,,Stevens County,53065,13,91,13,100,9,100,1.1,14,258,321,11042,10253,-1,46,38,15,-1,-1,-1,100,28,100,69,-1,-1,69,-1,-1,-1,0,-1,-1,-1,100,-1,0,-1,-1,-1,92,-1,-1,-1,0,0,-1,9,100,35,100,-1,-1,-1,17,10,76,,,,,,WA,,,stevens wa,0,92,8,0
County,WA Washington,WA Walla Walla County 53071,9,202/PRAC,8,,Walla Walla County,53071,24,90,24,100,7,54,1.1,26,289,365,12441,11484,-1,25,58,17,-1,4,-1,96,29,100,58,-1,-1,63,-1,-1,33,31,-1,-1,-1,100,-1,17,-1,8,4,75,-1,4,-1,4,0,-1,35,100,43,100,-1,-1,-1,21,27,54,,,,,,WA,,,walla walla wa,17,75,8,0
County,WA Washington,WA Grant County 53025,9,202/PRAC,8,,Grant County,53025,20,52,13,100,8,38,1.2,15,253,484,10768,9333,-1,54,38,8,-1,-1,-1,100,27,100,77,-1,-1,46,-1,-1,-1,0,-1,-1,8,92,-1,31,-1,-1,8,62,-1,8,15,23,0,-1,47,100,44,100,-1,-1,-1,20,62,48,,,,,,WA,,,grant wa,31,62,7,0
County,WA Washington,WA Grant County 53025,9,811/PRAC,9,,Grant County,53025,29,98,29,100,9,17,1.2,35,249,275,10626,8804,3,55,28,10,3,10,3,86,26,97,72,-1,14,62,14,96,100,80,-1,69,28,3,-1,24,-1,-1,-1,69,-1,14,10,24,0,-1,47,59,49,83,17,-1,3,29,37,51,,,,,,WA,,,grant wa,24,69,7,0
