Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,MS Mississippi,MS Benton County 28009,9,Summary of All HUD Programs,1,,Benton County,28009,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,MS,,,benton ms,-4,-4,0,0
2019-12-31 00:00:00,County,MS Mississippi,MS Tippah County 28139,9,Summary of All HUD Programs,1,,Tippah County,28139,237,95,231,100,6,19,2.1,493,299,439,12905,6047,3,42,26,15,13,27,2,71,32,90,55,3,37,79,38,47,80,27,3,50,24,23,0,47,47,-1,-1,45,92.0,-1,-1,-1,0,0,1,65,100,152,21,43,36,37,21,23,68,,,,,,MS,,,tippah ms,48,52,0,1
2019-12-31 00:00:00,County,MS Mississippi,MS Tishomingo County 28141,9,Summary of All HUD Programs,1,,Tishomingo County,28141,275,95,273,100,6,26,1.8,496,260,439,11862,6529,12,35,26,15,12,23,4,71,32,86,51,4,25,73,26,43,50,27,5,40,20,34,1,7,5,0,-1,87,94.0,-1,1,-1,1,1,2,58,94,109,38,34,27,28,25,8,70,,,,,,MS,,,tishomingo ms,6,94,0,1
2019-12-31 00:00:00,County,MS Mississippi,MS Monroe County 28095,9,Summary of All HUD Programs,1,,Monroe County,28095,676,96,661,100,6,16,2.3,1493,244,551,11372,5035,22,32,22,10,14,28,2,68,27,90,66,2,51,86,51,26,65,17,8,55,18,19,1,84,83,1,-1,11,95.0,1,-1,-1,1,0,27,89,93,143,21,31,48,30,27,59,73,,,,,,MS,,,monroe ms,89,11,0,1
2019-12-31 00:00:00,County,MS Mississippi,MS Warren County 28149,9,Summary of All HUD Programs,1,,Warren County,28149,970,96,951,100,7,46,2.3,2227,296,598,12858,5491,9,33,27,16,15,34,2,62,28,94,61,2,49,87,49,26,40,16,7,49,14,30,2,85,84,0,-1,11,96.0,1,0,-1,2,0,13,58,92,144,36,27,37,10,32,67,60,,,,,,MS,,,warren ms,80,20,0,1
2019-12-31 00:00:00,County,MS Mississippi,MS Carroll County 28015,9,Summary of All HUD Programs,1,,Carroll County,28015,59,86,50,99,6,22,2.3,117,207,514,8912,3809,40,28,14,10,8,30,-1,70,20,92,78,2,58,92,58,19,71,13,6,70,10,14,-1,92,92,-1,-1,4,96.0,-1,-1,-1,0,0,64,92,100,92,12,50,38,30,16,39,66,,,,,,MS,,,carroll ms,98,2,0,1
2019-12-31 00:00:00,County,MS Mississippi,MS Quitman County 28119,9,Summary of All HUD Programs,1,,Quitman County,28119,155,77,108,90,6,8,2.1,230,280,412,11141,5231,9,48,27,11,5,17,-1,83,29,96,64,1,33,77,34,51,64,27,1,43,26,31,2,93,91,1,-1,3,96.0,1,-1,-1,1,0,-1,98,98,107,48,6,46,17,37,66,73,,,,,,MS,,,quitman ms,96,4,0,1
2019-12-31 00:00:00,County,MS Mississippi,MS Simpson County 28127,9,Summary of All HUD Programs,1,,Simpson County,28127,115,91,122,100,6,24,1.9,226,232,520,9739,5257,23,32,28,11,7,14,-1,84,26,93,65,-1,33,70,32,25,27,16,7,40,16,37,2,89,89,-1,-1,8,97.0,-1,-1,-1,0,0,49,57,98,111,55,20,25,7,28,46,72,,,,,,MS,,,simpson ms,92,8,0,0
2019-12-31 00:00:00,County,MS Mississippi,MS Yazoo County 28163,9,Summary of All HUD Programs,1,,Yazoo County,28163,615,96,592,100,6,22,2.3,1349,246,630,10516,4615,22,36,19,12,11,21,1,75,27,91,67,1,46,83,46,31,46,19,4,48,21,27,3,94,94,0,-1,3,97.0,0,-1,-1,0,0,25,68,97,120,35,26,39,17,46,86,65,,,,,,MS,,,yazoo ms,97,3,0,0
2019-12-31 00:00:00,County,MS Mississippi,MS Hancock County 28045,9,Summary of All HUD Programs,1,,Hancock County,28045,676,100,663,98,5,16,2.0,1357,313,545,13090,6395,7,32,30,18,13,22,-1,75,29,92,59,4,34,79,35,44,57,27,2,40,22,36,3,42,39,1,0,56,98.0,0,1,-1,1,1,16,61,99,123,24,30,46,38,22,20,73,,,,,,MS,,,hancock ms,44,56,0,0
2019-12-31 00:00:00,County,MS Mississippi,MS Prentiss County 28117,9,Summary of All HUD Programs,1,,Prentiss County,28117,402,97,391,100,6,23,1.9,756,247,435,11273,5830,17,35,23,11,13,21,8,69,30,88,59,3,36,75,35,41,54,25,6,42,25,28,2,42,41,-1,-1,56,98.0,-1,1,-1,1,2,3,66,92,96,34,30,36,27,36,30,74,,,,,,MS,,,prentiss ms,44,56,0,0
2019-12-31 00:00:00,County,MS Mississippi,MS Rankin County 28121,9,Summary of All HUD Programs,1,,Rankin County,28121,488,93,469,100,5,19,2.3,1068,334,592,13566,5957,10,29,28,14,18,25,-1,73,25,95,71,1,43,87,43,37,45,21,1,53,17,29,1,66,65,0,0,32,98.0,0,0,0,1,0,78,82,89,127,35,21,44,20,12,28,70,,,,,,MS,,,rankin ms,68,32,0,0
