gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,VT Vermont,VT Chittenden County 50007,9,202/PRAC,8,,Chittenden County,50007,110,98,109,100,9,7,1.0,114,340,281,16437,15716,-1,15,29,32,24,2,-1,98,29,98,57,-1,-1,81,-1,-1,17,17,-1,-1,-1,100,18,5,-1,5,-1,83,-1,-1,-1,0,5,-1,46,-1,-1,100,-1,-1,-1,5,9,53,,,,,,VT,,,chittenden vt,5,83,12,0
County,VT Vermont,VT Chittenden County 50007,9,811/PRAC,9,,Chittenden County,50007,41,99,40,98,8,3,1.0,40,257,345,11134,11134,-1,58,30,10,3,3,-1,98,20,100,90,-1,-1,48,-1,100,100,100,3,45,30,23,-1,8,-1,5,-1,80,-1,-1,3,3,3,-1,101,-1,-1,100,-1,-1,-1,23,13,27,,,,,,VT,,,chittenden vt,8,80,12,0
County,VT Vermont,VT Orleans County 50019,9,Project Based Section 8,5,,Orleans County,50019,77,97,79,100,7,13,1.5,121,275,774,11631,7594,1,51,32,6,9,13,8,77,24,95,82,4,18,66,19,65,26,32,9,32,20,39,5,8,-1,5,-1,80,-1,3,-1,3,4,-1,68,15,189,73,8,19,5,23,4,61,,,,,,VT,,,orleans vt,8,80,12,0
County,VT Vermont,VT Essex County 50009,9,Project Based Section 8,5,,Essex County,50009,50,96,44,92,8,16,1.5,67,360,800,16361,10744,2,19,24,26,29,2,5,89,35,82,41,2,20,64,23,43,7,12,5,20,7,68,25,2,-1,2,-1,89,-1,-1,-1,0,0,-1,71,-1,-1,68,11,20,16,18,4,80,,,,,,VT,,,essex vt,2,89,9,0
County,VT Vermont,VT Chittenden County 50007,9,Project Based Section 8,5,,Chittenden County,50007,960,96,942,100,6,12,1.6,1474,365,717,16356,10453,2,23,27,19,29,19,3,76,27,95,64,6,13,69,14,45,22,22,3,25,14,58,11,13,6,1,4,83,-1,1,0,1,1,-1,88,38,88,69,23,8,6,22,13,33,,,,,,VT,,,chittenden vt,13,83,4,0
County,VT Vermont,VT Addison County 50001,9,Project Based Section 8,5,,Addison County,50001,102,98,100,100,8,4,1.4,141,398,562,17898,12694,1,20,24,24,31,7,3,90,33,83,51,4,9,64,10,67,15,27,-1,14,19,67,8,1,-1,1,-1,97,-1,-1,-1,0,1,-1,89,16,126,76,15,9,6,17,7,56,,,,,,VT,,,addison vt,3,97,0,0
County,VT Vermont,VT Addison County 50001,9,Summary of All HUD Programs,1,,Addison County,50001,374,86,338,100,6,7,1.8,619,373,657,15145,8270,3,32,25,19,21,20,6,74,27,92,70,8,22,68,26,58,35,32,3,39,24,34,3,4,1,1,1,96,-1,1,-1,1,1,19,100,62,102,60,24,17,7,17,9,57,,,,,,VT,,,addison vt,4,96,0,0
County,VT Vermont,VT Addison County 50001,9,Housing Choice Vouchers,3,,Addison County,50001,258,81,224,100,6,8,2.1,463,367,732,14058,6801,4,37,25,17,18,26,7,65,24,96,78,10,29,71,34,55,73,33,4,51,26,18,0,4,1,2,1,96,-1,0,-1,0,1,19,108,84,102,50,29,21,8,17,10,57,,,,,,VT,,,addison vt,4,96,0,0
County,VT Vermont,VT Bennington County 50003,9,Summary of All HUD Programs,1,,Bennington County,50003,804,87,720,100,6,12,1.8,1330,374,586,14172,7672,2,33,31,18,16,16,6,77,28,94,64,3,25,71,25,62,56,37,4,37,22,37,4,4,2,0,0,96,0,1,-1,2,0,21,99,44,103,62,20,18,5,21,5,48,,,,,,VT,,,bennington vt,4,96,0,0
County,VT Vermont,VT Bennington County 50003,9,Housing Choice Vouchers,3,,Bennington County,50003,458,79,382,100,5,10,1.9,711,372,663,13530,7269,2,39,31,15,14,15,6,77,27,96,71,4,25,71,27,69,81,43,5,42,29,25,1,4,3,0,-1,96,0,1,-1,2,0,24,110,83,103,56,28,16,7,22,5,44,,,,,,VT,,,bennington vt,4,96,0,0
County,VT Vermont,VT Bennington County 50003,9,Public Housing,2,,Bennington County,50003,195,98,190,99,5,12,2.3,441,417,386,15086,6500,2,32,26,19,21,23,8,67,28,92,63,2,42,72,35,40,69,28,5,46,13,36,4,5,2,1,-1,95,-1,2,-1,2,0,11,92,-1,-1,52,13,36,3,26,5,41,,,,,,VT,,,bennington vt,5,95,0,0
County,VT Vermont,VT Bennington County 50003,9,Project Based Section 8,5,,Bennington County,50003,151,97,148,100,9,18,1.2,178,324,658,14654,12185,1,22,36,26,15,10,1,89,32,93,50,1,5,68,6,77,24,36,3,14,15,68,13,2,-1,1,1,97,-1,1,-1,1,0,-1,81,-1,-1,91,9,-1,-1,11,5,67,,,,,,VT,,,bennington vt,3,97,0,0
County,VT Vermont,VT Caledonia County 50005,9,Summary of All HUD Programs,1,,Caledonia County,50005,398,91,368,100,7,13,1.6,575,304,679,12284,7862,4,44,32,12,9,10,7,82,25,96,78,5,16,71,18,62,37,34,4,28,23,46,7,4,1,2,-1,95,-1,1,-1,1,1,23,84,49,88,67,19,14,8,16,5,51,,,,,,VT,,,caledonia vt,5,95,0,0
County,VT Vermont,VT Caledonia County 50005,9,Housing Choice Vouchers,3,,Caledonia County,50005,164,81,143,100,5,8,1.7,239,327,732,12176,7285,2,54,24,13,8,10,6,83,25,96,83,4,21,74,21,72,70,46,2,31,34,33,4,4,1,2,-1,96,-1,1,-1,1,0,39,111,76,116,57,27,15,13,16,5,49,,,,,,VT,,,caledonia vt,4,96,0,0
County,VT Vermont,VT Caledonia County 50005,9,Mod Rehab,4,,Caledonia County,50005,39,109,36,85,10,22,1.3,47,252,547,9889,7574,19,47,25,6,3,8,19,72,21,97,89,3,6,50,6,56,67,47,8,39,28,25,3,6,-1,3,-1,94,-1,3,-1,3,0,3,66,100,30,86,14,-1,3,18,6,34,,,,,,VT,,,caledonia vt,6,94,0,0
County,VT Vermont,VT Caledonia County 50005,9,Project Based Section 8,5,,Caledonia County,50005,162,96,157,100,7,15,1.6,256,301,688,13013,7981,3,34,39,12,12,12,6,79,27,96,73,7,18,71,21,52,24,23,4,29,15,52,11,4,1,3,-1,94,-1,-1,-1,0,2,-1,67,23,62,66,16,18,8,15,5,58,,,,,,VT,,,caledonia vt,6,94,0,0
County,VT Vermont,VT Caledonia County 50005,9,202/PRAC,8,,Caledonia County,50005,33,97,32,99,11,13,1.0,33,275,584,11889,11529,-1,44,41,13,3,-1,-1,100,26,97,72,-1,-1,78,-1,100,13,15,-1,-1,3,97,9,3,-1,3,-1,94,-1,-1,-1,0,3,-1,68,-1,-1,100,-1,-1,-1,16,5,48,,,,,,VT,,,caledonia vt,6,94,0,0
County,VT Vermont,VT Chittenden County 50007,9,Summary of All HUD Programs,1,,Chittenden County,50007,4200,89,4180,100,5,17,2.0,8389,395,804,16220,8082,3,30,24,16,27,25,7,66,25,95,71,6,26,68,26,51,39,27,4,43,21,33,5,16,9,1,4,83,0,1,0,2,1,21,86,59,130,51,31,18,10,21,13,36,,,,,,VT,,,chittenden vt,17,83,0,0
