Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,diff in non min,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2022-12-31 00:00:00,County,VT Vermont,VT Addison County 50001,9,811/PRAC,9,,Addison County,50001,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,VT,,,addison vt,-4,-4,0,0
2022-12-31 00:00:00,County,VT Vermont,VT Franklin County 50011,9,811/PRAC,9,,Franklin County,50011,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,VT,,,franklin vt,-4,-4,0,0
2022-12-31 00:00:00,County,VT Vermont,VT Addison County 50001,9,202/PRAC,8,,Addison County,50001,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,VT,,,addison vt,-4,-4,0,0
2022-12-31 00:00:00,County,VT Vermont,VT Rutland County 50021,9,811/PRAC,9,,Rutland County,50021,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,VT,,,rutland vt,-4,-4,0,0
2022-12-31 00:00:00,County,VT Vermont,VT Orange County 50017,9,202/PRAC,8,,Orange County,50017,20,98,21,100,2,14,1.0,21,352,540,16028,16028,-1,5,33,48,14,-1,-1,100,27,100,57,-1,-1,67,-1,-1,5,5,-1,-1,-1,100,5,0,-1,-1,-1,95,95,-1,-1,-1,0,0,-1,65,-1,-1,100,-1,-1,-1,11,4,68,,,,,,VT,,,orange vt,0,100,0,1
2022-12-31 00:00:00,County,VT Vermont,VT Windham County 50025,9,202/PRAC,8,,Windham County,50025,22,82,22,100,5,18,1.0,22,360,425,16959,16959,-1,5,36,27,32,-1,-1,100,30,100,50,-1,-1,86,-1,-1,-1,0,-1,-1,-1,100,23,0,-1,-1,-1,95,95,-1,-1,-1,0,0,-1,70,45,40,100,-1,-1,-1,10,4,84,,,,,,VT,,,windham vt,0,95,5,0
2022-12-31 00:00:00,County,VT Vermont,VT Essex County 50009,9,Project Based Section 8,5,,Essex County,50009,55,100,55,100,9,5,1.6,86,409,905,18546,11861,-1,2,31,20,46,13,-1,85,31,93,44,5,15,73,16,39,11,13,-1,22,11,67,18,0,-1,-1,-1,98,98,-1,-1,-1,0,0,-1,82,-1,-1,71,11,18,13,10,3,80,,,,,,VT,,,essex vt,2,98,0,0
2022-12-31 00:00:00,County,VT Vermont,VT Essex County 50009,9,Summary of All HUD Programs,1,,Essex County,50009,80,94,77,100,8,9,1.7,129,396,887,17620,10517,-1,7,36,17,41,13,1,84,29,95,51,6,14,66,18,46,24,22,-1,23,14,62,13,1,-1,1,-1,97,98,-1,-1,-1,0,0,12,85,12,105,68,13,19,10,10,4,80,,,,,,VT,,,essex vt,3,97,0,0
2022-12-31 00:00:00,County,VT Vermont,VT Orange County 50017,9,Summary of All HUD Programs,1,,Orange County,50017,316,88,287,100,6,13,1.6,463,386,760,16359,10140,2,6,41,26,26,11,3,84,26,97,70,5,16,68,20,61,32,31,2,28,16,54,7,2,1,1,-1,96,98,-1,0,-1,0,1,12,96,47,107,61,24,15,12,11,4,73,,,,,,VT,,,orange vt,4,96,0,0
2022-12-31 00:00:00,County,VT Vermont,VT Addison County 50001,9,Summary of All HUD Programs,1,,Addison County,50001,390,86,354,100,7,10,1.6,565,387,788,16094,10083,2,11,43,16,28,14,7,76,24,96,73,4,21,68,23,60,48,36,1,36,21,42,6,2,1,1,0,96,98,-1,-1,-1,0,1,12,110,56,106,62,27,12,9,9,9,60,,,,,,VT,,,addison vt,4,96,0,0
