Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,ID Idaho,ID Butte County 16023,9,Summary of All HUD Programs,1,,Butte County,16023,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ID,,,butte id,-4,-4,0,0
2019-12-31 00:00:00,County,ID Idaho,ID Camas County 16025,9,Summary of All HUD Programs,1,,Camas County,16025,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ID,,,camas id,-4,-4,0,0
2019-12-31 00:00:00,County,ID Idaho,ID Clark County 16033,9,Summary of All HUD Programs,1,,Clark County,16033,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ID,,,clark id,-4,-4,0,0
2019-12-31 00:00:00,County,ID Idaho,ID Teton County 16081,9,Summary of All HUD Programs,1,,Teton County,16081,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ID,,,teton id,-4,-4,0,0
2019-12-31 00:00:00,County,ID Idaho,ID Boundary County 16021,9,Summary of All HUD Programs,1,,Boundary County,16021,26,91,25,100,6,24,2.5,62,364,490,14945,6026,9,30,17,13,30,24,-1,68,28,88,64,36,12,60,24,33,57,18,12,48,12,28,-1,12,4,4,-1,60,72.0,-1,4,-1,4,8,-1,46,24,85,16,60,24,24,18,8,74,,,,,,ID,,,boundary id,9,91,0,1
2019-12-31 00:00:00,County,ID Idaho,ID Shoshone County 16079,9,Summary of All HUD Programs,1,,Shoshone County,16079,195,91,180,100,7,19,1.6,282,278,401,11771,7513,4,44,29,17,7,15,-1,82,26,98,69,6,17,67,19,63,54,40,7,32,23,38,2,4,1,2,1,88,92.0,-1,1,1,1,2,27,68,100,66,63,26,11,10,17,7,75,,,,,,ID,,,shoshone id,8,92,0,1
2019-12-31 00:00:00,County,ID Idaho,ID Benewah County 16009,9,Summary of All HUD Programs,1,,Benewah County,16009,43,88,41,100,5,27,2.1,85,316,509,13370,6449,13,21,24,16,26,29,-1,63,27,90,54,5,44,80,46,49,67,28,12,46,27,15,-1,2,-1,-1,-1,93,95.0,-1,2,-1,2,0,25,48,93,88,20,61,20,22,11,5,69,,,,,,ID,,,benewah id,3,97,0,1
2019-12-31 00:00:00,County,ID Idaho,ID Boise County 16015,9,Summary of All HUD Programs,1,,Boise County,16015,28,88,25,100,7,8,1.4,35,335,676,12874,9196,8,24,40,20,8,24,-1,76,24,100,80,-1,20,68,20,63,67,49,-1,36,40,24,-1,20,-1,12,-1,76,96.0,-1,4,4,8,4,-1,87,100,150,4,72,24,72,13,7,84,,,,,,ID,,,boise id,20,80,0,1
2019-12-31 00:00:00,County,ID Idaho,ID Bonner County 16017,9,Summary of All HUD Programs,1,,Bonner County,16017,171,91,158,100,5,20,1.7,268,326,537,12589,7422,4,36,30,17,13,15,1,80,27,94,68,4,24,73,24,57,65,37,6,36,18,39,2,4,-1,1,-1,94,98.0,-1,2,1,3,1,27,79,97,86,30,56,14,35,16,6,68,,,,,,ID,,,bonner id,6,94,0,0
2019-12-31 00:00:00,County,ID Idaho,ID Ada County 16001,9,Public Housing,2,,Ada County,16001,170,99,169,100,6,12,1.2,197,305,258,15014,12880,1,38,33,13,15,7,-1,93,28,91,74,1,3,52,4,86,67,69,-1,25,27,48,1,9,1,1,1,91,,-1,7,-1,7,1,23,96,85,57,91,7,2,2,17,12,48,,,,,,ID,,,ada id,9,91,0,0
