sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Ada County,16001,-1,-1,3051,-1,5,29,2.1,6340,273,446,11.7,5.7,11,40,25,14,9,27,5,65,24,97,72,11,31,75,37,50,39,26,7,51,15,28,4,11,3,1,1,6,25,49,89,33,42,33,24,13,11,12,47,-1,-1,-1,-1,-1,ID,-1,-1,89,11,89,0,0
9,1,All HUD,-1,Adams County,16003,-1,-1,4,-1,-4,-4,-4.0,-4,-4,-4,-4.0,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,ID,-1,-1,-4,-4,-4,0,0
9,1,All HUD,-1,Bannock County,16005,-1,-1,999,-1,5,25,2.4,2372,247,366,10.5,4.5,20,40,23,10,7,33,10,50,23,96,75,19,36,71,43,37,31,17,14,58,11,17,1,12,2,2,1,8,14,45,76,20,34,35,30,10,11,18,52,-1,-1,-1,-1,-1,ID,-1,-1,88,12,88,0,0
9,1,All HUD,-1,Bear Lake County,16007,-1,-1,55,-1,7,13,1.5,85,202,500,10.0,6.4,9,45,31,15,0,16,0,82,23,82,55,2,25,67,25,52,8,21,5,31,20,44,7,5,0,2,0,4,-2,45,100,49,64,36,0,7,4,11,73,-1,-1,-1,-1,-1,ID,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Benewah County,16009,-1,-1,43,-1,4,23,1.9,80,193,520,10.0,5.3,35,40,12,9,5,30,0,47,19,91,74,2,49,77,47,26,60,16,23,42,23,12,2,5,0,2,0,2,32,44,88,71,30,56,14,14,4,12,54,-1,-1,-1,-1,-1,ID,-1,-1,95,5,95,0,0
9,1,All HUD,-1,Bingham County,16011,-1,-1,194,-1,4,29,2.1,410,241,371,10.4,5.0,14,46,22,13,5,30,6,60,26,95,65,11,35,73,39,45,35,22,14,44,15,26,5,8,0,1,0,7,25,53,70,19,42,30,28,14,16,14,62,-1,-1,-1,-1,-1,ID,-1,-1,92,8,92,0,0
9,1,All HUD,-1,Blaine County,16013,-1,-1,75,-1,4,52,3.2,242,359,609,14.7,4.5,23,17,16,16,28,59,1,35,19,91,64,31,52,75,65,9,17,3,23,65,4,8,0,43,1,0,0,41,3,18,100,56,5,47,48,7,11,5,46,-1,-1,-1,-1,-1,ID,-1,-1,57,43,57,0,0
9,1,All HUD,-1,Boise County,16015,-1,-1,39,-1,4,33,2.3,89,244,483,9.9,4.3,18,41,21,15,5,23,8,67,20,97,82,13,38,72,46,43,75,22,0,64,26,10,0,13,0,5,0,8,4,26,100,61,8,56,36,41,5,10,49,-1,-1,-1,-1,-1,ID,-1,-1,87,13,87,0,0
9,1,All HUD,-1,Bonner County,16017,-1,-1,174,-1,5,32,1.9,336,233,469,9.6,5.0,16,52,21,9,3,18,2,75,24,93,70,8,36,75,41,55,46,29,13,49,17,21,1,3,1,2,0,0,29,39,94,50,27,49,24,26,4,13,50,-1,-1,-1,-1,-1,ID,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Bonneville County,16019,-1,-1,1092,-1,4,29,2.4,2605,271,448,11.5,4.8,15,40,23,13,10,33,8,54,22,90,67,17,38,78,49,45,35,21,11,59,13,17,1,7,1,1,0,5,24,48,91,46,27,37,36,18,11,13,55,-1,-1,-1,-1,-1,ID,-1,-1,93,7,93,0,0
