State,County_Name,Ttl_Incarc,Ttl_Minority_Incarc,Ttl_White_Incarc
Kansas,Allen County,0,0,0
Kansas,Anderson County,0,0,0
Kansas,Atchison County,0,0,0
Kansas,Barber County,0,0,0
Kansas,Barton County,0,0,0
Kansas,Bourbon County,0,0,0
Kansas,Brown County,0,0,0
Kansas,Butler County,0,0,0
Kansas,Chase County,0,0,0
Kansas,Chautauqua County,0,0,0
Kansas,Cherokee County,0,0,0
Kansas,Cheyenne County,0,0,0
Kansas,Clark County,0,0,0
Kansas,Clay County,0,0,0
Kansas,Cloud County,0,0,0
Kansas,Coffey County,0,0,0
Kansas,Comanche County,0,0,0
Kansas,Cowley County,557,201,356
Kansas,Crawford County,0,0,0
Kansas,Decatur County,0,0,0
Kansas,Dickinson County,0,0,0
Kansas,Doniphan County,0,0,0
Kansas,Douglas County,0,0,0
Kansas,Edwards County,0,0,0
Kansas,Elk County,0,0,0
Kansas,Ellis County,0,0,0
Kansas,Ellsworth County,824,403,421
Kansas,Finney County,0,0,0
Kansas,Ford County,0,0,0
Kansas,Franklin County,0,0,0
Kansas,Geary County,0,0,0
Kansas,Gove County,0,0,0
Kansas,Graham County,0,0,0
Kansas,Grant County,0,0,0
Kansas,Gray County,0,0,0
Kansas,Greeley County,0,0,0
Kansas,Greenwood County,0,0,0
Kansas,Hamilton County,0,0,0
Kansas,Harper County,0,0,0
Kansas,Harvey County,0,0,0
Kansas,Haskell County,0,0,0
Kansas,Hodgeman County,0,0,0
Kansas,Jackson County,0,0,0
Kansas,Jefferson County,0,0,0
Kansas,Jewell County,0,0,0
Kansas,Johnson County,0,0,0
Kansas,Kearny County,0,0,0
Kansas,Kingman County,0,0,0
Kansas,Kiowa County,0,0,0
Kansas,Labette County,0,0,0
Kansas,Lane County,0,0,0
Kansas,Leavenworth County,4690,2814,1876
Kansas,Lincoln County,0,0,0
Kansas,Linn County,0,0,0
Kansas,Logan County,0,0,0
Kansas,Lyon County,0,0,0
Kansas,McPherson County,0,0,0
Kansas,Marion County,0,0,0
Kansas,Marshall County,0,0,0
Kansas,Meade County,0,0,0
Kansas,Miami County,0,0,0
Kansas,Mitchell County,0,0,0
Kansas,Montgomery County,0,0,0
Kansas,Morris County,0,0,0
Kansas,Morton County,0,0,0
Kansas,Nemaha County,0,0,0
Kansas,Neosho County,0,0,0
Kansas,Ness County,0,0,0
Kansas,Norton County,732,274,458
Kansas,Osage County,0,0,0
Kansas,Osborne County,0,0,0
Kansas,Ottawa County,0,0,0
Kansas,Pawnee County,372,151,221
Kansas,Phillips County,0,0,0
Kansas,Pottawatomie County,0,0,0
Kansas,Pratt County,0,0,0
Kansas,Rawlins County,0,0,0
Kansas,Reno County,1783,827,956
Kansas,Republic County,0,0,0
Kansas,Rice County,0,0,0
Kansas,Riley County,0,0,0
Kansas,Rooks County,0,0,0
Kansas,Rush County,0,0,0
Kansas,Russell County,0,0,0
Kansas,Saline County,0,0,0
Kansas,Scott County,0,0,0
Kansas,Sedgwick County,253,112,141
Kansas,Seward County,0,0,0
Kansas,Shawnee County,560,235,325
Kansas,Sheridan County,0,0,0
Kansas,Sherman County,0,0,0
Kansas,Smith County,0,0,0
Kansas,Stafford County,0,0,0
Kansas,Stanton County,0,0,0
Kansas,Stevens County,0,0,0
Kansas,Sumner County,0,0,0
Kansas,Thomas County,0,0,0
Kansas,Trego County,0,0,0
Kansas,Wabaunsee County,0,0,0
Kansas,Wallace County,0,0,0
Kansas,Washington County,0,0,0
Kansas,Wichita County,0,0,0
Kansas,Wilson County,0,0,0
Kansas,Woodson County,0,0,0
Kansas,Wyandotte County,0,0,0
