sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adams County,17001,-1,-1,883,-1,7,32,1.6,1437,234,350,11.1,7.1,16,41,23,13,8,27,1,64,18,64,46,6,22,71,24,41,10,20,12,37,16,35,5,16,15,0,0,1,12,53,37,49,61,27,12,9,8,14,49,-1,-1,-1,-1,-1,IL,-1,-1,84,16,84,0,0
9,1,All HUD,-1,Alexander County,17003,-1,-1,507,-1,5,25,2.1,1059,175,417,9.1,4.4,34,38,11,8,8,27,13,56,18,82,69,7,38,75,44,25,52,17,19,47,14,19,1,82,82,0,0,0,3,68,7,152,46,22,32,9,53,28,38,-1,-1,-1,-1,-1,IL,-1,-1,18,82,18,0,0
9,1,All HUD,-1,Bond County,17005,-1,-1,184,-1,4,29,1.5,280,204,336,11.0,7.3,9,49,21,15,7,14,2,82,24,90,67,9,8,73,13,67,26,36,3,32,24,42,5,11,8,0,1,2,6,59,82,74,78,10,12,4,15,11,64,-1,-1,-1,-1,-1,IL,-1,-1,89,11,89,0,0
9,1,All HUD,-1,Boone County,17007,-1,-1,499,-1,7,13,1.7,828,261,474,12.8,8.0,13,28,31,15,12,19,0,73,25,95,67,5,29,83,31,29,14,14,11,29,9,51,11,19,13,0,0,6,35,57,98,50,59,34,8,5,24,11,56,-1,-1,-1,-1,-1,IL,-1,-1,81,19,81,0,0
9,1,All HUD,-1,Brown County,17009,-1,-1,119,-1,6,26,1.3,156,207,216,10.5,8.1,10,52,24,8,7,16,0,81,23,80,55,4,9,51,13,71,24,46,7,54,15,24,3,3,2,1,0,0,4,57,49,8,86,11,3,1,32,9,56,-1,-1,-1,-1,-1,IL,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Bureau County,17011,-1,-1,309,-1,5,25,1.5,464,249,283,12.2,8.3,10,33,35,12,10,18,2,76,24,83,59,4,16,71,17,47,7,20,5,33,17,45,13,3,1,0,0,2,3,60,25,13,77,9,14,3,4,6,67,-1,-1,-1,-1,-1,IL,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Calhoun County,17013,-1,-1,31,-1,2,23,2.3,72,177,521,9.4,3.9,26,45,23,6,0,42,0,35,13,100,100,13,45,77,48,22,100,15,16,61,10,13,3,0,0,0,0,0,107,44,100,-2,0,61,39,48,2,7,45,-1,-1,-1,-1,-1,IL,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Carroll County,17015,-1,-1,91,-1,6,36,1.5,136,254,228,12.5,8.3,7,33,32,20,9,20,3,76,29,89,57,4,19,75,21,35,7,13,7,29,5,59,12,3,2,0,0,1,1,51,93,0,76,11,13,2,8,16,64,-1,-1,-1,-1,-1,IL,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Cass County,17017,-1,-1,78,-1,5,46,2.7,212,224,344,12.8,4.6,21,35,15,10,19,42,1,50,24,82,62,33,23,64,40,38,78,17,14,62,13,12,0,13,13,0,0,0,3,28,12,2,29,31,40,5,11,11,52,-1,-1,-1,-1,-1,IL,-1,-1,87,13,87,0,0
9,1,All HUD,-1,Champaign County,17019,-1,-1,2273,-1,6,23,2.4,5350,265,498,11.6,5.1,19,36,23,12,10,33,6,50,20,97,79,9,40,81,45,27,24,12,8,52,15,25,5,63,61,0,0,2,29,64,96,58,42,25,33,8,34,17,39,-1,-1,-1,-1,-1,IL,-1,-1,37,63,37,0,0
