gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,ME Maine,ME Kennebec County 23011,9,S236/BMIR,7,,Kennebec County,23011,95,-5,97,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,ME,,,kennebec me,-5,-5,0,0
County,ME Maine,ME Somerset County 23025,9,Project Based Section 8,5,,Somerset County,23025,175,95,167,100,6,22,1.7,283,247,721,10575,6240,9,41,34,10,7,8,4,84,27,96,63,7,22,74,25,39,23,19,6,31,16,47,6,4,1,1,-1,75,-1,2,1,3,1,-1,66,66,110,60,25,15,8,16,4,65,,,,,,ME,,,somerset me,4,75,21,0
County,ME Maine,ME York County 23031,9,202/PRAC,8,,York County,23031,246,99,248,100,6,12,1.0,255,339,299,15390,14967,-1,13,40,29,18,1,-1,99,30,99,56,-1,-1,85,-1,-1,11,11,-1,-1,-1,100,18,3,0,0,0,78,-1,2,-1,2,1,-1,65,27,31,100,-1,-1,-1,9,5,57,,,,,,ME,,,york me,3,78,19,0
County,ME Maine,ME Penobscot County 23019,9,202/PRAC,8,,Penobscot County,23019,35,100,34,97,9,-1,1.0,34,338,228,14944,14944,-1,18,29,35,18,-1,-1,100,34,91,41,-1,-1,82,-1,-1,3,3,-1,-1,-1,100,12,0,-1,-1,-1,85,-1,-1,-1,0,0,-1,44,100,43,100,-1,-1,-1,27,7,48,,,,,,ME,,,penobscot me,0,85,15,0
County,ME Maine,ME Waldo County 23027,9,Project Based Section 8,5,,Waldo County,23027,84,97,85,100,6,13,1.9,160,293,647,12546,6665,6,29,38,19,8,16,1,82,30,95,49,11,13,76,18,55,51,33,2,33,16,48,7,4,-1,2,-1,81,-1,1,-1,1,1,-1,88,28,32,49,27,24,19,23,4,57,,,,,,ME,,,waldo me,4,81,15,0
County,ME Maine,ME Cumberland County 23005,9,811/PRAC,9,,Cumberland County,23005,53,98,51,98,5,18,1.0,53,272,512,11615,11176,-1,50,40,4,6,2,-1,96,22,100,88,-1,-1,51,-1,100,100,100,6,37,33,24,-1,2,-1,-1,-1,84,-1,2,-1,2,0,-1,108,8,26,90,10,-1,8,18,16,47,,,,,,ME,,,cumberland me,2,84,14,0
County,ME Maine,ME Sagadahoc County 23023,9,Project Based Section 8,5,,Sagadahoc County,23023,261,98,262,100,5,13,1.6,421,295,729,12623,7856,5,41,27,14,14,19,2,76,23,98,77,7,16,71,21,57,32,30,5,32,21,42,3,5,0,2,1,81,0,1,-1,2,2,-1,77,62,67,61,24,15,12,15,5,58,,,,,,ME,,,sagadahoc me,5,81,14,0
County,ME Maine,ME Sagadahoc County 23023,9,202/PRAC,8,,Sagadahoc County,23023,27,97,28,100,5,18,1.0,29,374,417,16247,15687,-1,11,39,29,21,-1,-1,100,32,93,50,-1,-1,79,-1,-1,4,3,-1,-1,-1,100,14,0,-1,-1,-1,86,-1,-1,-1,0,0,-1,47,100,29,100,-1,-1,-1,5,5,75,,,,,,ME,,,sagadahoc me,0,86,14,0
County,ME Maine,ME York County 23031,9,811/PRAC,9,,York County,23031,28,99,28,100,6,11,1.1,30,267,605,11495,10728,-1,54,32,11,4,-1,-1,100,24,100,86,-1,-1,39,-1,100,100,97,-1,36,39,25,-1,4,4,-1,-1,82,-1,-1,-1,0,0,-1,47,50,30,100,-1,-1,-1,7,4,64,,,,,,ME,,,york me,4,82,14,0
County,ME Maine,ME MISSING 23XXX,9,Housing Choice Vouchers,3,,Missing County,23XXX,72,86,66,100,3,3,1.9,123,7,706,10462,5614,8,47,23,17,5,11,2,70,-1,-1,-1,6,27,62,29,56,100,35,8,58,29,6,-1,6,2,2,2,86,-1,2,-1,2,2,22,12,2,42,65,9,3,3,-1,-1,-1,,,,,,ME,,,missing me,6,86,8,0
