sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adams County,8001,-1,-1,3707,-1,5,17,2.5,9143,248,614,11.0,4.6,25,35,19,11,10,26,5,60,17,99,86,13,40,83,49,29,26,13,10,53,12,25,3,61,16,1,2,42,26,59,86,38,32,33,35,13,45,13,45,-1,-1,-1,-1,-1,CO,-1,-1,39,61,39,0,0
9,1,All HUD,-1,Alamosa County,8003,-1,-1,269,-1,5,29,2.1,560,197,339,9.3,4.5,18,51,22,4,5,29,5,62,18,85,72,16,28,70,34,39,62,25,12,43,17,28,1,71,1,1,0,69,19,57,97,-2,35,34,31,17,49,22,47,-1,-1,-1,-1,-1,CO,-1,-1,29,71,29,0,0
9,1,All HUD,-1,Arapahoe County,8005,-1,-1,4530,-1,5,19,2.3,10242,275,601,11.7,5.3,19,38,20,11,12,25,8,60,19,98,83,12,34,79,42,35,23,16,6,50,13,31,4,56,38,1,5,11,27,57,75,31,39,32,29,12,33,9,41,-1,-1,-1,-1,-1,CO,-1,-1,44,56,44,0,0
9,1,All HUD,-1,Archuleta County,8007,-1,-1,97,-1,6,16,1.8,172,252,433,11.1,6.3,9,44,29,12,5,22,3,73,25,92,68,3,28,76,28,44,12,18,8,32,16,43,7,42,0,1,1,40,20,69,31,16,43,12,44,29,19,11,59,-1,-1,-1,-1,-1,CO,-1,-1,58,42,58,0,0
9,1,All HUD,-1,Baca County,8009,-1,-1,45,-1,7,7,1.1,48,215,344,12.1,11.4,2,42,33,9,13,0,0,100,25,69,56,0,0,67,0,100,12,35,2,9,16,73,16,4,0,0,0,4,-2,60,0,0,100,0,0,0,6,10,41,-1,-1,-1,-1,-1,CO,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Bent County,8011,-1,-1,129,-1,5,27,2.2,278,189,426,8.9,4.1,24,50,14,5,7,18,5,69,16,78,67,16,35,75,44,43,44,21,10,52,12,26,3,56,1,0,1,54,12,56,54,0,26,34,40,25,37,19,54,-1,-1,-1,-1,-1,CO,-1,-1,44,56,44,0,0
9,1,All HUD,-1,Boulder County,8013,-1,-1,3302,-1,5,18,2.0,6643,263,528,12.3,6.3,12,38,23,14,12,27,5,64,17,98,90,14,23,72,31,50,27,23,6,47,18,29,4,31,2,1,1,26,26,68,65,23,40,32,28,20,21,13,43,-1,-1,-1,-1,-1,CO,-1,-1,69,31,69,0,0
9,1,All HUD,-1,Chaffee County,8015,-1,-1,149,-1,6,18,1.4,208,270,366,11.9,8.5,3,42,31,17,7,13,1,85,26,85,55,3,13,74,14,69,19,33,1,31,20,48,6,13,0,0,0,13,12,61,72,0,64,21,15,17,12,11,52,-1,-1,-1,-1,-1,CO,-1,-1,87,13,87,0,0
9,1,All HUD,-1,Cheyenne County,8017,-1,-1,24,-1,5,38,1.8,42,353,314,24.1,13.8,0,8,21,21,50,63,0,38,54,46,17,21,0,46,4,13,0,5,8,33,21,38,8,4,0,0,0,4,1,27,0,-2,38,8,54,42,9,11,61,-1,-1,-1,-1,-1,CO,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Clear Creek County,8019,-1,-1,11,-1,7,18,1.8,20,318,436,13.9,7.6,0,55,18,9,18,27,0,73,20,73,73,9,18,73,18,70,100,40,9,55,27,9,0,9,0,9,0,0,3,38,82,-2,45,27,27,27,4,4,47,-1,-1,-1,-1,-1,CO,-1,-1,91,9,91,0,0
