gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,CO Colorado,CO Denver County 08031,9,S236/BMIR,7,,Denver County,08031,223,-5,195,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,CO,,,denver co,-5,-5,0,0
County,CO Colorado,CO La Plata County 08067,9,202/PRAC,8,,Plata County,08067,53,92,49,100,7,24,1.0,49,331,261,15294,15294,-1,14,33,39,14,2,-1,98,30,100,51,-1,-1,67,-1,-1,4,4,-1,-1,-1,100,4,2,-1,-1,-1,35,-1,-1,2,2,0,-1,35,-1,-1,100,-1,-1,-1,15,22,40,,,,,,CO,,,plata co,2,35,63,0
County,CO Colorado,CO Denver County 08031,9,811/PRAC,9,,Denver County,08031,102,92,95,100,6,22,1.0,99,243,385,10295,9879,11,52,20,12,5,8,11,78,19,97,87,-1,2,62,2,96,85,92,1,48,38,13,-1,26,14,2,-1,52,-1,7,3,11,0,-1,75,17,34,92,6,2,8,23,45,42,,,,,,CO,,,denver co,26,52,22,0
County,CO Colorado,CO Weld County 08123,9,202/PRAC,8,,Weld County,08123,82,99,82,100,6,18,1.0,86,267,215,12169,11603,2,35,39,20,4,-1,2,98,27,99,63,-1,-1,67,-1,-1,2,2,-1,-1,-1,100,10,55,-1,-1,-1,23,-1,5,50,55,0,-1,65,-1,-1,100,-1,-1,-1,37,78,37,,,,,,CO,,,weld co,55,23,22,0
County,CO Colorado,CO Mesa County 08077,9,811/PRAC,9,,Mesa County,08077,15,97,14,97,9,21,1.0,14,273,305,11333,11333,-1,50,36,14,-1,7,-1,93,26,100,64,-1,-1,57,-1,100,100,100,-1,43,21,36,-1,0,-1,-1,-1,79,-1,-1,-1,0,0,-1,92,-1,-1,100,-1,-1,-1,23,21,60,,,,,,CO,,,mesa co,0,79,21,0
County,CO Colorado,CO Delta County 08029,9,202/PRAC,8,,Delta County,08029,41,82,32,96,6,22,1.0,33,328,519,14366,13931,3,28,31,22,16,-1,-1,100,35,88,34,-1,-1,78,-1,-1,22,21,-1,-1,-1,100,16,3,-1,-1,-1,78,-1,3,-1,3,0,-1,48,-1,-1,100,-1,-1,-1,20,27,47,,,,,,CO,,,delta co,3,78,19,0
County,CO Colorado,CO Montrose County 08085,9,202/PRAC,8,,Montrose County,08085,96,94,94,100,6,16,1.0,97,317,410,14308,13866,1,20,34,40,4,-1,1,99,35,97,30,-1,-1,79,-1,-1,10,10,-1,-1,-1,100,23,11,1,4,2,73,-1,-1,3,3,1,-1,58,-1,-1,100,-1,-1,-1,20,23,62,,,,,,CO,,,montrose co,11,73,16,0
County,CO Colorado,CO Adams County 08001,9,811/PRAC,9,,Adams County,08001,19,98,19,100,5,16,1.0,19,270,387,11262,11262,-1,47,42,11,-1,-1,-1,100,21,100,89,-1,-1,42,-1,100,100,100,5,21,58,16,-1,32,21,-1,-1,53,-1,-1,11,11,0,-1,28,-1,-1,100,-1,-1,-1,35,76,53,,,,,,CO,,,adams co,32,53,15,0
County,CO Colorado,CO Fremont County 08043,9,Project Based Section 8,5,,Fremont County,08043,145,97,145,100,6,17,1.0,148,278,627,12316,12067,1,40,30,23,5,1,1,99,30,96,57,-1,1,71,-1,100,14,32,1,11,10,78,9,14,1,2,1,71,-1,3,6,10,2,-1,60,-1,-1,100,-1,-1,-1,20,12,67,,,,,,CO,,,fremont co,14,71,15,0
County,CO Colorado,CO Pueblo County 08101,9,202/PRAC,8,,Pueblo County,08101,95,99,90,95,7,6,1.0,92,263,167,12149,11885,-1,41,36,20,3,1,1,98,30,99,58,-1,-1,70,-1,-1,18,17,-1,-1,-1,100,14,39,2,-1,1,49,-1,32,3,36,1,-1,75,1,25,100,-1,-1,-1,40,55,33,,,,,,CO,,,pueblo co,39,49,12,0
