sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Alachua County,12001,-1,-1,3727,-1,5,20,2.5,9214,253,494,10.9,4.4,21,37,20,11,11,36,8,54,23,95,73,9,50,84,57,25,48,13,17,53,15,15,1,79,73,0,0,6,9,58,81,66,27,38,35,13,51,30,36,-1,-1,-1,-1,-1,FL,-1,-1,alachua fl,21,79,21,0,0
9,1,All HUD,-1,Baker County,12003,-1,-1,315,-1,5,28,2.2,707,240,399,11.1,5.0,11,46,19,15,10,27,3,69,26,95,69,10,39,83,44,34,63,21,12,44,14,30,0,22,21,0,0,1,8,43,75,96,20,43,37,32,11,12,47,-1,-1,-1,-1,-1,FL,-1,-1,baker fl,78,22,78,0,0
9,1,All HUD,-1,Bay County,12005,-1,-1,2107,-1,5,28,2.2,4687,239,456,10.6,4.8,21,37,22,12,8,28,4,62,24,95,69,7,43,85,47,27,28,13,13,48,14,25,2,50,45,0,1,4,7,46,89,64,31,35,34,15,30,20,43,-1,-1,-1,-1,-1,FL,-1,-1,bay fl,50,50,50,0,0
9,1,All HUD,-1,Bradford County,12007,-1,-1,149,-1,6,19,2.5,370,236,523,9.4,3.8,22,45,19,9,5,34,3,62,23,97,77,14,50,93,64,25,39,12,25,46,17,12,1,64,63,0,0,1,16,55,100,82,7,47,45,30,32,18,49,-1,-1,-1,-1,-1,FL,-1,-1,bradford fl,36,64,36,0,0
9,1,All HUD,-1,Brevard County,12009,-1,-1,4364,-1,5,19,2.2,9786,283,467,11.8,5.3,13,38,23,15,12,26,7,64,25,96,69,9,38,83,45,32,29,15,9,46,12,32,6,61,52,0,0,8,10,57,83,50,41,28,30,10,32,20,44,-1,-1,-1,-1,-1,FL,-1,-1,brevard fl,39,61,39,0,0
9,1,All HUD,-1,Broward County,12011,-1,-1,14469,-1,5,14,2.7,39190,305,779,12.9,4.8,16,35,19,12,18,34,7,56,23,94,72,15,43,87,56,21,28,12,5,57,11,27,3,87,72,0,0,15,22,73,91,53,31,36,33,7,66,21,36,-1,-1,-1,-1,-1,FL,-1,-1,broward fl,13,87,13,0,0
9,1,All HUD,-1,Calhoun County,12013,-1,-1,99,-1,5,35,2.4,240,212,422,9.7,4.0,27,33,19,13,7,40,2,58,26,91,65,12,45,89,57,17,33,10,20,49,9,21,0,61,61,0,0,0,10,48,100,84,15,42,42,25,17,12,27,-1,-1,-1,-1,-1,FL,-1,-1,calhoun fl,39,61,39,0,0
9,1,All HUD,-1,Charlotte County,12015,-1,-1,607,-1,5,25,1.6,978,272,494,12.6,7.9,4,34,35,16,10,17,3,79,32,91,50,5,18,82,22,38,9,14,4,25,9,62,12,26,13,0,0,12,6,42,71,32,68,18,14,6,11,12,48,-1,-1,-1,-1,-1,FL,-1,-1,charlotte fl,74,26,74,0,0
9,1,All HUD,-1,Citrus County,12017,-1,-1,168,-1,4,18,1.7,285,276,309,10.9,6.4,7,45,35,8,6,17,4,77,32,93,57,6,20,69,22,72,67,48,1,54,22,23,2,17,10,0,0,8,9,71,84,27,46,32,23,23,8,12,60,-1,-1,-1,-1,-1,FL,-1,-1,citrus fl,83,17,83,0,0
9,1,All HUD,-1,Clay County,12019,-1,-1,364,-1,4,26,2.5,920,279,524,11.9,4.7,16,34,23,13,15,35,1,61,23,96,74,11,50,87,58,29,53,16,13,54,13,19,3,54,40,1,2,12,9,47,100,118,29,31,40,10,22,10,61,-1,-1,-1,-1,-1,FL,-1,-1,clay fl,46,54,46,0,0
