Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2018-12-31 00:00:00,County,FL Florida,FL Alachua County 12001,9,Summary of All HUD Programs,1,,Alachua County,12001,4692,82,3936,100,6,11,2.4,9346,317,649,12656,5330,16,30,22,14,19,30,2,63,22,96,77,3,45,75,46,31,65,20,5,53,21,22,1,78,72,0,0,21,1,4,1,6,0,20,90,87,170,29,39,32,19,32,58,47,,,,,,FL,,,alachua fl,79,21,0,0
2018-12-31 00:00:00,County,FL Florida,FL Alachua County 12001,9,Public Housing,2,,Alachua County,12001,902,91,824,100,5,11,2.8,2302,287,632,13077,4681,20,29,18,12,20,35,1,62,21,96,78,4,57,88,59,22,70,17,5,62,14,19,1,90,87,-1,0,10,0,3,-1,3,1,19,91,65,196,30,26,43,9,33,63,57,,,,,,FL,,,alachua fl,90,10,0,0
2018-12-31 00:00:00,County,FL Florida,FL Alachua County 12001,9,Housing Choice Vouchers,3,,Alachua County,12001,2673,74,2014,100,5,11,2.4,4814,371,632,13632,5703,10,28,25,15,22,30,1,62,23,95,73,3,42,69,42,37,84,25,1,53,25,21,0,75,70,0,0,25,1,4,0,5,0,21,96,97,195,21,45,33,28,33,56,40,,,,,,FL,,,alachua fl,75,25,0,0
2018-12-31 00:00:00,County,FL Florida,FL Alachua County 12001,9,Mod Rehab,4,,Alachua County,12001,0,-5,28,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,FL,,,alachua fl,-5,-5,0,0
2018-12-31 00:00:00,County,FL Florida,FL Alachua County 12001,9,Project Based Section 8,5,,Alachua County,12001,1095,96,1053,100,6,11,2.1,2179,238,702,10552,5099,23,33,19,13,11,26,3,68,19,98,82,3,44,77,44,23,33,13,12,46,16,26,3,75,63,0,1,22,1,6,4,11,1,-1,78,86,102,40,38,22,10,29,58,50,,,,,,FL,,,alachua fl,78,22,0,0
2018-12-31 00:00:00,County,FL Florida,FL Alachua County 12001,9,811/PRAC,9,,Alachua County,12001,21,93,17,85,5,29,1.4,23,204,241,8904,6581,-1,80,13,-1,7,12,-1,76,17,100,94,-1,18,71,18,100,100,74,-1,24,59,18,-1,82,82,-1,-1,18,-1,-1,-1,0,0,-1,46,100,69,76,24,-1,-1,29,70,71,,,,,,FL,,,alachua fl,82,18,0,0
2018-12-31 00:00:00,County,FL Florida,FL Baker County 12003,9,Summary of All HUD Programs,1,,Baker County,12003,329,90,297,100,5,13,2.6,758,314,519,13762,5392,10,28,23,15,24,37,-1,57,26,92,66,5,52,85,53,28,62,15,8,52,17,23,2,38,35,0,1,61,0,1,0,2,1,15,72,75,111,18,38,45,20,16,16,59,,,,,,FL,,,baker fl,39,61,0,0
2018-12-31 00:00:00,County,FL Florida,FL Baker County 12003,9,Public Housing,2,,Baker County,12003,80,94,73,97,7,16,2.6,188,318,415,14850,5766,9,26,33,10,23,32,-1,64,28,86,70,5,40,86,41,34,61,19,1,49,18,32,3,32,32,-1,-1,68,-1,-1,-1,0,0,15,69,-1,-1,27,29,44,14,16,15,62,,,,,,FL,,,baker fl,32,68,0,0
2018-12-31 00:00:00,County,FL Florida,FL Baker County 12003,9,Housing Choice Vouchers,3,,Baker County,12003,147,83,121,99,5,12,2.7,323,336,531,13937,5221,8,29,22,13,28,34,-1,59,26,93,65,2,60,83,57,33,58,15,5,55,19,21,2,40,38,-1,-1,60,-1,2,-1,2,2,14,73,100,122,7,32,60,28,17,17,54,,,,,,FL,,,baker fl,40,60,0,0
2018-12-31 00:00:00,County,FL Florida,FL Baker County 12003,9,Project Based Section 8,5,,Baker County,12003,102,97,103,100,5,12,2.4,247,287,582,12787,5332,13,30,17,20,19,45,-1,50,25,95,65,7,52,86,56,18,70,12,17,50,14,19,1,41,35,1,2,58,1,1,1,3,1,-1,73,100,97,22,50,27,14,16,15,62,,,,,,FL,,,baker fl,42,58,0,0
