gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,AL Alabama,AL Jefferson County 01073,9,Mod Rehab,4,,Jefferson County,01073,0,-5,36,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AL,,,jefferson al,-5,-5,0,0
County,AL Alabama,AL Lauderdale County 01077,9,S236/BMIR,7,,Lauderdale County,01077,94,-5,42,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AL,,,lauderdale al,-5,-5,0,0
County,AL Alabama,AL Mobile County 01097,9,S236/BMIR,7,,Mobile County,01097,127,-5,50,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AL,,,mobile al,-5,-5,0,0
County,AL Alabama,AL Russell County 01113,9,S236/BMIR,7,,Russell County,01113,64,-5,21,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AL,,,russell al,-5,-5,0,0
County,AL Alabama,AL Tuscaloosa County 01125,9,S236/BMIR,7,,Tuscaloosa County,01125,69,-5,52,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AL,,,tuscaloosa al,-5,-5,0,0
County,AL Alabama,AL Limestone County 01083,9,202/PRAC,8,,Limestone County,01083,55,98,57,100,6,16,1.0,58,280,171,13193,12965,-1,26,46,21,7,-1,-1,100,27,98,70,-1,-1,75,-1,-1,30,29,-1,-1,-1,100,21,12,11,-1,-1,77,-1,2,-1,2,0,-1,57,-1,-1,100,-1,-1,-1,20,27,64,,,,,,AL,,,limestone al,12,77,11,0
County,AL Alabama,AL Colbert County 01033,9,811/PRAC,9,,Colbert County,01033,15,95,15,100,6,27,1.1,16,242,230,10264,9623,-1,73,20,7,-1,-1,-1,100,28,100,73,-1,-1,60,-1,100,100,94,-1,27,53,20,-1,20,20,-1,-1,73,-1,-1,-1,0,0,-1,40,7,70,93,7,-1,7,19,35,66,,,,,,AL,,,colbert al,20,73,7,0
County,AL Alabama,AL Baldwin County 01003,9,811/PRAC,9,,Baldwin County,01003,32,96,33,100,8,24,1.0,34,244,244,10497,10188,3,58,24,12,3,-1,-1,100,24,100,82,-1,-1,52,-1,100,100,100,3,39,42,15,-1,24,24,-1,-1,70,-1,-1,-1,0,3,-1,62,100,54,100,-1,-1,-1,19,25,72,,,,,,AL,,,baldwin al,24,70,6,0
County,AL Alabama,AL Madison County 01089,9,811/PRAC,9,,Madison County,01089,23,96,22,99,6,14,1.0,22,237,153,10310,10310,-1,55,45,-1,-1,-1,-1,100,21,100,95,-1,-1,59,-1,100,100,100,-1,32,45,23,-1,36,36,-1,-1,59,-1,-1,-1,0,0,-1,63,-1,-1,100,-1,-1,-1,30,52,55,,,,,,AL,,,madison al,36,59,5,0
County,AL Alabama,AL Etowah County 01055,9,Project Based Section 8,5,,Etowah County,01055,548,93,530,100,6,26,2.0,1076,206,521,9292,4577,13,47,22,13,5,22,1,66,25,94,68,5,44,82,46,40,57,22,16,46,22,16,1,44,41,0,-1,52,1,1,1,3,1,-1,60,80,113,36,36,28,15,29,39,62,,,,,,AL,,,etowah al,44,52,4,0
