Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,WV West Virginia,WV Doddridge County 54017,9,Summary of All HUD Programs,1,,Doddridge County,54017,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,WV,,,doddridge wv,-4,-4,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Pendleton County 54071,9,Summary of All HUD Programs,1,,Pendleton County,54071,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,WV,,,pendleton wv,-4,-4,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Pocahontas County 54075,9,Summary of All HUD Programs,1,,Pocahontas County,54075,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,WV,,,pocahontas wv,-4,-4,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Fayette County 54019,9,Summary of All HUD Programs,1,,Fayette County,54019,711,91,653,100,6,17,1.9,1270,257,544,10046,5165,14,42,23,14,8,19,1,69,24,95,70,4,33,69,32,34,38,21,7,40,22,32,2,12,11,0,-1,78,90.0,-1,1,0,1,1,11,73,82,118,40,34,26,19,22,10,77,,,,,,WV,,,fayette wv,18,82,0,1
2019-12-31 00:00:00,County,WV West Virginia,WV Morgan County 54065,9,Summary of All HUD Programs,1,,Morgan County,54065,26,87,23,100,6,22,1.7,39,263,555,10466,6172,14,38,33,-1,14,13,4,65,21,96,78,-1,39,87,39,36,22,21,9,39,13,39,4,4,4,-1,-1,91,95.0,-1,-1,-1,0,0,27,70,96,116,26,70,4,39,15,4,76,,,,,,WV,,,morgan wv,0,100,0,1
2019-12-31 00:00:00,County,WV West Virginia,WV Tucker County 54093,9,Summary of All HUD Programs,1,,Tucker County,54093,94,99,94,100,7,18,1.4,132,284,374,12589,8965,3,45,24,19,9,10,1,86,31,91,62,1,14,64,14,64,63,49,1,26,21,52,5,6,1,4,-1,89,95.0,-1,1,-1,1,1,6,69,99,102,64,22,14,16,15,2,80,,,,,,WV,,,tucker wv,11,89,0,1
2019-12-31 00:00:00,County,WV West Virginia,WV Lewis County 54041,9,Summary of All HUD Programs,1,,Lewis County,54041,299,95,287,100,6,24,1.4,414,269,488,11949,8284,9,44,21,15,11,11,2,86,30,89,62,3,15,66,15,62,61,44,6,28,24,41,3,1,-1,0,0,95,96.0,-1,0,-1,0,0,5,68,80,78,66,21,14,15,25,3,68,,,,,,WV,,,lewis wv,2,98,0,1
2019-12-31 00:00:00,County,WV West Virginia,WV Upshur County 54097,9,Summary of All HUD Programs,1,,Upshur County,54097,442,100,450,100,5,27,1.9,851,270,489,11979,6334,15,37,22,15,11,22,1,76,28,90,64,8,26,73,29,46,54,28,8,36,23,33,2,1,1,-1,-1,95,96.0,-1,-1,-1,0,0,4,62,62,82,48,23,29,13,27,3,68,,,,,,WV,,,upshur wv,5,95,0,1
2019-12-31 00:00:00,County,WV West Virginia,WV Wetzel County 54103,9,Summary of All HUD Programs,1,,Wetzel County,54103,295,90,257,97,6,19,1.8,459,254,523,10177,5698,20,36,26,13,5,19,1,79,25,96,70,6,26,73,30,44,44,27,8,39,23,30,3,1,0,-1,0,95,96.0,-1,0,-1,0,0,6,69,98,91,35,49,16,25,23,2,70,,,,,,WV,,,wetzel wv,5,95,0,1
2019-12-31 00:00:00,County,WV West Virginia,WV Mason County 54053,9,Summary of All HUD Programs,1,,Mason County,54053,505,90,453,99,6,20,1.8,826,269,463,12322,6758,12,35,22,17,15,19,3,73,30,87,61,4,28,75,26,39,41,23,6,34,21,39,3,3,2,0,0,94,97.0,0,0,0,1,1,5,68,69,119,46,31,23,17,18,4,76,,,,,,WV,,,mason wv,6,94,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Pleasants County 54073,9,Summary of All HUD Programs,1,,Pleasants County,54073,51,97,49,99,6,12,1.6,79,275,453,11604,7198,10,42,29,6,13,14,-1,84,28,92,67,2,18,57,14,69,59,42,2,33,31,35,-1,0,-1,-1,-1,98,98.0,-1,-1,-1,0,0,-1,85,33,160,67,20,12,8,16,3,73,,,,,,WV,,,pleasants wv,2,98,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Preston County 54077,9,Summary of All HUD Programs,1,,Preston County,54077,270,94,271,100,5,25,1.9,516,266,543,11133,5847,17,36,21,14,13,24,1,68,19,98,82,6,34,78,35,30,64,23,8,46,21,25,0,1,1,-1,-1,97,98.0,-1,0,-1,0,0,6,54,97,104,27,48,25,28,16,2,74,,,,,,WV,,,preston wv,3,97,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Ohio County 54069,9,Summary of All HUD Programs,1,,Ohio County,54069,2027,91,1716,93,6,18,1.6,2678,272,506,11931,7645,11,36,24,14,14,21,1,70,25,94,70,2,20,66,20,45,36,28,5,37,22,36,4,15,14,0,0,83,98.0,0,1,0,1,1,9,76,57,106,68,18,14,10,21,13,58,,,,,,WV,,,ohio wv,17,83,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Kanawha County 54039,9,Summary of All HUD Programs,1,,Kanawha County,54039,5612,97,5384,99,6,19,1.9,9978,289,551,11744,6337,14,33,23,14,15,24,1,67,24,93,70,3,33,72,32,36,42,22,8,42,21,29,1,33,31,0,0,65,98.0,0,1,0,1,2,9,73,73,165,45,32,23,18,25,22,61,,,,,,WV,,,kanawha wv,35,65,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Braxton County 54007,9,Summary of All HUD Programs,1,,Braxton County,54007,105,88,92,99,7,22,1.7,152,273,517,11126,6734,6,51,18,19,6,7,1,88,27,96,68,4,15,70,16,67,62,43,1,26,22,51,2,1,1,-1,-1,98,99.0,-1,-1,-1,0,0,12,72,64,124,61,23,16,10,20,2,72,,,,,,WV,,,braxton wv,2,98,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Lincoln County 54043,9,Summary of All HUD Programs,1,,Lincoln County,54043,332,96,322,100,6,33,1.9,597,224,419,8710,4698,10,51,26,10,3,13,2,65,21,99,78,5,29,63,25,42,55,27,7,44,21,27,1,1,0,-1,0,98,99.0,-1,-1,-1,0,0,4,49,96,123,40,43,16,23,27,1,68,,,,,,WV,,,lincoln wv,2,98,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Jackson County 54035,9,Summary of All HUD Programs,1,,Jackson County,54035,952,65,634,100,5,30,2.0,1253,271,440,11547,5842,13,35,22,17,12,25,0,70,25,95,69,7,32,74,32,40,45,23,11,44,20,26,2,2,1,1,0,97,99.0,-1,1,-1,1,1,4,59,91,130,30,40,30,27,17,3,70,,,,,,WV,,,jackson wv,3,97,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Logan County 54045,9,Summary of All HUD Programs,1,,Logan County,54045,509,90,469,100,6,24,1.8,835,229,486,8782,4933,24,44,20,9,4,11,3,78,21,97,79,5,28,76,29,38,70,28,7,43,24,26,1,4,4,-1,-1,95,99.0,-1,-1,-1,0,0,8,59,72,147,40,42,19,26,26,5,68,,,,,,WV,,,logan wv,5,95,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Mingo County 54059,9,Summary of All HUD Programs,1,,Mingo County,54059,752,95,726,100,6,22,1.9,1349,244,502,10398,5596,15,45,22,10,7,17,2,75,25,94,73,6,27,71,27,47,80,33,8,40,25,26,0,6,6,0,-1,93,99.0,-1,0,-1,0,1,11,64,84,126,47,28,25,20,33,7,58,,,,,,WV,,,mingo wv,7,93,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Wood County 54107,9,Summary of All HUD Programs,1,,Wood County,54107,2100,93,1956,100,5,23,1.8,3532,280,476,11713,6486,12,34,28,16,10,22,1,73,26,95,65,4,29,72,28,43,33,24,8,40,19,33,3,6,4,1,1,93,99.0,0,1,0,1,2,6,63,75,118,46,34,20,19,20,5,70,,,,,,WV,,,wood wv,7,93,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Brooke County 54009,9,Summary of All HUD Programs,1,,Brooke County,54009,503,80,421,100,6,13,1.3,536,319,458,14088,11065,4,31,28,20,18,12,2,85,30,92,57,2,7,70,8,66,29,37,2,12,29,57,6,7,6,0,-1,92,99.0,-1,0,-1,0,0,3,79,49,122,87,8,5,2,14,4,77,,,,,,WV,,,brooke wv,8,92,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Harrison County 54033,9,Summary of All HUD Programs,1,,Harrison County,54033,1395,97,1383,100,6,29,1.7,2371,283,462,11967,6980,13,36,23,15,13,21,1,75,23,96,74,6,22,66,24,44,56,30,7,38,24,31,2,7,5,0,0,92,99.0,1,1,0,2,0,4,64,70,93,53,30,17,16,21,8,68,,,,,,WV,,,harrison wv,8,92,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Putnam County 54079,9,Summary of All HUD Programs,1,,Putnam County,54079,507,100,499,99,6,18,2.1,1071,340,537,12941,6030,8,34,22,17,19,24,2,68,22,99,75,3,40,82,38,40,39,21,5,46,18,31,2,8,8,-1,0,91,99.0,-1,0,-1,0,1,9,71,97,167,30,31,39,21,10,5,75,,,,,,WV,,,putnam wv,9,91,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Greenbrier County 54025,9,Summary of All HUD Programs,1,,Greenbrier County,54025,529,92,488,100,6,20,1.6,793,268,488,11194,6889,10,43,25,12,9,16,1,78,28,92,65,3,22,73,23,42,43,27,5,32,22,41,2,9,7,1,-1,90,99.0,0,1,-1,1,1,10,72,68,106,52,29,19,19,16,7,71,,,,,,WV,,,greenbrier wv,10,90,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Marion County 54049,9,Summary of All HUD Programs,1,,Marion County,54049,880,92,843,100,6,22,1.9,1563,281,571,11538,6223,12,36,26,15,11,23,1,71,24,96,71,5,27,67,27,40,39,24,6,37,21,36,1,17,15,1,1,82,99.0,0,0,0,1,1,6,64,84,97,50,28,22,14,38,17,58,,,,,,WV,,,marion wv,18,82,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Monongalia County 54061,9,Summary of All HUD Programs,1,,Monongalia County,54061,906,95,903,100,6,22,1.9,1732,289,517,11484,5987,13,36,24,15,13,23,1,69,20,99,81,6,29,69,30,44,51,28,5,45,23,27,1,19,17,1,1,80,99.0,-1,0,0,0,1,6,63,91,93,40,38,21,20,21,14,50,,,,,,WV,,,monongalia wv,20,80,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV McDowell County 54047,9,Summary of All HUD Programs,1,,Mcdowell County,54047,244,91,228,100,6,19,1.4,319,224,415,9040,6462,14,60,18,6,3,6,2,88,23,98,83,1,14,68,13,68,73,51,4,34,29,33,2,21,21,-1,-1,78,99.0,-1,1,-1,1,1,12,64,98,101,58,30,12,25,30,23,68,,,,,,WV,,,mcdowell wv,22,78,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Cabell County 54011,9,Summary of All HUD Programs,1,,Cabell County,54011,3218,93,2989,100,5,22,1.9,5675,270,512,11403,6006,13,37,25,13,12,23,2,70,26,93,67,4,31,68,30,37,57,25,6,42,22,30,2,22,20,0,0,77,99.0,1,1,0,2,2,8,72,69,128,43,31,25,18,37,15,57,,,,,,WV,,,cabell wv,23,77,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Berkeley County 54003,9,Summary of All HUD Programs,1,,Berkeley County,54003,1008,92,941,100,5,18,1.7,1619,307,572,13802,8022,9,31,25,15,19,18,1,79,25,94,73,3,25,64,25,48,40,29,5,33,20,42,3,29,26,0,0,70,99.0,0,1,0,2,1,18,75,65,101,59,26,16,9,24,21,57,,,,,,WV,,,berkeley wv,30,70,0,0
2019-12-31 00:00:00,County,WV West Virginia,WV Raleigh County 54081,9,Summary of All HUD Programs,1,,Raleigh County,54081,2275,87,2012,100,6,21,1.9,3858,262,494,10931,5701,15,37,23,14,11,23,1,67,25,94,70,4,34,71,33,37,69,26,7,47,21,25,1,30,28,0,0,69,99.0,1,1,-1,1,3,11,68,86,140,35,39,26,23,19,17,70,,,,,,WV,,,raleigh wv,31,69,0,0
