gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,WV West Virginia,WV Ohio County 54069,9,S236/BMIR,7,,Ohio County,54069,138,-5,82,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,WV,,,ohio wv,-5,-5,0,0
County,WV West Virginia,WV Morgan County 54065,9,Project Based Section 8,5,,Morgan County,54065,15,88,14,100,8,7,2.1,30,200,500,8464,3950,21,50,29,-1,-1,29,-1,64,14,100,100,21,21,79,29,36,-1,13,7,43,29,21,-1,0,-1,-1,-1,64,-1,-1,-1,0,0,-1,81,100,85,-1,100,-1,29,19,4,73,,,,,,WV,,,morgan wv,0,64,36,0
County,WV West Virginia,WV Wirt County 54105,9,Project Based Section 8,5,,Wirt County,54105,32,93,29,98,5,31,1.6,46,273,587,11955,7537,3,38,38,17,3,17,-1,83,30,97,62,7,21,55,28,10,5,7,7,28,-1,66,3,0,-1,-1,-1,76,-1,-1,-1,0,0,-1,62,100,88,69,14,17,-1,12,2,67,,,,,,WV,,,wirt wv,0,76,24,0
County,WV West Virginia,WV Putnam County 54079,9,Project Based Section 8,5,,Putnam County,54079,41,95,38,98,6,11,1.0,38,261,514,11804,11804,-1,45,42,11,3,-1,-1,100,30,97,53,-1,-1,63,-1,100,17,21,-1,-1,5,95,8,0,-1,-1,-1,84,-1,-1,-1,0,0,-1,64,100,48,100,-1,-1,-1,7,10,86,,,,,,WV,,,putnam wv,0,84,16,0
County,WV West Virginia,WV Preston County 54077,9,Project Based Section 8,5,,Preston County,54077,110,95,109,100,5,27,2.2,245,180,658,7915,3521,33,36,21,9,1,35,2,61,16,100,91,21,32,76,42,25,43,13,22,52,13,13,1,3,-1,-1,3,85,-1,-1,-1,0,0,-1,51,100,76,28,50,21,10,12,2,78,,,,,,WV,,,preston wv,3,85,12,0
County,WV West Virginia,WV Monongalia County 54061,9,Project Based Section 8,5,,Monongalia County,54061,254,89,233,100,7,19,1.7,388,252,493,10970,6588,17,40,17,17,9,14,4,82,24,94,71,5,26,72,28,30,27,19,10,25,14,50,8,12,10,0,1,78,-1,0,-1,0,1,-1,67,100,66,64,18,18,3,36,19,46,,,,,,WV,,,monongalia wv,12,78,10,0
County,WV West Virginia,WV Braxton County 54007,9,Project Based Section 8,5,,Braxton County,54007,48,93,42,94,5,12,1.0,44,248,548,10695,10208,5,50,31,12,2,2,-1,98,32,98,55,-1,-1,74,-1,85,50,68,-1,10,38,52,12,2,2,-1,-1,90,-1,-1,-1,0,0,-1,78,19,70,93,7,-1,2,15,2,69,,,,,,WV,,,braxton wv,2,90,8,0
County,WV West Virginia,WV Harrison County 54033,9,Project Based Section 8,5,,Harrison County,54033,462,91,434,100,7,23,1.6,692,253,487,11339,7111,13,34,28,17,7,15,0,84,27,94,63,8,17,71,20,41,31,24,15,27,14,43,6,4,3,0,0,88,-1,0,0,1,1,-1,69,82,61,67,26,7,5,22,7,72,,,,,,WV,,,harrison wv,4,88,8,0
County,WV West Virginia,WV Tyler County 54095,9,202/PRAC,8,,Tyler County,54095,24,98,24,100,5,17,1.0,24,256,316,12207,12207,-1,29,58,8,4,-1,-1,100,36,96,29,-1,-1,79,-1,-1,8,8,-1,-1,-1,100,13,0,-1,-1,-1,92,-1,-1,-1,0,0,-1,42,100,45,100,-1,-1,-1,20,2,81,,,,,,WV,,,tyler wv,0,92,8,0
County,WV West Virginia,WV Wetzel County 54103,9,Project Based Section 8,5,,Wetzel County,54103,205,88,192,100,6,28,1.9,361,215,518,9158,4871,19,48,17,13,4,21,5,72,22,99,79,11,27,72,33,47,22,25,19,42,23,17,1,1,1,-1,-1,91,-1,-1,1,1,0,-1,65,100,82,41,47,12,14,16,2,72,,,,,,WV,,,wetzel wv,1,91,8,0
