State,County_Name,Ttl_Incarc,Ttl_Minority_Incarc,Ttl_White_Incarc
Utah,Beaver County,0,0,0
Utah,Box Elder County,0,0,0
Utah,Cache County,0,0,0
Utah,Carbon County,0,0,0
Utah,Daggett County,0,0,0
Utah,Davis County,0,0,0
Utah,Duchesne County,0,0,0
Utah,Emery County,0,0,0
Utah,Garfield County,0,0,0
Utah,Grand County,0,0,0
Utah,Iron County,0,0,0
Utah,Juab County,0,0,0
Utah,Kane County,0,0,0
Utah,Millard County,0,0,0
Utah,Morgan County,0,0,0
Utah,Piute County,0,0,0
Utah,Rich County,0,0,0
Utah,Salt Lake County,4262,1761,2501
Utah,San Juan County,0,0,0
Utah,Sanpete County,1792,814,978
Utah,Sevier County,0,0,0
Utah,Summit County,0,0,0
Utah,Tooele County,0,0,0
Utah,Uintah County,0,0,0
Utah,Utah County,0,0,0
Utah,Wasatch County,166,100,66
Utah,Washington County,0,0,0
Utah,Wayne County,0,0,0
Utah,Weber County,0,0,0
