gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,AZ Arizona,AZ Maricopa County 04013,9,S236/BMIR,7,,Maricopa County,04013,437,-5,350,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AZ,,,maricopa az,-5,-5,0,0
County,AZ Arizona,AZ Maricopa County 04013,9,811/PRAC,9,,Maricopa County,04013,428,89,386,100,6,24,1.1,416,214,320,9019,8368,5,55,30,7,3,3,1,84,21,99,85,1,3,46,2,100,100,94,4,49,36,11,-1,29,13,5,1,60,1,5,4,10,0,-1,64,28,69,78,17,5,17,26,54,52,,,,,,AZ,,,maricopa az,29,60,11,0
County,AZ Arizona,AZ Maricopa County 04013,9,202/PRAC,8,,Maricopa County,04013,1006,97,1003,100,6,16,1.1,1097,251,286,11388,10412,6,42,34,13,5,1,0,99,26,97,72,-1,0,72,0,-1,1,1,-1,0,0,100,14,51,7,1,6,42,0,27,11,38,1,-1,53,66,48,100,-1,-1,-1,29,70,49,,,,,,AZ,,,maricopa az,51,42,7,0
County,AZ Arizona,AZ Pima County 04019,9,811/PRAC,9,,Pima County,04019,74,95,72,100,7,10,1.1,77,184,353,7910,7396,4,55,30,9,2,3,-1,74,20,99,85,-1,-1,22,-1,100,100,97,17,38,35,11,-1,51,11,6,-1,42,-1,24,11,35,0,-1,58,-1,-1,96,1,3,1,34,71,47,,,,,,AZ,,,pima az,51,42,7,0
County,AZ Arizona,AZ Maricopa County 04013,9,Project Based Section 8,5,,Maricopa County,04013,5429,97,5332,100,6,16,1.7,9182,247,594,10918,6340,13,39,27,13,8,14,2,82,23,98,76,7,15,65,17,38,15,14,4,23,12,61,8,49,19,2,6,46,0,15,7,22,1,-1,64,27,81,73,17,11,2,31,63,42,,,,,,AZ,,,maricopa az,49,46,5,0
County,AZ Arizona,AZ Yuma County 04027,9,Project Based Section 8,5,,Yuma County,04027,232,97,239,100,6,20,1.7,405,260,575,11270,6650,8,38,32,16,6,10,1,86,31,92,50,5,15,73,17,17,7,6,2,13,11,74,11,56,2,0,1,39,-1,45,8,54,0,-1,81,73,48,72,13,14,5,20,67,51,,,,,,AZ,,,yuma az,56,39,5,0
County,AZ Arizona,AZ Navajo County 04017,9,Project Based Section 8,5,,Navajo County,04017,93,98,95,100,5,21,2.1,204,207,687,9041,4210,26,36,21,13,4,26,-1,74,24,97,62,11,35,76,41,19,15,8,15,39,12,35,1,62,3,45,-1,34,-1,11,3,14,1,-1,51,43,34,45,32,23,3,20,58,63,,,,,,AZ,,,navajo az,62,34,4,0
County,AZ Arizona,AZ Pima County 04019,9,Project Based Section 8,5,,Pima County,04019,1145,95,1064,98,6,15,1.9,1984,238,558,10294,5520,19,36,28,12,6,20,2,76,23,97,72,7,26,72,27,18,14,9,9,28,10,53,6,56,9,1,1,40,1,33,11,45,0,-1,69,31,56,58,32,10,2,27,66,47,,,,,,AZ,,,pima az,56,40,4,0
County,AZ Arizona,AZ Apache County 04001,9,Summary of All HUD Programs,1,,Apache County,04001,97,88,90,100,6,17,2.8,255,281,654,10201,3600,14,50,18,10,8,12,14,71,25,97,71,21,30,80,43,16,9,5,4,42,16,38,3,73,1,66,-1,26,-1,6,1,7,1,-1,85,68,164,32,14,53,16,37,75,76,,,,,,AZ,,,apache az,74,26,0,0
County,AZ Arizona,AZ Apache County 04001,9,Housing Choice Vouchers,3,,Apache County,04001,19,90,18,100,8,-1,3.2,58,507,582,10333,3207,18,47,12,12,12,17,6,72,24,100,72,6,44,94,44,36,25,14,-1,44,33,22,-1,100,-1,100,-1,-1,-1,-1,-1,0,0,-1,164,100,292,-1,-1,100,44,44,96,72,,,,,,AZ,,,apache az,100,0,0,0
County,AZ Arizona,AZ Apache County 04001,9,Project Based Section 8,5,,Apache County,04001,78,87,72,100,6,21,2.7,197,224,672,10168,3716,13,51,20,10,7,11,17,71,25,96,71,25,26,76,43,10,7,3,6,42,11,42,4,67,1,57,-1,32,-1,7,1,8,1,-1,65,60,111,40,18,42,8,35,70,77,,,,,,AZ,,,apache az,68,32,0,0
County,AZ Arizona,AZ Cochise County 04003,9,Summary of All HUD Programs,1,,Cochise County,04003,1147,84,992,100,5,15,2.1,2063,244,514,10452,5026,17,41,24,9,9,18,2,77,25,94,69,5,33,73,34,38,39,19,4,36,19,41,4,64,7,2,2,36,1,43,10,53,1,24,69,91,103,36,34,30,23,24,61,57,,,,,,AZ,,,cochise az,64,36,0,0
