Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,AZ Arizona,AZ Apache County 04001,9,Housing Choice Vouchers,3,,Apache County,04001,18,80,14,95,8,-1,2.7,38,347,529,12278,4524,14,57,-1,7,21,29,-1,71,28,93,64,-1,29,100,29,70,75,34,-1,29,43,29,-1,86,-1,86,-1,14,,-1,-1,-1,0,0,-1,216,100,205,-1,14,86,57,38,86,68,,,,,,AZ,,,apache az,86,14,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Apache County 04001,9,Project Based Section 8,5,,Apache County,04001,67,90,61,100,6,23,2.5,152,302,667,13188,5293,-1,48,28,13,11,7,7,87,32,90,54,20,20,66,34,24,9,7,2,34,11,52,5,57,-1,52,-1,43,,-1,3,2,5,0,-1,64,51,127,49,16,34,8,31,64,75,,,,,,AZ,,,apache az,57,43,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Cochise County 04003,9,Housing Choice Vouchers,3,,Cochise County,04003,746,97,710,99,5,14,1.8,1295,320,420,12913,7080,6,36,30,14,14,17,1,78,30,92,61,4,22,69,23,58,53,34,1,30,23,46,3,58,10,1,2,42,,0,44,0,44,1,10,81,91,119,29,38,33,42,24,54,58,,,,,,AZ,,,cochise az,58,42,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Cochise County 04003,9,Project Based Section 8,5,,Cochise County,04003,413,97,409,100,5,17,2.1,862,219,520,9587,4549,25,36,22,10,6,17,1,80,22,97,76,4,38,75,39,10,12,5,6,33,9,52,3,70,3,1,3,29,,0,27,35,63,1,-1,59,93,75,46,28,25,8,23,67,58,,,,,,AZ,,,cochise az,71,29,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Coconino County 04005,9,Public Housing,2,,Coconino County,04005,295,97,284,100,4,15,3.2,908,501,407,21705,6789,6,15,15,10,53,61,2,32,32,83,52,12,60,84,64,11,58,9,4,68,15,13,0,74,6,45,0,26,,0,19,3,23,0,24,105,94,70,9,24,67,17,28,44,53,,,,,,AZ,,,coconino az,74,26,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Coconino County 04005,9,Housing Choice Vouchers,3,,Coconino County,04005,486,92,478,100,5,8,2.0,950,369,957,15529,7814,6,25,27,15,27,30,0,61,25,91,69,4,29,67,29,44,76,30,2,43,25,30,1,45,6,21,1,55,,0,16,1,17,0,49,79,63,119,41,37,22,18,17,37,53,,,,,,AZ,,,coconino az,45,55,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Coconino County 04005,9,Mod Rehab,4,,Coconino County,04005,6,100,11,100,4,9,1.0,11,107,1140,4493,4493,29,71,-1,-1,-1,-1,9,45,8,100,100,-1,-1,27,-1,100,100,100,-1,55,36,9,-1,18,-1,18,-1,82,,-1,-1,-1,0,0,-1,81,-1,-1,100,-1,-1,-1,11,32,64,,,,,,AZ,,,coconino az,18,82,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Coconino County 04005,9,Project Based Section 8,5,,Coconino County,04005,113,98,113,100,5,13,1.9,213,335,938,14145,7504,8,35,24,13,20,28,-1,69,23,96,76,4,32,54,17,42,33,21,3,39,18,41,4,38,1,20,1,56,,-1,9,7,16,3,-1,87,41,85,59,22,19,2,15,28,65,,,,,,AZ,,,coconino az,40,60,0,1
2019-12-31 00:00:00,County,AZ Arizona,AZ Gila County 04007,9,Housing Choice Vouchers,3,,Gila County,04007,53,98,65,100,5,11,1.5,97,318,625,11544,7735,5,43,26,18,8,12,-1,82,30,92,58,-1,17,77,17,61,86,55,2,26,28,45,3,43,2,3,-1,57,,-1,38,-1,38,2,27,69,71,151,40,43,17,37,20,35,69,,,,,,AZ,,,gila az,43,57,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Gila County 04007,9,Project Based Section 8,5,,Gila County,04007,61,90,56,100,6,20,1.7,97,285,618,12453,7190,11,18,45,21,5,14,4,82,32,91,46,5,23,80,27,48,13,16,5,29,13,54,7,32,-1,5,-1,66,,-1,25,2,27,0,-1,52,52,82,63,32,5,4,22,32,67,,,,,,AZ,,,gila az,34,66,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Graham County 04009,9,Housing Choice Vouchers,3,,Graham County,04009,27,97,26,98,6,12,1.8,47,319,429,12976,7178,-1,42,25,21,13,8,-1,85,27,100,62,4,23,92,23,67,57,36,-1,27,19,54,4,42,4,-1,-1,58,,-1,38,-1,38,0,8,79,100,96,46,27,27,27,15,33,68,,,,,,AZ,,,graham az,42,58,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Graham County 04009,9,Project Based Section 8,5,,Graham County,04009,30,98,32,100,6,22,1.0,33,297,824,12395,12020,-1,50,22,25,3,-1,-1,100,29,97,63,-1,3,56,3,100,3,9,-1,-1,6,94,3,28,3,-1,-1,63,,-1,22,3,25,0,-1,51,-1,-1,100,-1,-1,-1,9,49,74,,,,,,AZ,,,graham az,26,74,0,1
2019-12-31 00:00:00,County,AZ Arizona,AZ Maricopa County 04013,9,Public Housing,2,,Maricopa County,04013,2603,89,2315,100,6,9,2.6,5969,396,577,16302,6323,13,31,18,9,29,35,1,61,26,89,69,8,42,76,43,23,46,15,2,50,17,31,1,82,29,2,4,18,,1,46,1,48,1,29,79,66,116,36,26,38,11,42,79,49,,,,,,AZ,,,maricopa az,82,18,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Maricopa County 04013,9,Housing Choice Vouchers,3,,Maricopa County,04013,13549,92,12767,100,6,11,2.6,32598,389,801,14330,5612,11,29,23,13,25,28,1,63,23,93,72,5,40,77,41,38,70,22,1,49,25,25,1,67,39,2,1,33,,2,22,1,24,1,23,112,81,180,36,29,35,13,24,59,49,,,,,,AZ,,,maricopa az,67,33,0,0
2019-12-31 00:00:00,County,AZ Arizona,AZ Maricopa County 04013,9,Mod Rehab,4,,Maricopa County,04013,5,100,99,100,4,12,1.1,108,155,7283,6086,5579,23,58,13,3,3,4,1,65,12,99,97,2,1,34,3,43,88,46,1,26,57,16,-1,45,13,11,1,55,,-1,17,3,20,0,1,58,5,104,95,5,-1,1,31,74,56,,,,,,AZ,,,maricopa az,45,55,0,0
