Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,diff in non min,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2022-12-31 00:00:00,County,AZ Arizona,AZ Mohave County 04015,9,Summary of All HUD Programs,1,,Mohave County,4015,722,-5,670,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AZ,,,mohave az,16,84,0,1
2022-12-31 00:00:00,County,AZ Arizona,AZ Maricopa County 04013,9,S236/BMIR,7,,Maricopa County,4013,373,-5,270,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AZ,,,maricopa az,-5,-5,0,0
2022-12-31 00:00:00,County,AZ Arizona,AZ Mohave County 04015,9,Housing Choice Vouchers,3,,Mohave County,4015,555,-5,505,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AZ,,,mohave az,19,81,0,1
2022-12-31 00:00:00,County,AZ Arizona,AZ Coconino County 04005,9,Mod Rehab,4,,Coconino County,4005,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AZ,,,coconino az,-4,-4,0,0
2022-12-31 00:00:00,County,AZ Arizona,AZ Santa Cruz County 04023,9,Public Housing,2,,Santa Cruz County,4023,226,95,214,100,7,12,3.1,658,303,260,12789,4159,20,15,34,12,19,33,1,61,26,89,70,13,46,82,51,14,14,6,-1,44,20,36,1,99,0,-1,-1,1,100,0,97,0,98,0,16,125,100,28,20,27,53,14,34,97,61,,,,,,AZ,,,santa cruz az,99,1,0,0
2022-12-31 00:00:00,County,AZ Arizona,AZ Yuma County 04027,9,Public Housing,2,,Yuma County,4027,159,100,159,100,4,13,3.6,570,389,682,16915,4718,12,13,28,8,39,44,1,50,32,78,60,16,57,78,59,9,41,7,3,62,15,20,1,97,1,-1,-1,3,100,-1,96,-1,96,0,12,85,100,95,13,32,55,5,33,88,58,,,,,,AZ,,,yuma az,97,3,0,0
2022-12-31 00:00:00,County,AZ Arizona,AZ Navajo County 04017,9,Public Housing,2,,Navajo County,4017,55,96,53,100,5,15,3.5,184,453,321,23060,6642,17,2,21,8,52,53,4,34,44,62,45,19,60,89,70,13,62,10,2,62,11,25,-1,94,4,74,2,6,100,-1,11,4,15,0,19,89,100,95,-1,58,42,11,30,66,63,,,,,,AZ,,,navajo az,94,6,0,0
2022-12-31 00:00:00,County,AZ Arizona,AZ Mohave County 04015,9,202/PRAC,8,,Mohave County,4015,58,96,58,100,6,21,1.1,63,347,300,14895,13713,2,7,43,38,10,2,-1,97,35,93,34,-1,-1,55,-1,-1,5,5,-1,-1,-1,100,7,7,7,-1,-1,90,97,-1,-1,-1,0,0,-1,61,98,43,100,-1,-1,-1,0,0,0,,,,,,AZ,,,mohave az,10,90,0,0
2022-12-31 00:00:00,County,AZ Arizona,AZ Yavapai County 04025,9,202/PRAC,8,,Yavapai County,4025,98,94,89,97,7,21,1.0,90,264,544,13750,13597,1,10,58,18,12,-1,-1,100,28,98,67,-1,-1,65,-1,-1,7,7,-1,-1,-1,100,15,7,2,-1,-1,92,99,-1,2,2,4,0,-1,67,20,56,100,-1,-1,-1,5,2,8,,,,,,AZ,,,yavapai az,8,92,0,0
2022-12-31 00:00:00,County,AZ Arizona,AZ Maricopa County 04013,9,Public Housing,2,,Maricopa County,4013,1685,86,1437,100,7,10,2.7,3876,483,860,20854,7732,11,10,31,10,38,40,0,56,28,86,66,9,42,78,44,19,42,13,2,50,17,31,2,82,30,1,4,18,100,1,45,1,47,1,33,87,84,127,31,27,43,14,31,68,43,,,,,,AZ,,,maricopa az,82,18,0,0
