gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,LA Louisiana,LA Caddo Parish 22017,9,S236/BMIR,7,,Caddo Parish County,22017,134,-5,72,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,LA,,,caddo parish la,-5,-5,0,0
County,LA Louisiana,LA East Baton Rouge Parish 22033,9,S236/BMIR,7,,East Baton Rouge Parish County,22033,79,-5,56,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,LA,,,east baton rouge parish la,-5,-5,0,0
County,LA Louisiana,LA Orleans Parish 22071,9,Mod Rehab,4,,Orleans Parish County,22071,0,-5,148,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,LA,,,orleans parish la,-5,-5,0,0
County,LA Louisiana,LA St. Bernard Parish 22087,9,Project Based Section 8,5,,St. Bernard Parish County,22087,164,-5,86,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,LA,,,st. bernard parish la,-5,-5,0,0
County,LA Louisiana,LA Jackson Parish 22049,9,811/PRAC,9,,Jackson Parish County,22049,14,91,17,100,9,24,1.0,17,238,322,10200,10200,6,59,24,12,-1,-1,-1,100,28,94,71,-1,-1,47,-1,92,75,88,18,29,29,24,-1,29,29,-1,-1,47,-1,-1,-1,0,6,-1,32,100,60,100,-1,-1,-1,25,61,79,,,,,,LA,,,jackson parish la,29,47,24,0
County,LA Louisiana,LA Rapides Parish 22079,9,811/PRAC,9,,Rapides Parish County,22079,50,93,50,100,9,16,1.0,52,234,519,9786,9410,-1,72,26,2,-1,2,-1,98,28,98,76,-1,-1,36,-1,95,75,92,-1,38,46,16,-1,26,26,-1,-1,60,-1,-1,-1,0,0,-1,86,100,50,100,-1,-1,-1,19,44,74,,,,,,LA,,,rapides parish la,26,60,14,0
County,LA Louisiana,LA Acadia Parish 22001,9,202/PRAC,8,,Acadia Parish County,22001,88,74,67,100,6,22,1.0,70,249,576,10585,10131,3,52,35,11,-1,-1,-1,99,31,97,57,-1,-1,66,-1,-1,4,4,-1,-1,-1,100,3,7,7,-1,-1,81,-1,-1,-1,0,0,-1,44,100,56,100,-1,-1,-1,17,17,72,,,,,,LA,,,acadia parish la,7,81,12,0
County,LA Louisiana,LA St. Tammany Parish 22103,9,811/PRAC,9,,St. Tammany Parish County,22103,21,104,20,92,6,-1,1.1,22,234,369,10134,9213,-1,75,20,-1,5,5,-1,95,24,95,90,-1,-1,25,-1,100,-1,91,-1,60,40,-1,-1,10,10,-1,-1,80,-1,-1,-1,0,0,-1,78,100,55,100,-1,-1,-1,25,56,55,,,,,,LA,,,st. tammany parish la,10,80,10,0
County,LA Louisiana,LA Evangeline Parish 22039,9,202/PRAC,8,,Evangeline Parish County,22039,68,97,65,98,6,22,1.1,69,258,459,11739,11059,2,46,29,15,8,-1,-1,100,35,88,45,-1,-1,77,-1,-1,23,22,-1,-1,-1,100,12,20,20,-1,-1,72,-1,-1,-1,0,0,-1,58,100,73,100,-1,-1,-1,39,55,74,,,,,,LA,,,evangeline parish la,20,72,8,0
County,LA Louisiana,LA Rapides Parish 22079,9,202/PRAC,8,,Rapides Parish County,22079,144,94,138,100,6,20,1.0,143,266,384,11750,11340,-1,38,43,17,1,1,-1,99,33,96,46,-1,-1,80,-1,-1,5,5,-1,-1,-1,100,7,28,26,-1,1,64,-1,1,-1,1,0,-1,47,100,63,100,-1,-1,-1,14,27,71,,,,,,LA,,,rapides parish la,28,64,8,0
