Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,CT Connecticut,CT Fairfield County 09001,9,Public Housing,2,,Fairfield County,09001,4505,95,4205,99,5,6,2.2,9333,421,706,17935,8081,9,27,18,14,32,36,2,58,19,96,84,5,34,75,36,25,36,16,1,42,17,39,4,88,39,0,2,12,,5,42,1,47,1,22,126,74,104,42,24,33,13,26,77,23,,,,,,CT,,,fairfield ct,88,12,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Fairfield County 09001,9,Housing Choice Vouchers,3,,Fairfield County,09001,8974,91,7961,97,6,6,2.3,18461,527,1191,20082,8660,7,23,17,13,40,43,2,49,19,96,80,4,39,85,40,25,50,17,1,51,25,24,2,82,43,0,1,18,,3,35,0,38,1,22,128,89,174,33,35,32,13,18,67,25,,,,,,CT,,,fairfield ct,82,18,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Fairfield County 09001,9,Mod Rehab,4,,Fairfield County,09001,4,100,34,100,6,21,1.5,50,185,1454,7469,5079,30,33,26,7,4,9,9,62,8,100,97,3,12,47,15,35,38,28,-1,38,38,24,-1,68,32,-1,-1,32,,3,32,-1,35,0,31,81,24,247,76,-1,24,15,31,97,11,,,,,,CT,,,fairfield ct,68,32,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Fairfield County 09001,9,Project Based Section 8,5,,Fairfield County,09001,4647,96,4580,100,6,8,1.3,6129,390,1174,16606,12409,3,29,23,17,27,13,1,86,19,99,87,1,8,65,8,45,23,22,0,12,10,77,12,60,25,1,2,35,,1,22,9,33,1,-1,114,38,109,83,12,6,5,17,59,25,,,,,,CT,,,fairfield ct,59,41,0,1
2019-12-31 00:00:00,County,CT Connecticut,CT Fairfield County 09001,9,S236/BMIR,7,,Fairfield County,09001,0,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CT,,,fairfield ct,-4,-4,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Fairfield County 09001,9,202/PRAC,8,,Fairfield County,09001,245,99,241,100,7,8,1.1,262,382,469,16157,14862,1,23,29,20,27,2,1,98,22,99,80,-1,-1,68,-1,-1,46,45,-1,-1,-1,100,25,59,20,-1,0,38,,0,33,5,38,0,-1,90,4,67,100,-1,-1,-1,22,65,26,,,,,,CT,,,fairfield ct,62,38,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Fairfield County 09001,9,811/PRAC,9,,Fairfield County,09001,30,97,30,100,8,10,1.2,36,297,910,12395,10329,4,39,25,25,7,13,7,73,12,100,100,-1,13,50,13,100,100,83,-1,53,23,23,-1,27,17,3,-1,73,,-1,7,-1,7,3,-1,90,-1,-1,87,10,3,-1,9,29,57,,,,,,CT,,,fairfield ct,27,73,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Hartford County 09003,9,Public Housing,2,,Hartford County,09003,3552,98,3450,99,6,9,1.8,6055,358,556,15593,8885,5,36,24,13,22,22,2,74,20,96,85,3,22,67,22,50,64,37,1,34,24,41,3,74,19,0,1,26,,1,52,0,53,0,33,113,47,68,62,20,17,8,22,57,32,,,,,,CT,,,hartford ct,74,26,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Hartford County 09003,9,Housing Choice Vouchers,3,,Hartford County,09003,13839,90,12264,99,5,6,2.3,27618,407,878,15807,7019,9,31,17,14,29,34,3,57,19,97,82,2,39,86,39,27,73,23,1,48,24,27,2,84,30,0,0,16,,1,52,0,54,0,36,145,95,159,32,34,34,16,24,65,27,,,,,,CT,,,hartford ct,84,16,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Hartford County 09003,9,Mod Rehab,4,,Hartford County,09003,193,65,141,100,4,26,2.5,354,229,1090,9086,3619,13,37,22,9,20,30,10,31,11,100,96,3,57,79,56,5,73,9,8,65,6,21,3,94,35,-1,-1,6,,1,57,-1,59,1,144,82,84,166,33,31,36,5,34,88,6,,,,,,CT,,,hartford ct,94,6,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Hartford County 09003,9,Project Based Section 8,5,,Hartford County,09003,7312,95,6775,98,6,9,1.6,10823,348,920,14934,9348,6,30,23,18,23,19,2,77,20,99,83,2,21,68,21,32,23,18,3,27,13,58,8,66,23,0,1,29,,2,19,21,42,1,-1,108,56,91,67,22,11,6,25,63,29,,,,,,CT,,,hartford ct,66,29,5,0
2019-12-31 00:00:00,County,CT Connecticut,CT Hartford County 09003,9,S236/BMIR,7,,Hartford County,09003,23,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CT,,,hartford ct,-4,-4,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Hartford County 09003,9,202/PRAC,8,,Hartford County,09003,405,98,406,100,6,9,1.1,429,369,669,15584,14748,1,28,24,22,24,3,0,97,22,99,79,-1,-1,71,-1,-1,5,5,-1,-1,-1,100,18,51,31,0,1,40,,0,5,13,19,0,-1,79,34,67,100,-1,-1,-1,21,61,39,,,,,,CT,,,hartford ct,51,40,9,0
2019-12-31 00:00:00,County,CT Connecticut,CT Hartford County 09003,9,811/PRAC,9,,Hartford County,09003,55,84,52,100,7,13,1.1,56,279,1029,11603,10774,4,46,26,16,8,6,4,87,16,100,96,-1,2,19,-1,95,89,89,6,42,35,17,-1,54,27,-1,-1,44,,4,17,6,27,0,-1,87,-1,-1,98,2,-1,2,24,62,30,,,,,,CT,,,hartford ct,56,44,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Litchfield County 09005,9,Public Housing,2,,Litchfield County,09005,536,96,511,100,6,15,1.0,536,356,290,15325,14610,2,27,30,21,21,7,1,92,22,97,82,-1,-1,53,-1,82,40,52,1,11,22,67,6,8,3,0,1,92,,-1,4,-1,4,0,8,79,46,51,100,-1,-1,-1,15,18,46,,,,,,CT,,,litchfield ct,8,92,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Litchfield County 09005,9,Housing Choice Vouchers,3,,Litchfield County,09005,619,76,469,100,5,8,1.7,804,421,980,16463,9603,6,22,25,17,31,23,2,73,21,99,79,4,20,73,22,50,72,38,1,32,29,38,5,25,9,1,1,75,,3,12,-1,14,1,43,116,91,155,52,31,17,17,13,14,52,,,,,,CT,,,litchfield ct,25,75,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Litchfield County 09005,9,Mod Rehab,4,,Litchfield County,09005,4,100,20,100,3,20,1.0,20,181,1454,7292,7292,41,24,18,12,6,25,25,35,10,100,95,-1,-1,50,-1,28,-1,25,-1,20,70,10,-1,15,10,-1,-1,85,,-1,5,-1,5,0,-1,47,-1,-1,100,-1,-1,-1,23,11,39,,,,,,CT,,,litchfield ct,15,85,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Litchfield County 09005,9,Project Based Section 8,5,,Litchfield County,09005,521,97,513,100,7,7,1.7,870,414,769,17944,10581,4,16,21,21,38,24,0,73,24,98,71,4,22,75,23,29,18,15,2,29,14,55,11,38,3,1,1,58,,2,8,23,32,1,-1,107,76,75,51,38,11,14,9,16,67,,,,,,CT,,,litchfield ct,39,61,0,1
2019-12-31 00:00:00,County,CT Connecticut,CT Litchfield County 09005,9,202/PRAC,8,,Litchfield County,09005,145,98,140,98,7,11,1.0,145,405,670,18113,17488,-1,14,21,25,39,1,-1,98,26,99,65,-1,-1,70,-1,-1,6,6,-1,-1,-1,100,21,4,1,-1,-1,89,,-1,2,1,4,1,-1,81,-1,-1,100,-1,-1,-1,10,11,59,,,,,,CT,,,litchfield ct,4,89,7,0
2019-12-31 00:00:00,County,CT Connecticut,CT Litchfield County 09005,9,811/PRAC,9,,Litchfield County,09005,12,92,18,100,7,-1,1.0,18,370,42,15479,15479,-1,-1,33,67,-1,-1,-1,100,22,100,100,-1,-1,33,-1,100,100,100,-1,33,39,28,-1,11,11,-1,-1,89,,-1,-1,-1,0,0,-1,199,-1,-1,100,-1,-1,-1,5,6,72,,,,,,CT,,,litchfield ct,11,89,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Middlesex County 09007,9,Public Housing,2,,Middlesex County,09007,295,99,293,100,4,11,2.2,641,424,546,18644,8522,6,21,23,13,36,33,2,62,23,95,75,5,35,79,37,28,54,21,3,41,21,35,2,60,35,-1,1,40,,0,23,0,24,2,18,106,15,74,48,20,31,8,30,41,25,,,,,,CT,,,middlesex ct,60,40,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Middlesex County 09007,9,Housing Choice Vouchers,3,,Middlesex County,09007,1559,64,937,93,5,11,2.0,1847,422,816,16665,8454,6,23,22,17,32,33,3,59,21,97,78,2,34,75,33,38,51,25,1,46,27,26,1,55,31,-1,0,45,,1,22,0,23,1,25,103,86,147,40,37,23,15,17,32,42,,,,,,CT,,,middlesex ct,55,45,0,0
2019-12-31 00:00:00,County,CT Connecticut,CT Middlesex County 09007,9,Project Based Section 8,5,,Middlesex County,09007,618,95,596,100,6,8,1.3,797,378,840,16056,12007,2,20,29,26,23,11,0,88,22,98,84,1,11,66,10,58,29,30,2,17,13,68,9,27,14,1,1,61,,-1,6,6,11,0,-1,102,39,88,72,26,2,6,15,27,48,,,,,,CT,,,middlesex ct,27,61,12,0
