sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adams County,42001,-1,-1,668,-1,4,16,1.9,1266,283,414,12.1,6.4,7,37,29,18,9,23,8,69,25,93,64,9,27,81,32,50,19,22,6,41,15,38,5,14,8,0,0,5,13,60,95,52,52,27,21,9,8,9,51,-1,-1,-1,-1,-1,PA,-1,-1,86,14,86,0,0
9,1,All HUD,-1,Allegheny County,42003,-1,-1,30227,-1,6,17,1.9,57225,242,538,10.9,5.7,19,37,24,12,8,20,13,62,23,96,72,6,33,81,37,32,18,16,13,40,13,34,6,59,58,0,0,1,21,75,60,44,49,28,22,11,40,24,37,-1,-1,-1,-1,-1,PA,-1,-1,41,59,41,0,0
9,1,All HUD,-1,Armstrong County,42005,-1,-1,1085,-1,5,22,1.4,1564,236,322,11.2,7.8,9,44,27,14,7,9,5,84,26,81,53,6,11,73,14,69,33,40,5,28,18,49,8,3,2,0,0,0,7,73,34,14,73,15,12,10,3,13,48,-1,-1,-1,-1,-1,PA,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Beaver County,42007,-1,-1,3371,-1,5,17,1.8,6027,225,404,10.9,6.1,17,37,26,12,8,20,11,67,24,95,70,6,28,79,32,37,21,19,11,38,14,37,7,32,30,0,0,1,12,76,59,36,48,30,22,17,19,16,53,-1,-1,-1,-1,-1,PA,-1,-1,68,32,68,0,0
9,1,All HUD,-1,Bedford County,42009,-1,-1,518,-1,5,10,1.8,930,235,393,10.2,5.7,14,45,26,10,5,19,7,71,23,89,66,10,25,79,29,43,15,20,8,39,15,38,4,1,1,0,0,1,19,70,74,30,51,34,15,9,2,9,46,-1,-1,-1,-1,-1,PA,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Berks County,42011,-1,-1,4096,-1,5,18,2.0,8113,242,427,10.8,5.5,13,41,26,12,7,16,16,67,21,98,80,8,30,81,36,43,26,22,9,38,14,39,7,56,9,0,0,47,18,64,40,13,59,21,20,4,50,31,19,-1,-1,-1,-1,-1,PA,-1,-1,44,56,44,0,0
9,1,All HUD,-1,Blair County,42013,-1,-1,2551,-1,6,19,1.7,4335,222,343,10.3,6.1,13,44,27,11,4,17,8,72,26,95,67,8,20,76,25,44,22,23,8,36,17,39,7,7,5,0,0,2,12,62,61,28,57,25,18,12,5,25,44,-1,-1,-1,-1,-1,PA,-1,-1,93,7,93,0,0
9,1,All HUD,-1,Bradford County,42015,-1,-1,840,-1,6,16,1.4,1213,237,288,11.1,7.7,5,46,30,13,6,8,3,89,24,76,52,5,11,68,13,66,34,35,4,25,16,55,10,0,0,0,0,0,13,65,42,38,82,13,5,1,1,8,35,-1,-1,-1,-1,-1,PA,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Bucks County,42017,-1,-1,4730,-1,7,9,1.7,7991,309,517,13.3,7.9,4,34,31,17,15,16,3,81,24,97,73,6,18,73,22,52,27,28,3,31,13,53,8,24,16,0,2,5,13,77,77,55,62,28,10,7,11,6,28,-1,-1,-1,-1,-1,PA,-1,-1,76,24,76,0,0
9,1,All HUD,-1,Butler County,42019,-1,-1,2267,-1,5,18,1.8,3997,245,426,11.2,6.4,12,39,28,14,7,18,5,75,25,96,68,8,22,77,27,41,20,21,7,37,16,39,6,4,2,0,0,1,20,58,70,29,55,23,22,13,4,15,45,-1,-1,-1,-1,-1,PA,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Cambria County,42021,-1,-1,2687,-1,5,27,1.6,4370,220,433,9.8,6.0,21,42,23,10,4,18,13,63,24,95,71,6,20,75,24,43,32,27,13,36,18,34,5,19,16,0,0,2,6,64,87,42,44,32,24,30,9,18,30,-1,-1,-1,-1,-1,PA,-1,-1,81,19,81,0,0
9,1,All HUD,-1,Cameron County,42023,-1,-1,85,-1,6,14,1.3,109,271,256,12.3,9.6,1,41,33,16,8,11,1,88,30,78,39,1,11,74,12,78,16,33,2,25,15,58,12,2,2,0,0,0,20,75,99,45,86,9,5,0,1,12,53,-1,-1,-1,-1,-1,PA,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Carbon County,42025,-1,-1,779,-1,4,17,1.9,1443,248,440,11.5,6.3,12,37,29,14,8,16,8,73,22,98,79,10,25,77,31,44,32,24,8,39,17,37,6,4,1,0,0,3,8,61,83,56,51,32,17,10,3,11,38,-1,-1,-1,-1,-1,PA,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Centre County,42027,-1,-1,1096,-1,5,18,1.8,1970,271,424,11.8,6.6,9,39,26,17,9,20,5,74,24,98,72,11,19,72,24,46,22,22,7,36,17,40,7,8,5,1,1,1,14,61,52,9,53,24,23,14,7,16,46,-1,-1,-1,-1,-1,PA,-1,-1,92,8,92,0,0
