sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,anderson County,47001,-1,-1,1437,-1,5,28,2.0,2898,211,341,9.8,4.9,20,44,22,9,5,20,13,63,22,97,78,9,33,77,37,46,40,25,11,48,18,23,3,15,14,0,0,1,9,57,62,27,36,35,29,18,13,16,48,-1,-1,-1,-1,-1,TN,-1,-1,85,15,85,0,0
9,1,All HUD,-1,Bedford County,47003,-1,-1,560,-1,6,38,2.3,1266,174,337,9.3,4.1,32,35,18,8,7,27,18,49,22,91,72,12,39,79,47,24,24,12,16,47,14,23,2,46,33,0,0,13,4,48,91,61,32,38,31,12,25,15,58,-1,-1,-1,-1,-1,TN,-1,-1,54,46,54,0,0
9,1,All HUD,-1,Benton County,47005,-1,-1,106,-1,6,33,1.6,167,150,278,8.4,5.6,32,44,18,6,0,2,8,72,17,81,65,5,20,69,22,40,17,19,12,30,12,45,7,9,9,0,0,0,19,41,61,32,65,27,8,5,7,18,58,-1,-1,-1,-1,-1,TN,-1,-1,91,9,91,0,0
9,1,All HUD,-1,Bledsoe County,47007,-1,-1,87,-1,6,22,1.4,123,178,359,7.8,5.5,18,63,16,2,0,5,10,83,19,79,56,7,11,70,14,73,41,46,2,34,26,37,5,6,2,0,0,3,8,73,71,50,64,25,10,13,2,16,55,-1,-1,-1,-1,-1,TN,-1,-1,94,6,94,0,0
9,1,All HUD,-1,Blount County,47009,-1,-1,1152,-1,5,31,1.9,2197,219,314,10.1,5.4,16,45,23,9,6,23,10,64,23,96,76,8,31,82,36,42,86,31,8,43,18,32,4,12,10,0,0,2,12,55,53,32,40,38,22,17,12,11,44,-1,-1,-1,-1,-1,TN,-1,-1,88,12,88,0,0
9,1,All HUD,-1,Bradley County,47011,-1,-1,1038,-1,5,32,1.9,1976,175,291,8.3,4.4,26,48,18,6,2,16,15,62,17,91,78,7,32,76,36,41,30,22,12,43,15,30,4,14,12,0,0,2,4,50,42,0,47,33,19,9,14,23,41,-1,-1,-1,-1,-1,TN,-1,-1,86,14,86,0,0
9,1,All HUD,-1,Campbell County,47013,-1,-1,917,-1,6,28,1.8,1643,182,310,8.1,4.6,22,54,17,4,3,15,13,70,17,70,56,9,25,76,30,50,49,30,9,38,20,32,3,1,1,0,0,0,4,62,24,22,50,32,18,13,4,26,55,-1,-1,-1,-1,-1,TN,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Cannon County,47015,-1,-1,118,-1,5,36,1.7,206,204,268,9.7,5.6,24,45,18,5,8,22,8,63,19,95,80,8,24,62,27,43,56,27,9,42,19,31,2,3,3,0,0,0,3,37,6,0,55,21,24,13,4,16,54,-1,-1,-1,-1,-1,TN,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Carroll County,47017,-1,-1,273,-1,3,37,2.0,557,171,337,9.1,4.4,32,38,17,6,6,25,18,48,22,92,74,7,36,78,39,30,37,18,15,44,20,22,1,39,37,1,0,1,4,50,88,91,29,38,33,26,13,12,63,-1,-1,-1,-1,-1,TN,-1,-1,61,39,61,0,0
9,1,All HUD,-1,Carter County,47019,-1,-1,1057,-1,5,30,1.9,2051,155,333,8.3,4.3,32,41,19,6,3,16,16,60,22,96,74,9,32,77,36,39,27,20,13,45,15,28,2,4,3,0,0,1,5,49,27,1,42,37,21,12,5,21,54,-1,-1,-1,-1,-1,TN,-1,-1,96,4,96,0,0
