Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,OH Ohio,OH Champaign County 39021,9,Summary of All HUD Programs,1,,Champaign County,39021,325,92,307,100,6,16,1.5,468,282,518,12463,8176,11,32,27,20,10,11,-1,89,25,96,68,2,20,75,21,51,21,25,6,22,20,52,3,9,7,2,-1,84,93.0,0,-1,0,1,5,15,66,56,97,69,19,12,10,15,8,73,,,,,,OH,,,champaign oh,7,93,0,1
2019-12-31 00:00:00,County,OH Ohio,OH Union County 39159,9,Summary of All HUD Programs,1,,Union County,39159,404,85,349,100,6,19,1.7,601,339,452,14700,8536,4,24,27,24,21,17,1,79,22,99,75,7,19,73,21,38,19,17,4,24,13,58,6,11,8,1,1,82,93.0,0,2,0,2,1,25,74,87,85,58,26,15,12,12,7,63,,,,,,OH,,,union oh,13,87,0,1
2019-12-31 00:00:00,County,OH Ohio,OH Marion County 39101,9,Summary of All HUD Programs,1,,Marion County,39101,1133,91,1141,100,5,19,1.9,2196,286,504,11524,5988,14,33,25,18,10,14,1,81,23,97,71,6,29,76,32,43,37,24,7,38,19,37,4,16,13,1,0,78,94.0,0,1,0,1,1,17,79,68,119,47,26,27,16,19,10,69,,,,,,OH,,,marion oh,16,84,0,1
2019-12-31 00:00:00,County,OH Ohio,OH Clinton County 39027,9,Summary of All HUD Programs,1,,Clinton County,39027,832,91,745,99,6,17,1.7,1283,288,441,11897,6908,9,37,25,15,13,20,-1,75,24,97,71,4,26,71,26,46,58,31,7,37,21,35,2,10,8,1,0,85,95.0,0,1,0,1,2,10,63,65,125,41,36,22,25,16,10,67,,,,,,OH,,,clinton oh,14,86,0,1
2019-12-31 00:00:00,County,OH Ohio,OH Van Wert County 39161,9,Summary of All HUD Programs,1,,Van Wert County,39161,70,96,69,100,8,7,1.1,74,260,411,11358,10591,3,51,31,7,7,1,1,96,25,99,77,1,-1,71,1,97,47,69,1,16,36,46,7,3,3,-1,-1,93,96.0,-1,-1,-1,0,0,-1,82,13,127,93,6,1,4,19,7,74,,,,,,OH,,,van wert oh,7,93,0,1
2019-12-31 00:00:00,County,OH Ohio,OH Wyandot County 39175,9,Summary of All HUD Programs,1,,Wyandot County,39175,114,82,104,100,6,21,1.3,132,295,493,11977,9437,6,39,29,18,8,5,-1,93,25,97,71,1,6,65,6,85,57,59,1,24,29,46,1,3,2,-1,-1,93,96.0,-1,1,-1,1,0,17,64,59,95,66,24,10,20,10,5,71,,,,,,OH,,,wyandot oh,6,94,0,1
2019-12-31 00:00:00,County,OH Ohio,OH Delaware County 39041,9,Summary of All HUD Programs,1,,Delaware County,39041,828,97,808,100,5,14,1.7,1349,333,507,13795,8263,7,26,29,20,18,14,0,83,23,99,73,3,21,71,22,54,37,30,4,33,16,48,5,13,11,0,1,83,96.0,0,1,-1,1,1,26,80,62,120,54,28,18,18,12,12,65,,,,,,OH,,,delaware oh,16,84,0,1
2019-12-31 00:00:00,County,OH Ohio,OH Putnam County 39137,9,Summary of All HUD Programs,1,,Putnam County,39137,139,76,112,100,7,27,2.3,258,297,431,12550,5448,12,29,25,16,17,33,-1,62,20,99,81,7,45,73,44,37,77,20,17,48,15,20,1,21,4,-1,-1,75,96.0,1,14,2,17,2,9,52,99,104,25,44,31,21,7,8,79,,,,,,OH,,,putnam oh,21,79,0,1
2019-12-31 00:00:00,County,OH Ohio,OH Sandusky County 39143,9,Summary of All HUD Programs,1,,Sandusky County,39143,704,86,631,100,5,19,1.9,1230,285,529,12060,6187,12,29,29,18,13,20,1,72,24,96,69,5,32,75,34,44,33,24,7,38,20,35,2,30,17,1,-1,66,96.0,0,10,2,12,1,11,66,46,153,48,25,27,13,19,22,68,,,,,,OH,,,sandusky oh,34,66,0,1
2019-12-31 00:00:00,County,OH Ohio,OH Montgomery County 39113,9,Summary of All HUD Programs,1,,Montgomery County,39113,12353,94,11841,100,6,17,2.0,23309,261,587,10768,5470,20,34,20,12,13,23,1,68,20,96,80,2,39,76,39,31,46,20,9,46,18,27,2,72,68,0,0,24,96.0,2,1,0,3,1,12,73,68,139,44,30,27,16,32,53,60,,,,,,OH,,,montgomery oh,75,25,0,1
