sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Adair County,29001,-1,-1,434,-1,5,25,1.6,706,209,260,9.6,6.0,14,49,28,7,2,16,2,76,22,83,61,6,21,69,24,49,21,26,8,39,15,38,8,2,1,0,0,1,3,47,74,52,59,25,17,14,4,17,34,-1,-1,-1,-1,-1,MO,-1,-1,98,2,98,0,0
9,1,All HUD,-1,andrew County,29003,-1,-1,103,-1,6,26,1.8,189,221,366,10.5,5.7,18,37,26,12,7,26,4,66,25,93,71,8,34,82,40,24,16,12,19,31,7,43,6,4,0,2,0,2,5,39,90,68,52,32,16,3,2,10,67,-1,-1,-1,-1,-1,MO,-1,-1,96,4,96,0,0
9,1,All HUD,-1,Atchison County,29005,-1,-1,99,-1,6,32,1.4,138,175,228,9.2,6.6,19,54,18,6,3,13,2,76,21,76,61,5,11,77,16,52,47,36,1,34,19,45,11,3,3,0,0,0,7,46,99,-2,79,16,5,3,3,10,56,-1,-1,-1,-1,-1,MO,-1,-1,97,3,97,0,0
9,1,All HUD,-1,Audrain County,29007,-1,-1,425,-1,5,36,1.6,700,218,308,11.5,7.0,14,40,25,12,8,30,3,64,26,84,58,5,25,76,28,38,24,22,12,38,18,32,4,23,22,0,0,1,3,49,96,56,42,42,16,26,15,15,62,-1,-1,-1,-1,-1,MO,-1,-1,77,23,77,0,0
9,1,All HUD,-1,Barry County,29009,-1,-1,40,-1,7,20,1.9,77,206,265,8.9,4.7,20,55,20,3,3,18,3,75,18,70,55,10,30,85,40,55,44,29,3,53,23,23,3,0,0,0,0,0,30,69,93,0,43,25,33,18,8,12,48,-1,-1,-1,-1,-1,MO,-1,-1,100,0,100,0,0
9,1,All HUD,-1,Barton County,29011,-1,-1,80,-1,5,41,1.8,145,174,338,8.3,4.6,30,46,16,6,1,11,18,64,21,89,66,5,38,81,35,41,23,21,13,40,20,28,4,1,0,0,0,1,19,33,96,63,53,33,15,4,3,12,64,-1,-1,-1,-1,-1,MO,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Bates County,29013,-1,-1,112,-1,4,47,2.3,252,214,293,9.7,4.3,18,39,29,13,2,30,18,51,25,90,58,16,35,84,47,28,12,12,12,47,11,30,2,6,3,2,0,2,5,26,100,58,37,33,30,14,3,14,59,-1,-1,-1,-1,-1,MO,-1,-1,94,6,94,0,0
9,1,All HUD,-1,Benton County,29015,-1,-1,100,-1,5,30,1.7,170,199,301,8.6,5.1,19,46,33,1,1,16,14,69,23,91,65,6,29,74,32,48,38,28,5,47,19,29,3,1,0,0,1,0,6,45,98,51,41,38,21,24,2,12,55,-1,-1,-1,-1,-1,MO,-1,-1,99,1,99,0,0
9,1,All HUD,-1,Bollinger County,29017,-1,-1,45,-1,5,7,2.2,101,200,279,9.2,4.2,13,62,13,9,2,22,7,67,19,78,62,16,33,76,47,49,63,27,7,62,13,18,0,2,0,0,0,2,-2,66,78,2,31,42,27,16,4,12,57,-1,-1,-1,-1,-1,MO,-1,-1,98,2,98,0,0
9,1,All HUD,-1,Boone County,29019,-1,-1,1966,-1,5,27,2.1,4188,219,375,9.9,4.7,27,35,22,10,7,28,9,54,18,99,84,7,42,77,46,40,53,21,16,56,16,12,1,56,54,1,1,1,16,53,76,70,37,32,31,14,33,29,29,-1,-1,-1,-1,-1,MO,-1,-1,44,56,44,0,0
