gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,MO Missouri,MO Greene County 29077,9,S236/BMIR,7,,Greene County,29077,72,-5,14,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,MO,,,greene mo,-5,-5,0,0
County,MO Missouri,MO Jackson County 29095,9,S236/BMIR,7,,Jackson County,29095,126,-5,23,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,MO,,,jackson mo,-5,-5,0,0
County,MO Missouri,MO Platte County 29165,9,S236/BMIR,7,,Platte County,29165,102,-5,66,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,MO,,,platte mo,-5,-5,0,0
County,MO Missouri,MO St. Louis County 29189,9,S236/BMIR,7,,St. Louis County,29189,213,-5,172,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,MO,,,st. louis mo,-5,-5,0,0
County,MO Missouri,MO Franklin County 29071,9,811/PRAC,9,,Franklin County,29071,10,99,11,100,7,9,1.2,13,292,327,13985,11833,-1,36,27,18,18,18,-1,82,28,100,55,-1,-1,27,-1,91,-1,92,27,55,18,-1,-1,0,-1,-1,-1,55,-1,-1,-1,0,0,-1,58,-1,-1,82,18,-1,-1,13,5,72,,,,,,MO,,,franklin mo,0,55,45,0
County,MO Missouri,MO Livingston County 29117,9,Project Based Section 8,5,,Livingston County,29117,34,96,35,100,8,14,1.1,37,263,325,11937,11292,-1,35,44,21,-1,3,-1,94,30,100,49,-1,-1,66,-1,100,63,81,3,9,34,54,20,0,-1,-1,-1,69,-1,-1,-1,0,0,-1,53,100,54,100,-1,-1,-1,38,9,57,,,,,,MO,,,livingston mo,0,69,31,0
County,MO Missouri,MO Dekalb County 29063,9,Project Based Section 8,5,,Dekalb County,29063,40,84,33,98,6,12,1.0,34,262,209,12405,12040,-1,36,42,18,3,-1,-1,100,31,97,48,-1,3,79,3,100,16,21,-1,3,3,94,6,6,3,-1,3,70,-1,-1,-1,0,0,-1,65,100,77,100,-1,-1,-1,10,20,59,,,,,,MO,,,dekalb mo,6,70,24,0
County,MO Missouri,MO Johnson County 29101,9,202/PRAC,8,,Johnson County,29101,24,97,24,100,5,13,1.0,25,293,329,14327,13754,-1,17,50,21,13,4,-1,96,33,96,46,-1,-1,83,-1,-1,8,8,-1,-1,-1,100,21,0,-1,-1,-1,79,-1,-1,-1,0,0,-1,42,100,63,100,-1,-1,-1,19,15,59,,,,,,MO,,,johnson mo,0,79,21,0
County,MO Missouri,MO Cooper County 29053,9,Project Based Section 8,5,,Cooper County,29053,66,96,66,100,6,17,1.1,72,258,244,11671,10698,-1,40,43,17,-1,5,-1,94,29,98,56,-1,2,68,2,100,19,53,5,20,21,55,6,18,18,-1,-1,62,-1,-1,-1,0,0,-1,73,77,57,100,-1,-1,-1,17,10,74,,,,,,MO,,,cooper mo,18,62,20,0
County,MO Missouri,MO Andrew County 29003,9,Project Based Section 8,5,,andrew County,29003,73,96,72,100,6,21,1.8,133,238,473,10756,5823,16,32,29,13,10,25,3,67,24,96,71,6,35,81,36,38,23,19,17,33,19,31,1,3,-1,1,1,79,-1,-1,-1,0,3,-1,41,99,112,57,26,17,1,6,3,73,,,,,,MO,,,andrew mo,3,79,18,0
