gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
County,WY Wyoming,WY Niobrara County 56027,9,Project Based Section 8,5,,Niobrara County,56027,25,78,22,100,6,45,1.5,33,183,332,7419,4946,19,38,19,25,-1,23,-1,50,14,100,86,-1,18,68,18,18,-1,9,18,32,27,23,5,0,-1,-1,-1,14,-1,-1,-1,0,0,-1,20,-1,-1,86,14,-1,-1,16,5,80,,,,,,WY,,,niobrara wy,0,14,86,0
County,WY Wyoming,WY Albany County 56001,9,Project Based Section 8,5,,Albany County,56001,115,98,113,100,6,12,1.4,159,283,587,12725,9043,5,36,29,19,12,11,-1,88,24,97,76,7,12,56,11,68,22,35,5,34,21,40,5,4,1,1,-1,81,-1,1,1,2,2,-1,72,24,87,71,26,4,6,29,15,47,,,,,,WY,,,albany wy,4,81,15,0
County,WY Wyoming,WY Laramie County 56021,9,811/PRAC,9,,Laramie County,56021,17,97,15,91,4,13,1.0,15,276,292,12030,12030,-1,47,33,13,7,27,-1,73,23,100,80,-1,-1,47,-1,90,100,93,-1,40,27,33,-1,7,-1,-1,-1,80,-1,7,-1,7,0,-1,67,-1,-1,100,-1,-1,-1,17,26,53,,,,,,WY,,,laramie wy,7,80,13,0
County,WY Wyoming,WY Sheridan County 56033,9,811/PRAC,9,,Sheridan County,56033,15,95,15,100,9,7,1.0,15,278,239,12228,12228,-1,47,27,20,7,7,-1,93,25,100,73,-1,-1,20,-1,100,-1,100,13,73,13,-1,-1,0,-1,-1,-1,93,-1,-1,-1,0,0,-1,50,67,105,100,-1,-1,-1,13,8,61,,,,,,WY,,,sheridan wy,0,93,7,0
County,WY Wyoming,WY Weston County 56045,9,Project Based Section 8,5,,Weston County,56045,23,85,20,100,5,60,2.7,53,198,799,8961,3381,40,25,10,15,10,55,-1,45,14,100,90,15,70,80,70,10,-1,6,10,85,5,-1,-1,5,5,-1,-1,90,-1,-1,-1,0,0,-1,19,100,77,10,75,15,-1,16,7,63,,,,,,WY,,,weston wy,5,90,5,0
County,WY Wyoming,WY Laramie County 56021,9,Project Based Section 8,5,,Laramie County,56021,241,94,242,100,6,27,1.9,454,256,577,11323,6035,16,29,27,13,14,21,3,71,20,100,79,8,32,76,35,39,18,17,15,43,12,31,6,22,5,2,1,74,0,9,5,14,2,-1,52,31,107,49,29,22,7,9,18,68,,,,,,WY,,,laramie wy,22,74,4,0
County,WY Wyoming,WY Albany County 56001,9,Public Housing,2,,Albany County,56001,69,94,65,100,4,28,3.2,210,381,332,19992,6188,12,17,17,12,42,66,2,22,29,77,62,40,51,71,62,10,50,5,15,74,8,3,-1,34,5,2,2,66,2,25,-1,26,2,2,41,85,117,-1,2,98,25,24,14,50,,,,,,WY,,,albany wy,34,66,0,0
County,WY Wyoming,WY Albany County 56001,9,Summary of All HUD Programs,1,,Albany County,56001,413,95,391,100,5,24,1.9,748,317,544,13495,7054,9,35,23,16,18,28,1,67,23,94,75,16,20,66,25,46,33,24,9,49,20,23,2,18,4,1,1,78,1,11,1,12,1,6,53,61,96,38,34,29,25,28,16,45,,,,,,WY,,,albany wy,17,83,0,1
County,WY Wyoming,WY Albany County 56001,9,Housing Choice Vouchers,3,,Albany County,56001,229,93,213,100,5,28,1.8,379,314,586,11921,6700,11,39,21,15,14,26,0,69,21,97,78,14,16,69,22,50,44,29,8,50,23,19,-1,21,5,1,1,79,0,12,0,13,0,7,46,73,91,31,48,21,35,28,16,44,,,,,,WY,,,albany wy,21,79,0,0
County,WY Wyoming,WY Campbell County 56005,9,Summary of All HUD Programs,1,,Campbell County,56005,294,95,277,99,6,30,1.7,483,275,574,11980,6870,7,30,29,20,14,27,-1,63,18,99,88,1,36,84,36,31,11,15,14,37,16,33,3,9,1,2,-1,90,-1,5,1,6,0,7,38,74,91,31,57,12,30,9,13,43,,,,,,WY,,,campbell wy,10,90,0,0
County,WY Wyoming,WY Campbell County 56005,9,Housing Choice Vouchers,3,,Campbell County,56005,162,93,151,100,5,29,1.5,228,316,586,13504,8944,3,32,31,20,14,18,-1,79,21,99,86,1,20,81,19,58,7,25,4,31,21,44,4,11,2,3,-1,89,-1,5,-1,5,0,7,36,65,116,28,50,22,50,7,12,46,,,,,,WY,,,campbell wy,11,89,0,0
County,WY Wyoming,WY Carbon County 56007,9,Summary of All HUD Programs,1,,Carbon County,56007,168,86,155,100,5,38,1.9,299,269,440,12606,6535,18,29,16,16,21,39,-1,53,22,97,70,6,36,67,33,41,52,25,19,43,21,17,-1,22,1,1,-1,78,-1,19,1,20,1,29,38,73,100,23,65,12,25,12,26,61,,,,,,WY,,,carbon wy,22,78,0,0
County,WY Wyoming,WY Carbon County 56007,9,Housing Choice Vouchers,3,,Carbon County,56007,13,93,12,100,7,42,2.0,24,404,586,16379,8190,-1,25,8,50,17,25,-1,75,29,92,50,8,33,75,33,33,17,13,-1,42,8,50,-1,8,-1,-1,-1,92,-1,8,-1,8,0,5,40,25,130,25,58,17,33,7,28,65,,,,,,WY,,,carbon wy,8,92,0,0
County,WY Wyoming,WY Campbell County 56005,9,Project Based Section 8,5,,Campbell County,56005,110,97,107,100,6,36,2.2,236,221,647,9664,4382,16,29,20,20,14,43,-1,36,13,100,91,3,65,95,67,8,33,5,32,52,10,6,1,8,-1,1,-1,90,-1,6,2,7,0,-1,38,100,68,22,78,-1,7,12,14,40,,,,,,WY,,,campbell wy,10,90,0,0
County,WY Wyoming,WY Campbell County 56005,9,202/PRAC,8,,Campbell County,56005,22,99,19,88,8,-1,1.0,19,263,130,12906,12906,-1,21,53,21,5,5,-1,95,21,100,89,-1,-1,47,-1,100,17,21,-1,-1,5,95,11,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,58,-1,-1,100,-1,-1,-1,5,14,41,,,,,,WY,,,campbell wy,0,100,0,0
County,WY Wyoming,WY Carbon County 56007,9,Public Housing,2,,Carbon County,56007,20,100,18,90,9,22,2.5,45,211,428,16066,6426,7,36,7,7,43,39,-1,39,26,83,61,17,39,72,39,44,50,27,11,44,33,11,-1,11,-1,6,-1,89,-1,6,-1,6,6,101,37,100,86,-1,61,39,33,16,6,75,,,,,,WY,,,carbon wy,11,89,0,0
County,WY Wyoming,WY Carbon County 56007,9,Project Based Section 8,5,,Carbon County,56007,135,83,125,100,5,40,1.8,230,264,427,11746,6384,21,28,18,13,19,41,-1,53,21,99,74,5,36,66,32,41,63,26,22,43,20,15,-1,25,2,-1,-1,75,-1,22,2,23,0,-1,37,74,102,26,66,7,22,12,29,59,,,,,,WY,,,carbon wy,25,75,0,0
County,WY Wyoming,WY Converse County 56009,9,Summary of All HUD Programs,1,,Converse County,56009,261,86,227,100,6,27,1.7,387,299,429,14596,8562,11,20,24,21,24,23,0,76,26,94,64,5,24,76,26,20,19,11,11,25,12,52,14,7,-1,2,-1,93,-1,4,1,5,2,2,56,18,38,45,48,7,11,8,9,62,,,,,,WY,,,converse wy,7,93,0,0
County,WY Wyoming,WY Converse County 56009,9,Public Housing,2,,Converse County,56009,50,88,43,98,7,16,1.2,52,312,225,19215,15890,-1,7,33,19,42,9,-1,91,36,86,44,-1,-1,67,-1,44,12,15,-1,2,19,79,16,2,-1,-1,-1,98,-1,2,-1,2,0,2,67,-1,-1,77,23,-1,5,6,9,63,,,,,,WY,,,converse wy,2,98,0,0
County,WY Wyoming,WY Converse County 56009,9,Project Based Section 8,5,,Converse County,56009,186,84,159,100,5,31,1.9,308,292,486,13210,6819,16,23,22,20,19,31,1,69,23,96,72,8,35,78,37,18,27,11,16,35,12,36,11,8,-1,3,-1,92,-1,5,1,6,3,-1,52,25,38,28,62,9,15,9,9,61,,,,,,WY,,,converse wy,8,92,0,0
County,WY Wyoming,WY Converse County 56009,9,202/PRAC,8,,Converse County,56009,25,96,25,100,6,20,1.1,27,320,427,15472,14326,-1,24,24,28,24,-1,-1,100,29,92,48,-1,-1,76,-1,-1,8,7,-1,-1,-1,100,24,8,-1,-1,-1,92,-1,-1,8,8,0,-1,59,4,68,100,-1,-1,-1,6,9,63,,,,,,WY,,,converse wy,8,92,0,0
County,WY Wyoming,WY Fremont County 56013,9,Summary of All HUD Programs,1,,Fremont County,56013,209,94,185,94,6,24,1.6,293,274,488,12088,7632,7,31,38,13,11,13,2,84,23,98,78,3,25,78,26,52,22,25,5,32,16,47,8,18,1,14,1,82,-1,2,1,2,2,8,53,39,105,58,34,8,14,18,19,63,,,,,,WY,,,fremont wy,18,82,0,0
County,WY Wyoming,WY Fremont County 56013,9,Housing Choice Vouchers,3,,Fremont County,56013,91,93,85,100,5,27,1.9,163,269,586,10814,5639,6,39,41,10,5,15,4,79,20,100,87,4,35,87,36,55,36,27,2,42,26,29,2,25,2,18,-1,75,-1,4,1,5,2,8,35,62,108,36,46,18,24,17,18,66,,,,,,WY,,,fremont wy,25,75,0,0
County,WY Wyoming,WY Goshen County 56015,9,Summary of All HUD Programs,1,,Goshen County,56015,99,89,96,100,5,30,1.2,116,254,398,11889,9839,3,44,29,20,4,14,-1,86,24,100,77,3,11,74,15,47,10,19,16,11,8,65,13,13,-1,-1,-1,88,-1,13,-1,13,0,-1,55,76,53,79,21,-1,6,13,12,82,,,,,,WY,,,goshen wy,13,87,0,0
County,WY Wyoming,WY Fremont County 56013,9,Project Based Section 8,5,,Fremont County,56013,118,94,100,90,7,22,1.3,130,278,413,13170,10131,8,25,36,15,16,11,1,88,26,96,70,3,16,70,18,47,16,22,7,23,8,62,12,13,-1,11,2,87,-1,-1,-1,0,1,-1,67,20,98,76,24,-1,5,19,20,61,,,,,,WY,,,fremont wy,13,87,0,0
County,WY Wyoming,WY Goshen County 56015,9,Project Based Section 8,5,,Goshen County,56015,59,87,57,100,5,39,1.4,77,248,337,11579,8572,5,47,23,21,4,23,-1,77,23,100,77,5,19,75,25,47,13,25,26,19,14,40,9,21,-1,-1,-1,79,-1,21,-1,21,0,-1,47,61,61,67,33,-1,9,13,12,82,,,,,,WY,,,goshen wy,21,79,0,0
County,WY Wyoming,WY Goshen County 56015,9,202/PRAC,8,,Goshen County,56015,39,92,38,100,6,18,1.0,38,264,478,12432,12432,-1,37,39,18,5,-1,-1,100,25,100,76,-1,-1,71,-1,-1,5,5,-1,-1,-1,100,18,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,65,100,46,100,-1,-1,-1,13,12,82,,,,,,WY,,,goshen wy,0,100,0,0
County,WY Wyoming,WY Hot Springs County 56017,9,Summary of All HUD Programs,1,,Hot Springs County,56017,61,85,55,100,6,22,1.0,57,278,407,12929,12475,2,33,35,19,11,5,-1,93,26,98,69,-1,-1,69,-1,76,13,32,-1,9,22,69,18,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,65,2,229,98,-1,2,2,5,6,69,,,,,,WY,,,hot springs wy,0,100,0,0
County,WY Wyoming,WY Hot Springs County 56017,9,Project Based Section 8,5,,Hot Springs County,56017,60,85,54,100,6,22,1.0,56,279,403,12999,12534,2,32,36,19,11,6,-1,93,26,98,69,-1,-1,69,-1,75,13,30,-1,9,20,70,19,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,63,-1,-1,100,-1,-1,-1,5,6,69,,,,,,WY,,,hot springs wy,0,100,0,0
County,WY Wyoming,WY Johnson County 56019,9,Summary of All HUD Programs,1,,Johnson County,56019,52,91,47,100,6,13,1.4,68,335,395,15097,10435,-1,22,29,31,18,11,-1,85,28,96,55,2,13,68,13,56,31,32,4,21,13,62,13,9,-1,2,-1,91,-1,6,-1,6,0,12,51,30,97,72,17,11,11,9,6,68,,,,,,WY,,,johnson wy,9,91,0,0
County,WY Wyoming,WY Johnson County 56019,9,Housing Choice Vouchers,3,,Johnson County,56019,20,93,19,100,6,26,2.1,39,407,586,17076,8319,-1,11,33,22,33,26,-1,68,30,95,58,5,32,79,32,50,40,31,11,47,16,26,-1,16,-1,5,-1,84,-1,11,-1,11,0,14,43,74,97,32,42,26,26,9,6,68,,,,,,WY,,,johnson wy,16,84,0,0
County,WY Wyoming,WY Laramie County 56021,9,Summary of All HUD Programs,1,,Laramie County,56021,1673,93,1577,100,5,21,1.9,3011,324,532,13235,6932,8,31,26,17,17,25,1,70,23,98,77,7,30,74,33,47,36,26,8,41,21,30,2,28,8,2,1,71,1,15,1,17,1,9,59,73,119,39,33,28,25,13,23,60,,,,,,WY,,,laramie wy,29,71,0,0
County,WY Wyoming,WY Laramie County 56021,9,Housing Choice Vouchers,3,,Laramie County,56021,1110,93,1033,100,5,20,2.0,2030,345,586,13416,6827,7,32,26,17,18,27,1,69,23,97,78,7,32,75,36,46,41,26,7,43,23,27,1,31,10,3,1,69,1,17,1,18,1,9,60,85,129,28,42,30,34,15,24,58,,,,,,WY,,,laramie wy,31,69,0,0
County,WY Wyoming,WY Johnson County 56019,9,Public Housing,2,,Johnson County,56019,30,90,27,100,6,4,1.0,28,280,262,13553,13069,-1,31,27,35,8,-1,-1,96,27,96,56,-1,-1,63,-1,75,26,32,-1,4,11,85,22,4,-1,-1,-1,96,-1,4,-1,4,0,3,56,-1,-1,100,-1,-1,-1,9,6,68,,,,,,WY,,,johnson wy,4,96,0,0
County,WY Wyoming,WY Lincoln County 56023,9,Summary of All HUD Programs,1,,Lincoln County,56023,19,77,13,90,5,31,1.0,13,251,596,10698,10698,15,54,8,15,8,8,-1,92,21,100,77,-1,-1,54,-1,89,50,77,-1,31,38,31,8,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,51,-1,-1,100,-1,-1,-1,4,11,69,,,,,,WY,,,lincoln wy,0,100,0,0
