sumlevel,program,program_label,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_white_nothsp_raw,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
9,1,All HUD,-1,Albany County,56001,-1,-1,390.0,-1.0,5.0,22.0,2.0,793.0,239.0,453.0,12.1,6.1,22.0,34.0,22.0,11.0,12.0,32.0,5.0,56.0,23.0,93.0,72.0,17.0,25.0,73.0,35.0,37.0,28.0,18.0,13.0,54.0,13.0,21.0,3.0,15.0,2.0,2.0,0.0,11.0,6.0,46.0,55.0,13.0,40.0,33.0,27.0,17.0,12,19,41,-1,-1,-1,-1,-1,WY,-1,-1,albany wy,85.0,15.0,85.0,0,0
9,1,All HUD,-1,Big Horn County,56003,-1,-1,2.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,WY,-1,-1,big horn wy,-4.0,-4.0,-4.0,0,0
9,1,All HUD,-1,Campbell County,56005,-1,-1,174.0,-1.0,6.0,25.0,1.8,320.0,267.0,418.0,12.9,7.2,16.0,28.0,27.0,15.0,14.0,35.0,1.0,56.0,21.0,98.0,78.0,2.0,48.0,90.0,49.0,16.0,4.0,7.0,32.0,27.0,8.0,33.0,3.0,5.0,0.0,1.0,0.0,4.0,7.0,25.0,76.0,71.0,37.0,61.0,2.0,11.0,8,9,36,-1,-1,-1,-1,-1,WY,-1,-1,campbell wy,95.0,5.0,95.0,0,0
9,1,All HUD,-1,Carbon County,56007,-1,-1,189.0,-1.0,6.0,33.0,2.0,387.0,219.0,361.0,10.8,5.2,29.0,29.0,21.0,14.0,8.0,35.0,0.0,58.0,21.0,97.0,76.0,10.0,39.0,76.0,42.0,20.0,31.0,12.0,14.0,48.0,13.0,26.0,4.0,22.0,1.0,1.0,0.0,21.0,6.0,34.0,80.0,50.0,17.0,74.0,10.0,29.0,25,13,57,-1,-1,-1,-1,-1,WY,-1,-1,carbon wy,78.0,22.0,78.0,0,0
9,1,All HUD,-1,Converse County,56009,-1,-1,235.0,-1.0,6.0,24.0,1.7,401.0,256.0,387.0,12.5,7.3,11.0,29.0,29.0,18.0,14.0,28.0,3.0,69.0,27.0,95.0,60.0,4.0,30.0,77.0,31.0,22.0,13.0,10.0,14.0,25.0,12.0,49.0,9.0,2.0,0.0,0.0,0.0,2.0,2.0,50.0,17.0,5.0,45.0,47.0,7.0,14.0,8,14,54,-1,-1,-1,-1,-1,WY,-1,-1,converse wy,98.0,2.0,98.0,0,0
9,1,All HUD,-1,Crook County,56011,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4,-4,-4,-1,-1,-1,-1,-1,WY,-1,-1,crook wy,-4.0,-4.0,-4.0,0,0
9,1,All HUD,-1,Fremont County,56013,-1,-1,182.0,-1.0,7.0,26.0,1.6,299.0,245.0,334.0,12.1,7.8,12.0,34.0,32.0,15.0,7.0,15.0,4.0,73.0,25.0,96.0,71.0,7.0,18.0,76.0,24.0,46.0,15.0,20.0,13.0,29.0,11.0,48.0,12.0,18.0,0.0,17.0,0.0,1.0,9.0,43.0,30.0,8.0,59.0,31.0,9.0,12.0,13,17,52,-1,-1,-1,-1,-1,WY,-1,-1,fremont wy,82.0,18.0,82.0,0,0
9,1,All HUD,-1,Goshen County,56015,-1,-1,89.0,-1.0,6.0,18.0,1.4,125.0,219.0,332.0,11.1,8.1,17.0,34.0,31.0,12.0,6.0,17.0,0.0,78.0,24.0,99.0,71.0,3.0,13.0,74.0,17.0,16.0,11.0,9.0,9.0,24.0,3.0,64.0,9.0,4.0,0.0,0.0,0.0,4.0,-2.0,47.0,79.0,37.0,72.0,28.0,0.0,9.0,8,11,59,-1,-1,-1,-1,-1,WY,-1,-1,goshen wy,96.0,4.0,96.0,0,0
9,1,All HUD,-1,Hot Springs County,56017,-1,-1,57.0,-1.0,7.0,14.0,1.1,62.0,257.0,335.0,12.8,11.7,2.0,26.0,47.0,21.0,4.0,4.0,0.0,96.0,30.0,100.0,51.0,0.0,0.0,70.0,0.0,100.0,4.0,19.0,0.0,5.0,12.0,82.0,26.0,9.0,0.0,5.0,4.0,0.0,-2.0,69.0,2.0,0.0,98.0,0.0,2.0,2.0,5,12,39,-1,-1,-1,-1,-1,WY,-1,-1,hot springs wy,91.0,9.0,91.0,0,0
9,1,All HUD,-1,Johnson County,56019,-1,-1,45.0,-1.0,5.0,29.0,1.3,60.0,259.0,267.0,12.1,9.0,4.0,31.0,36.0,22.0,7.0,9.0,2.0,89.0,27.0,100.0,62.0,2.0,11.0,71.0,11.0,62.0,29.0,40.0,2.0,18.0,27.0,53.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,42.0,22.0,0.0,78.0,13.0,9.0,4.0,4,9,58,-1,-1,-1,-1,-1,WY,-1,-1,johnson wy,100.0,0.0,100.0,0,0
